frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,-0.010355353355407715,-0.5669581890106201,-0.21923793852329254,-0.0004108734428882599,-0.5874631404876709,-0.20838089287281036,0.0019134990870952606,-0.5883451700210571,-0.19718998670578003,-0.00047961436212062836,-0.5883630514144897,-0.2012651264667511,-0.024915581569075584,-0.5920249819755554,-0.2246267944574356,-0.02144085057079792,-0.5905357003211975,-0.23971359431743622,-0.01779012195765972,-0.5792635679244995,-0.21806997060775757,0.05136804282665253,-0.5971989035606384,-0.09534032642841339,-0.09581109881401062,-0.5402993559837341,-0.11639226973056793,0.02172868326306343,-0.5608108639717102,-0.16233398020267487,-0.019924432039260864,-0.5248485803604126,-0.19820915162563324,0.13899590075016022,-0.4365432858467102,0.05338200554251671,-0.07002148032188416,-0.5144692063331604,-0.03144298493862152,0.17540693283081055,-0.31769198179244995,-0.07057696580886841,0.147785946726799,-0.37879860401153564,-0.12386246770620346,0.18535731732845306,-0.4606800675392151,-0.2231086939573288,0.37273818254470825,-0.3867329955101013,-0.10345137864351273,0.172496035695076,-0.5121695399284363,-0.24416761100292206,0.4555233418941498,-0.38331300020217896,-0.14551331102848053,0.17661327123641968,-0.5379138588905334,-0.24089309573173523,0.48730066418647766,-0.4341537654399872,-0.13470308482646942,0.1901530623435974,-0.463066428899765,-0.22681210935115814,0.39736703038215637,-0.40225735306739807,-0.10040254145860672,0.08494731038808823,0.007829898968338966,0.04520568251609802,-0.08362268656492233,-0.013096138834953308,-0.044642239809036255,0.11594109237194061,0.43520796298980713,-0.013459350913763046,-0.12547679245471954,0.3583674430847168,-0.03920671343803406,0.15991030633449554,0.7990821003913879,0.13420790433883667,-0.26611077785491943,0.7488629221916199,0.12042427062988281,0.13691763579845428,0.8350540399551392,0.1547643095254898,-0.28203028440475464,0.7859444618225098,0.09706126898527145,0.11809207499027252,0.8852134346961975,0.09067469090223312,-0.31060656905174255,0.8196893930435181,0.0021828787866979837
1,-0.012230810709297657,-0.5726097822189331,-0.21150565147399902,-0.001718623680062592,-0.59139484167099,-0.1993335336446762,0.0004860413318965584,-0.5923578143119812,-0.18818272650241852,-0.001988321077078581,-0.5922406911849976,-0.19214409589767456,-0.026383154094219208,-0.597131073474884,-0.21468578279018402,-0.023124393075704575,-0.5954785943031311,-0.2293594926595688,-0.01943342760205269,-0.5841905474662781,-0.20788311958312988,0.0507514588534832,-0.5969399213790894,-0.0879899114370346,-0.09639042615890503,-0.5411643385887146,-0.10535052418708801,0.020176928490400314,-0.5635572671890259,-0.1563488394021988,-0.021589336916804314,-0.5289463996887207,-0.190943643450737,0.13835255801677704,-0.43543633818626404,0.05128956213593483,-0.07354259490966797,-0.5143563151359558,-0.017674077302217484,0.1760869175195694,-0.317898154258728,-0.08199712634086609,0.13629567623138428,-0.37678489089012146,-0.12105052918195724,0.1793685406446457,-0.4594726860523224,-0.22937488555908203,0.3582877814769745,-0.38787341117858887,-0.1112426146864891,0.16463834047317505,-0.5091904997825623,-0.24890011548995972,0.4406318664550781,-0.3865731656551361,-0.1545959860086441,0.16555418074131012,-0.5324181318283081,-0.24453723430633545,0.4713485836982727,-0.4370545744895935,-0.14267297089099884,0.18291592597961426,-0.46091678738594055,-0.23218777775764465,0.38213783502578735,-0.4036324620246887,-0.10816647857427597,0.08522921800613403,0.007800576742738485,0.04247851297259331,-0.08387888967990875,-0.013051757588982582,-0.041601501405239105,0.12023840099573135,0.43228012323379517,-0.01823369972407818,-0.12816022336483002,0.3544078767299652,-0.04622923955321312,0.1599893569946289,0.7897450923919678,0.13247588276863098,-0.26480433344841003,0.7414238452911377,0.1204262301325798,0.13694146275520325,0.8251368403434753,0.15355487167835236,-0.2800152003765106,0.7775166630744934,0.09718526154756546,0.11808091402053833,0.8769388794898987,0.09194040298461914,-0.31059280037879944,0.8076115250587463,0.005290701519697905
2,-0.013693285174667835,-0.5763791799545288,-0.20329324901103973,-0.002950001507997513,-0.5941761136054993,-0.19052578508853912,-0.0008158496348187327,-0.5951559543609619,-0.179360032081604,-0.0033188366796821356,-0.594997763633728,-0.1832951456308365,-0.027565451338887215,-0.600680410861969,-0.2056337147951126,-0.024488074705004692,-0.5988377928733826,-0.21996605396270752,-0.02077738381922245,-0.5875254273414612,-0.19860053062438965,0.0499151386320591,-0.5965548753738403,-0.08057168871164322,-0.09697026759386063,-0.5416784286499023,-0.0962902083992958,0.018842697143554688,-0.565459668636322,-0.14924585819244385,-0.022967148572206497,-0.5315940380096436,-0.1831893026828766,0.1374211460351944,-0.4343610405921936,0.05090150609612465,-0.07519836723804474,-0.5141317248344421,-0.0068176561035215855,0.1777963936328888,-0.31840720772743225,-0.0846557468175888,0.1335083693265915,-0.3762491047382355,-0.11422809958457947,0.17576727271080017,-0.45918431878089905,-0.22941160202026367,0.3534214496612549,-0.3921530246734619,-0.11111052334308624,0.15988372266292572,-0.5080162286758423,-0.2488189935684204,0.4355047345161438,-0.3932122588157654,-0.1544668823480606,0.1591346710920334,-0.5297104716300964,-0.2442682981491089,0.4653392434120178,-0.44310513138771057,-0.14200469851493835,0.1786859631538391,-0.4602011740207672,-0.23211568593978882,0.3766857087612152,-0.4083259701728821,-0.10796854645013809,0.08533263206481934,0.007768035866320133,0.04018270969390869,-0.08396600186824799,-0.01300871279090643,-0.039111316204071045,0.12275940924882889,0.43023523688316345,-0.021776454523205757,-0.13038460910320282,0.35241377353668213,-0.05030971020460129,0.1601194441318512,0.7863144874572754,0.1257023811340332,-0.2637948989868164,0.7398316264152527,0.11550826579332352,0.13700738549232483,0.8215963244438171,0.14663299918174744,-0.2785149812698364,0.7757552266120911,0.09214136004447937,0.11807800829410553,0.8732637763023376,0.09029752761125565,-0.3106254041194916,0.8037732839584351,0.003223121864721179
3,-0.014665150083601475,-0.5785439610481262,-0.1994437724351883,-0.003903869539499283,-0.5959233641624451,-0.18655318021774292,-0.0017992880893871188,-0.596891462802887,-0.17538225650787354,-0.004306173883378506,-0.596729576587677,-0.17932356894016266,-0.02844042144715786,-0.6027443408966064,-0.20171265304088593,-0.02547934092581272,-0.6007790565490723,-0.2159348577260971,-0.021764293313026428,-0.5894786715507507,-0.19458860158920288,0.04915868863463402,-0.5962845087051392,-0.07702068984508514,-0.09745047986507416,-0.5419531464576721,-0.09243332594633102,0.01791500300168991,-0.5667033791542053,-0.14567483961582184,-0.023889539763331413,-0.5331425070762634,-0.17949387431144714,0.13642311096191406,-0.4335745871067047,0.05040412396192551,-0.07620914280414581,-0.5137145519256592,-0.001573269022628665,0.17847378551959991,-0.3187224268913269,-0.08697837591171265,0.1321498602628708,-0.3750072121620178,-0.10839518159627914,0.17354688048362732,-0.4588651955127716,-0.22964777052402496,0.35169705748558044,-0.393864244222641,-0.10818395763635635,0.15748965740203857,-0.5071266889572144,-0.24875250458717346,0.43403300642967224,-0.39602017402648926,-0.15087586641311646,0.15643659234046936,-0.5276361703872681,-0.24410884082317352,0.46326252818107605,-0.4459180533885956,-0.13769520819187164,0.17640143632888794,-0.45948874950408936,-0.23215679824352264,0.3747425675392151,-0.41036298871040344,-0.10489577054977417,0.08542272448539734,0.007743277586996555,0.038638629019260406,-0.08404024690389633,-0.012981067411601543,-0.037499528378248215,0.12446776777505875,0.42887166142463684,-0.02394167147576809,-0.13305862247943878,0.35107022523880005,-0.05346033722162247,0.16046220064163208,0.7848139405250549,0.12053016573190689,-0.26309236884117126,0.7395718097686768,0.10758933424949646,0.1373118758201599,0.8200627565383911,0.1411866992712021,-0.277361124753952,0.7754889726638794,0.08365780115127563,0.11860132962465286,0.8710542321205139,0.0877363458275795,-0.3105570673942566,0.8028801679611206,-0.004075970966368914
4,-0.0151063809171319,-0.5804110169410706,-0.20002183318138123,-0.004145933780819178,-0.5974254012107849,-0.18716949224472046,-0.0020601951982825994,-0.5984024405479431,-0.17601154744625092,-0.004570541437715292,-0.5982467532157898,-0.1799544245004654,-0.028772737830877304,-0.604438066482544,-0.20239226520061493,-0.025829236954450607,-0.6024755835533142,-0.21667981147766113,-0.02212926559150219,-0.591216504573822,-0.19530151784420013,0.049087099730968475,-0.5960981845855713,-0.0772746279835701,-0.09754210710525513,-0.5424136519432068,-0.0927262082695961,0.017488664016127586,-0.5679468512535095,-0.1460447907447815,-0.02435111813247204,-0.5346842408180237,-0.17996519804000854,0.13613761961460114,-0.4334828853607178,0.04779725894331932,-0.07712774723768234,-0.5136346220970154,-0.0013755621621385217,0.18036356568336487,-0.3222382664680481,-0.09468981623649597,0.13042429089546204,-0.37515121698379517,-0.10889025777578354,0.17285850644111633,-0.458937406539917,-0.23785234987735748,0.34928566217422485,-0.39798983931541443,-0.11145907640457153,0.15647603571414948,-0.5068052411079407,-0.25685301423072815,0.431793749332428,-0.40078413486480713,-0.1546553075313568,0.1547393947839737,-0.5268051624298096,-0.2512938976287842,0.4610111713409424,-0.4505137503147125,-0.1416185051202774,0.1753765344619751,-0.4594458043575287,-0.23999705910682678,0.37246739864349365,-0.4145340323448181,-0.10841531306505203,0.08560200780630112,0.007673119660466909,0.037700358778238297,-0.08419977128505707,-0.012907193042337894,-0.036506909877061844,0.12713702023029327,0.42785128951072693,-0.026549184694886208,-0.13398391008377075,0.3504776060581207,-0.056410059332847595,0.16078120470046997,0.78451007604599,0.11662362515926361,-0.26305389404296875,0.7397344708442688,0.10071376711130142,0.1375424861907959,0.8198119401931763,0.13710130751132965,-0.27725523710250854,0.7756893634796143,0.07632561773061752,0.11917322129011154,0.8702277541160583,0.0843411386013031,-0.3105606734752655,0.8027207255363464,-0.012668878771364689
5,-0.015412629581987858,-0.5838142037391663,-0.19845826923847198,-0.004240018781274557,-0.6001396179199219,-0.18529480695724487,-0.0021726523991674185,-0.6011039018630981,-0.17412975430488586,-0.00467977300286293,-0.6009880900382996,-0.17806114256381989,-0.02894347347319126,-0.6075791716575623,-0.20018020272254944,-0.02602512761950493,-0.6055578589439392,-0.21442319452762604,-0.022341910749673843,-0.594290554523468,-0.193044051527977,0.04926087334752083,-0.596067488193512,-0.07548253238201141,-0.09749636799097061,-0.5435121655464172,-0.08897308260202408,0.017342831939458847,-0.5702669620513916,-0.14465972781181335,-0.024576030671596527,-0.537513792514801,-0.17808721959590912,0.13618415594100952,-0.43334266543388367,0.04586835578083992,-0.07741294056177139,-0.5136745572090149,0.0028535083401948214,0.18365584313869476,-0.3264089822769165,-0.10163242369890213,0.129591166973114,-0.3769211769104004,-0.10796774923801422,0.17248491942882538,-0.45954185724258423,-0.2418898195028305,0.347919225692749,-0.40370312333106995,-0.11186987161636353,0.15573476254940033,-0.5068234801292419,-0.2603057622909546,0.43034571409225464,-0.4066527187824249,-0.15508078038692474,0.15320807695388794,-0.526532769203186,-0.2539603114128113,0.45994874835014343,-0.45582953095436096,-0.14199566841125488,0.17473338544368744,-0.4595816135406494,-0.24364390969276428,0.37123486399650574,-0.42005884647369385,-0.10886979103088379,0.08569889515638351,0.007635089568793774,0.036028530448675156,-0.08428516238927841,-0.012870014645159245,-0.034785136580467224,0.12879741191864014,0.4270593523979187,-0.030529383569955826,-0.13423198461532593,0.34986698627471924,-0.057833146303892136,0.16135847568511963,0.7847946286201477,0.10864230245351791,-0.2625395655632019,0.7398795485496521,0.09310436993837357,0.13809016346931458,0.8201453685760498,0.1285165548324585,-0.2765306830406189,0.7757704257965088,0.06786445528268814,0.11938706785440445,0.8701490163803101,0.07616246491670609,-0.31056568026542664,0.802402675151825,-0.021437646821141243
6,-0.016047198325395584,-0.5850110650062561,-0.19827023148536682,-0.004426600877195597,-0.6010913252830505,-0.18505285680294037,-0.002384574618190527,-0.6020391583442688,-0.17390629649162292,-0.004896844737231731,-0.6019431352615356,-0.17782442271709442,-0.029238127171993256,-0.6088127493858337,-0.1997058391571045,-0.026342308148741722,-0.6067777872085571,-0.21399453282356262,-0.02266940474510193,-0.595530092716217,-0.19259507954120636,0.04962708801031113,-0.5959239602088928,-0.07523799687623978,-0.09735440462827682,-0.5445634722709656,-0.08738470077514648,0.01698688603937626,-0.5711802840232849,-0.14447464048862457,-0.02503047324717045,-0.5388445258140564,-0.1775941699743271,0.1364557445049286,-0.43323907256126404,0.04421888291835785,-0.07774300128221512,-0.5139726400375366,0.00406847707927227,0.18467389047145844,-0.3289584517478943,-0.10666798800230026,0.12787851691246033,-0.3782622814178467,-0.1071014404296875,0.17196673154830933,-0.46019667387008667,-0.24611815810203552,0.34731245040893555,-0.4066571295261383,-0.11174765974283218,0.15511757135391235,-0.5068561434745789,-0.26434195041656494,0.4300703704357147,-0.4095003604888916,-0.15496128797531128,0.15250441431999207,-0.5264307260513306,-0.25739020109176636,0.46000245213508606,-0.45884376764297485,-0.14181086421012878,0.1741185337305069,-0.45978569984436035,-0.24761106073856354,0.3708668649196625,-0.4229712188243866,-0.10876253992319107,0.08586844056844711,0.007627537474036217,0.03501086309552193,-0.08443937450647354,-0.012862293981015682,-0.033793576061725616,0.12939885258674622,0.4261263310909271,-0.03191950544714928,-0.13435141742229462,0.3496097922325134,-0.05847184360027313,0.16224591434001923,0.785033106803894,0.10603208839893341,-0.26234328746795654,0.7404284477233887,0.09228584170341492,0.13900329172611237,0.8204127550125122,0.12575842440128326,-0.27628517150878906,0.7762913107872009,0.0672459825873375,0.11954294145107269,0.8703291416168213,0.07193927466869354,-0.31066834926605225,0.8027473092079163,-0.022809136658906937
7,-0.01823640801012516,-0.5859984159469604,-0.1933588981628418,-0.0059173256158828735,-0.6018808484077454,-0.18014250695705414,-0.003908596001565456,-0.602836549282074,-0.1689891368150711,-0.0064512500539422035,-0.6027529835700989,-0.17289310693740845,-0.030752642080187798,-0.6099738478660583,-0.19422122836112976,-0.02794107049703598,-0.607877254486084,-0.20843827724456787,-0.024287670850753784,-0.5966522693634033,-0.18715408444404602,0.049442827701568604,-0.5958790183067322,-0.07101478427648544,-0.09750940650701523,-0.5460056066513062,-0.08137720078229904,0.015283814631402493,-0.5721585154533386,-0.1399468034505844,-0.026791172102093697,-0.5401467084884644,-0.172379732131958,0.1364072561264038,-0.4332355558872223,0.04457428678870201,-0.07882829755544662,-0.5151094198226929,0.008662443608045578,0.18485167622566223,-0.33148184418678284,-0.1049969419836998,0.12757760286331177,-0.3824974596500397,-0.10472913831472397,0.17060443758964539,-0.46075984835624695,-0.2386811524629593,0.3476719260215759,-0.40934380888938904,-0.11041108518838882,0.15332017838954926,-0.5068663954734802,-0.255353718996048,0.4304478168487549,-0.4111524820327759,-0.15309865772724152,0.15038327872753143,-0.5260382294654846,-0.24774476885795593,0.4604949355125427,-0.4595637023448944,-0.13968834280967712,0.1726047396659851,-0.4599524438381195,-0.23953266441822052,0.37128928303718567,-0.42505502700805664,-0.10724502056837082,0.08604696393013,0.0075771198607981205,0.03450479358434677,-0.08459529280662537,-0.012817289680242538,-0.03328836336731911,0.12945927679538727,0.42503294348716736,-0.03232722356915474,-0.1340937316417694,0.3494872748851776,-0.05966571345925331,0.16257420182228088,0.7849250435829163,0.10548190027475357,-0.26234349608421326,0.7406349182128906,0.09163453429937363,0.13935445249080658,0.8204161524772644,0.12522344291210175,-0.2763076722621918,0.7764534950256348,0.06674633920192719,0.11953022330999374,0.8684725761413574,0.07027025520801544,-0.3113362491130829,0.8024613261222839,-0.024051453918218613
8,-0.01964651234447956,-0.5863136649131775,-0.18951331079006195,-0.007186609786003828,-0.6022900342941284,-0.1762116402387619,-0.005188576877117157,-0.6032559871673584,-0.16509239375591278,-0.007754277437925339,-0.6031630039215088,-0.1690063178539276,-0.03201289847493172,-0.6103581786155701,-0.19033566117286682,-0.029218727722764015,-0.608268678188324,-0.20458492636680603,-0.025547940284013748,-0.5970625877380371,-0.183348149061203,0.048726070672273636,-0.5959376096725464,-0.06740709394216537,-0.09798315167427063,-0.5468408465385437,-0.0781681165099144,0.013961921446025372,-0.5727962851524353,-0.13612905144691467,-0.028001818805933,-0.5407261252403259,-0.16863974928855896,0.136061429977417,-0.43351292610168457,0.04671299830079079,-0.07976372539997101,-0.5156374573707581,0.009716648608446121,0.18467821180820465,-0.33289721608161926,-0.10269142687320709,0.1273225098848343,-0.38341256976127625,-0.10407466441392899,0.1696026772260666,-0.46075859665870667,-0.233708918094635,0.3480781614780426,-0.4090989828109741,-0.10966149717569351,0.1524394005537033,-0.5061994194984436,-0.2505541145801544,0.4308699369430542,-0.4104909896850586,-0.1522594690322876,0.1492958962917328,-0.5248595476150513,-0.24313877522945404,0.46097898483276367,-0.4589693248271942,-0.13883449137210846,0.1714850813150406,-0.45982837677001953,-0.23471684753894806,0.37173494696617126,-0.4247230291366577,-0.10641662776470184,0.08625238388776779,0.007519146893173456,0.0344841293990612,-0.08478644490242004,-0.012770764529705048,-0.033269040286540985,0.12942391633987427,0.4242847263813019,-0.03229018673300743,-0.13331475853919983,0.3492692708969116,-0.06038348376750946,0.16262002289295197,0.7848725318908691,0.1060761958360672,-0.26299071311950684,0.7407656311988831,0.09173199534416199,0.13939252495765686,0.8204689025878906,0.1259208470582962,-0.2772728204727173,0.7766042947769165,0.06701339781284332,0.11945615708827972,0.8680191040039062,0.07035048305988312,-0.31264716386795044,0.8025540113449097,-0.024433530867099762
9,-0.021128157153725624,-0.5864003896713257,-0.1889987289905548,-0.008674751035869122,-0.602474570274353,-0.17579156160354614,-0.006681568920612335,-0.6034446358680725,-0.16467654705047607,-0.009256938472390175,-0.6033482551574707,-0.16859054565429688,-0.033445391803979874,-0.6105068325996399,-0.18999820947647095,-0.030653873458504677,-0.6084092855453491,-0.2042929083108902,-0.026985399425029755,-0.5972148180007935,-0.1830415576696396,0.04759933426976204,-0.5959764122962952,-0.06700867414474487,-0.09877454489469528,-0.5473074316978455,-0.07826859503984451,0.012501797638833523,-0.5731207728385925,-0.1355271190404892,-0.029343023896217346,-0.5409858822822571,-0.16818274557590485,0.1355108767747879,-0.4336962103843689,0.04711815342307091,-0.08089884370565414,-0.5159935355186462,0.009138904511928558,0.1839239001274109,-0.33346128463745117,-0.10237777978181839,0.1267802119255066,-0.38386327028274536,-0.10395366698503494,0.1680678129196167,-0.46077531576156616,-0.23189157247543335,0.34826016426086426,-0.408769428730011,-0.10891629755496979,0.15104380249977112,-0.5059491991996765,-0.24873806536197662,0.43108493089675903,-0.40993666648864746,-0.15129250288009644,0.14796510338783264,-0.5243534445762634,-0.2413962334394455,0.461276650428772,-0.45849767327308655,-0.13788577914237976,0.16998787224292755,-0.45980432629585266,-0.23297126591205597,0.37195542454719543,-0.42437830567359924,-0.10559047013521194,0.08638521283864975,0.007482142187654972,0.03447924181818962,-0.08490771800279617,-0.012747016735374928,-0.03327276557683945,0.12935148179531097,0.4239178001880646,-0.03214682266116142,-0.13239017128944397,0.3492085933685303,-0.060910794883966446,0.16251064836978912,0.7848445773124695,0.10653457790613174,-0.26342567801475525,0.7409288287162781,0.0913003608584404,0.1392546445131302,0.8205028772354126,0.12644362449645996,-0.2779378294944763,0.776767373085022,0.06667710840702057,0.119028739631176,0.8675742745399475,0.0705186054110527,-0.3132173717021942,0.8026743531227112,-0.025424329563975334
