frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,-0.006105780601501465,-0.5692363381385803,-0.21477071940898895,0.004224980250000954,-0.5895363092422485,-0.20384813845157623,0.0066276490688323975,-0.5904073715209961,-0.1926942765712738,0.004137234762310982,-0.5904113054275513,-0.19683238863945007,-0.019972292706370354,-0.5941001772880554,-0.2201627492904663,-0.016485052183270454,-0.5927269458770752,-0.23529160022735596,-0.012871334329247475,-0.5815081596374512,-0.21362680196762085,0.05474792420864105,-0.5973986983299255,-0.09239538013935089,-0.09055116772651672,-0.541684091091156,-0.11346717178821564,0.025347795337438583,-0.5623747706413269,-0.15888704359531403,-0.01585726998746395,-0.5267249941825867,-0.19489511847496033,0.14255833625793457,-0.4344412088394165,0.05023515224456787,-0.06943652033805847,-0.5138236284255981,-0.026931658387184143,0.17937056720256805,-0.3160085380077362,-0.081943579018116,0.14450711011886597,-0.37330877780914307,-0.1229555532336235,0.18559011816978455,-0.4598754644393921,-0.24209874868392944,0.36820459365844727,-0.3877333104610443,-0.11105694621801376,0.17192915081977844,-0.511239230632782,-0.2644226849079132,0.451104998588562,-0.3859248757362366,-0.15360461175441742,0.17598524689674377,-0.537835955619812,-0.26057103276252747,0.4820045530796051,-0.43834951519966125,-0.1431535929441452,0.18996630609035492,-0.4623962938785553,-0.2460184544324875,0.3925817906856537,-0.4041444957256317,-0.10829825699329376,0.08561323583126068,0.008081373758614063,0.04278765246272087,-0.08418462425470352,-0.013247381895780563,-0.0421769954264164,0.11391182243824005,0.43362271785736084,-0.018423430621623993,-0.1258527636528015,0.36051490902900696,-0.04182587191462517,0.1588316708803177,0.7981858253479004,0.13276366889476776,-0.2627231478691101,0.7547964453697205,0.11437597870826721,0.13627836108207703,0.8339680433273315,0.15373259782791138,-0.27833303809165955,0.7921711206436157,0.09048216044902802,0.11708924919366837,0.8845865726470947,0.09241227060556412,-0.31328922510147095,0.8228404521942139,-0.0035636594984680414
1,-0.010462107136845589,-0.5743321776390076,-0.21362635493278503,0.0007500393548980355,-0.5929468274116516,-0.20210924744606018,0.002929314039647579,-0.5938796997070312,-0.19091568887233734,0.0003626363177318126,-0.5937781929969788,-0.19495424628257751,-0.023969832807779312,-0.5988464951515198,-0.21761898696422577,-0.02076929248869419,-0.5972234606742859,-0.2324497550725937,-0.017131401225924492,-0.5859484672546387,-0.21085883677005768,0.053514715284109116,-0.5970079898834229,-0.0912347361445427,-0.09272528439760208,-0.5424376130104065,-0.10862889140844345,0.022037498652935028,-0.5646772384643555,-0.15834343433380127,-0.01974889077246189,-0.5304235816001892,-0.19344840943813324,0.14130888879299164,-0.43406766653060913,0.043285828083753586,-0.07274179905653,-0.5138438940048218,-0.018605610355734825,0.17958393692970276,-0.3178256154060364,-0.09491755068302155,0.1358434557914734,-0.37363773584365845,-0.121307373046875,0.1804371178150177,-0.459751158952713,-0.243136927485466,0.3592762053012848,-0.38970571756362915,-0.11439389735460281,0.16563387215137482,-0.5098904371261597,-0.2644766569137573,0.4425630271434784,-0.3888085186481476,-0.15727482736110687,0.1669931411743164,-0.533585250377655,-0.2605057954788208,0.47329747676849365,-0.43979325890541077,-0.14590634405612946,0.1839766800403595,-0.4615931212902069,-0.24646775424480438,0.383548378944397,-0.4058462977409363,-0.11160978674888611,0.08593472093343735,0.008007521741092205,0.04019903764128685,-0.08449301868677139,-0.013159611262381077,-0.03927348181605339,0.12062965333461761,0.431970477104187,-0.021189577877521515,-0.13064827024936676,0.354324609041214,-0.0486697256565094,0.1586134284734726,0.7866532206535339,0.13259907066822052,-0.2626812160015106,0.7450312972068787,0.11433053016662598,0.13573263585567474,0.821506679058075,0.15372326970100403,-0.2779965102672577,0.7813605070114136,0.09051696211099625,0.1162005215883255,0.8781092166900635,0.09657157957553864,-0.31326431035995483,0.8134393692016602,-0.0012202826328575611
2,-0.0133711202070117,-0.578689694404602,-0.2084679752588272,-0.0019314613891765475,-0.5963386297225952,-0.19618986546993256,0.00013961440708953887,-0.597285807132721,-0.1849863976240158,-0.0024224347434937954,-0.5971529483795166,-0.18887053430080414,-0.026653693988919258,-0.6030546426773071,-0.21117818355560303,-0.023661712184548378,-0.6011948585510254,-0.22559542953968048,-0.01999320648610592,-0.5898594260215759,-0.20415356755256653,0.051844894886016846,-0.5969364047050476,-0.08644387871026993,-0.09461188316345215,-0.5433987379074097,-0.10130759328603745,0.01948152668774128,-0.5670760273933411,-0.15422332286834717,-0.022501247003674507,-0.5336254835128784,-0.18824873864650726,0.13956065475940704,-0.43396076560020447,0.04268764331936836,-0.0743921622633934,-0.513853907585144,-0.009936202317476273,0.18054060637950897,-0.3203623294830322,-0.09612047672271729,0.13502201437950134,-0.3742855489253998,-0.11479176580905914,0.17667679488658905,-0.4597744345664978,-0.24213965237140656,0.3555430769920349,-0.395573228597641,-0.11180461198091507,0.1609712839126587,-0.5093654990196228,-0.26174551248550415,0.43797433376312256,-0.3966275751590729,-0.15430457890033722,0.16025026142597198,-0.5314578413963318,-0.2569192945957184,0.46759048104286194,-0.44614025950431824,-0.14210569858551025,0.17951041460037231,-0.4614323675632477,-0.24489785730838776,0.37905222177505493,-0.41178542375564575,-0.10887834429740906,0.08601681888103485,0.00794228445738554,0.03861362114548683,-0.08456558734178543,-0.013094879686832428,-0.03753535822033882,0.12394240498542786,0.4307449162006378,-0.022550562396645546,-0.13153855502605438,0.3509582281112671,-0.0529647171497345,0.1585431843996048,0.7846925854682922,0.1298314332962036,-0.2623719871044159,0.7412822842597961,0.1121596097946167,0.13550812005996704,0.819607138633728,0.15104545652866364,-0.27734190225601196,0.7772546410560608,0.08864907175302505,0.11552397906780243,0.8749616742134094,0.09640677273273468,-0.31262069940567017,0.8070880770683289,-0.001538163865916431
3,-0.01516409870237112,-0.5802882313728333,-0.2028542459011078,-0.0038088755682110786,-0.5976259112358093,-0.19017812609672546,-0.0017788561526685953,-0.5985880494117737,-0.17898353934288025,-0.004333275370299816,-0.5984336733818054,-0.1828371286392212,-0.02844558097422123,-0.6045666337013245,-0.20501133799552917,-0.02558279037475586,-0.602618396282196,-0.21923577785491943,-0.021887075155973434,-0.5912700891494751,-0.19789721071720123,0.050374437123537064,-0.5968169569969177,-0.08085433393716812,-0.09613955765962601,-0.5437226295471191,-0.09503305703401566,0.01784169115126133,-0.5681187510490417,-0.14906549453735352,-0.024174336344003677,-0.5348685383796692,-0.1826365739107132,0.13820844888687134,-0.4337860941886902,0.04291451722383499,-0.07589435577392578,-0.5138014554977417,-0.0036695997696369886,0.18077784776687622,-0.3209155201911926,-0.09552065283060074,0.1341511607170105,-0.3741733431816101,-0.1090264841914177,0.17368470132350922,-0.45965975522994995,-0.23777645826339722,0.35314708948135376,-0.39703139662742615,-0.10757572203874588,0.15745073556900024,-0.5086879730224609,-0.2555341422557831,0.43524324893951416,-0.39912736415863037,-0.14956682920455933,0.15618543326854706,-0.5296607613563538,-0.2497832328081131,0.46407371759414673,-0.44850972294807434,-0.1366799771785736,0.17632615566253662,-0.4609707295894623,-0.23979254066944122,0.3761901259422302,-0.4134294390678406,-0.10437553375959396,0.08609619736671448,0.007907791063189507,0.03776031732559204,-0.08463641256093979,-0.013057057745754719,-0.0366341769695282,0.12538479268550873,0.42986688017845154,-0.0234968364238739,-0.13244211673736572,0.34953612089157104,-0.054466843605041504,0.15870791673660278,0.7843881249427795,0.12562833726406097,-0.26188892126083374,0.7389533519744873,0.11176975071430206,0.13558702170848846,0.8194370269775391,0.14657682180404663,-0.2765536606311798,0.7747743129730225,0.08837650716304779,0.11552426218986511,0.8729007840156555,0.09338974207639694,-0.31219902634620667,0.8025309443473816,-0.0014992355136200786
4,-0.015260123647749424,-0.5815386772155762,-0.20226651430130005,-0.003897453425452113,-0.5986922979354858,-0.18949301540851593,-0.00187522207852453,-0.5996549725532532,-0.1783125102519989,-0.004417348653078079,-0.599495530128479,-0.18213579058647156,-0.02856716513633728,-0.6057755947113037,-0.2044549584388733,-0.02571757696568966,-0.6038049459457397,-0.218655526638031,-0.022018657997250557,-0.5924459099769592,-0.19732433557510376,0.050252821296453476,-0.5967757701873779,-0.079664446413517,-0.09645193070173264,-0.5442020297050476,-0.094196617603302,0.017667071893811226,-0.5689886808395386,-0.14832980930805206,-0.02438218891620636,-0.535915732383728,-0.18197128176689148,0.13757523894309998,-0.43380820751190186,0.04295675456523895,-0.0766918957233429,-0.5138310194015503,-0.0015012976946309209,0.18146337568759918,-0.32309773564338684,-0.0955345556139946,0.13216006755828857,-0.3744061589241028,-0.10734555125236511,0.1725407987833023,-0.4597049057483673,-0.23763641715049744,0.35033726692199707,-0.4003194570541382,-0.10725077986717224,0.1560356318950653,-0.5084438920021057,-0.25535184144973755,0.43268927931785583,-0.40341535210609436,-0.1493101269006729,0.1544378697872162,-0.5288837552070618,-0.24955101311206818,0.46135807037353516,-0.45283254981040955,-0.1363617479801178,0.1750084012746811,-0.46089816093444824,-0.23958362638950348,0.37338724732398987,-0.4168960452079773,-0.10405167192220688,0.08618032932281494,0.007831374183297157,0.03707338124513626,-0.08471792936325073,-0.012969481758773327,-0.035895489156246185,0.1272660195827484,0.42882877588272095,-0.024655118584632874,-0.13249309360980988,0.3489677608013153,-0.054742004722356796,0.159836545586586,0.7836993932723999,0.12251885235309601,-0.26184284687042236,0.7386245131492615,0.11080469191074371,0.1365879774093628,0.8188454508781433,0.14326518774032593,-0.27645590901374817,0.7744576930999756,0.08737661689519882,0.11583322286605835,0.8715628981590271,0.09037161618471146,-0.31191807985305786,0.8012121915817261,-0.002343622501939535
5,-0.015830911695957184,-0.5840782523155212,-0.2005862444639206,-0.004405638203024864,-0.6006526947021484,-0.18772542476654053,-0.0023994683288037777,-0.6016207933425903,-0.1765553206205368,-0.004918028134852648,-0.6014999747276306,-0.18038010597229004,-0.029140256345272064,-0.6080240607261658,-0.20241132378578186,-0.026308367028832436,-0.605953574180603,-0.21655835211277008,-0.022642144933342934,-0.5945931077003479,-0.1952236443758011,0.05023986101150513,-0.5967468619346619,-0.07828012108802795,-0.09650938957929611,-0.544694721698761,-0.09111494570970535,0.017361702397465706,-0.5707578659057617,-0.1468477100133896,-0.024731265380978584,-0.5379098653793335,-0.180050328373909,0.13759538531303406,-0.43355849385261536,0.042358431965112686,-0.07712370157241821,-0.5138675570487976,0.001681746682152152,0.18219289183616638,-0.32398977875709534,-0.09902499616146088,0.12942349910736084,-0.3753279745578766,-0.10617244988679886,0.17189611494541168,-0.45978954434394836,-0.23813314735889435,0.3474872410297394,-0.40362605452537537,-0.10729113966226578,0.15540005266666412,-0.5083333849906921,-0.25543642044067383,0.42994070053100586,-0.4067328870296478,-0.1493639498949051,0.1537979245185852,-0.5280938744544983,-0.24981848895549774,0.45913514494895935,-0.45597729086875916,-0.13647226989269257,0.1744263470172882,-0.4608582854270935,-0.23982678353786469,0.3707493245601654,-0.4201962947845459,-0.1041024699807167,0.08631059527397156,0.007800430525094271,0.03625696897506714,-0.08484146744012833,-0.012945348396897316,-0.03505803644657135,0.12947742640972137,0.4278329610824585,-0.027628004550933838,-0.13268354535102844,0.34858274459838867,-0.05790984630584717,0.16044041514396667,0.7840160727500916,0.11281067878007889,-0.26110225915908813,0.7389623522758484,0.09646505117416382,0.1371479034423828,0.8192026019096375,0.13273268938064575,-0.27528852224349976,0.7748354077339172,0.07158541679382324,0.11735501885414124,0.8712084889411926,0.07965146005153656,-0.30994874238967896,0.8012607097625732,-0.01939699985086918
6,-0.01641727425158024,-0.5844532251358032,-0.1993488222360611,-0.0047692423686385155,-0.6009116172790527,-0.1863858550786972,-0.00274274917319417,-0.6018621325492859,-0.17524829506874084,-0.0052582393400371075,-0.6017558574676514,-0.1790998876094818,-0.029524944722652435,-0.6084144711494446,-0.201070636510849,-0.026697441935539246,-0.6063227653503418,-0.21520322561264038,-0.0230474304407835,-0.594998300075531,-0.193862646818161,0.050250742584466934,-0.5963893532752991,-0.07693009823560715,-0.09651517868041992,-0.5450745820999146,-0.08903952687978745,0.016879761591553688,-0.5710893273353577,-0.14556758105754852,-0.025234311819076538,-0.5384180545806885,-0.17861180007457733,0.13755446672439575,-0.43356814980506897,0.04244168847799301,-0.07733876258134842,-0.5140351057052612,0.0035708777140825987,0.1832047700881958,-0.3273767828941345,-0.09988441318273544,0.12859727442264557,-0.37720632553100586,-0.10304460674524307,0.1717911958694458,-0.46010667085647583,-0.238427072763443,0.34753939509391785,-0.4071427285671234,-0.10083787143230438,0.15535809099674225,-0.5082446336746216,-0.25568416714668274,0.43040481209754944,-0.4102756381034851,-0.14197459816932678,0.15353624522686005,-0.5273330807685852,-0.25002774596214294,0.4596114158630371,-0.45950716733932495,-0.1288101226091385,0.17422816157341003,-0.46085217595100403,-0.23996740579605103,0.37093105912208557,-0.423727422952652,-0.09758171439170837,0.08646924048662186,0.007747974246740341,0.035970788449048996,-0.08498194068670273,-0.012898074463009834,-0.034778691828250885,0.1311774104833603,0.4262799620628357,-0.03014528565108776,-0.1331813484430313,0.34796032309532166,-0.06052381545305252,0.16044548153877258,0.7840163111686707,0.10724193602800369,-0.2611158490180969,0.7395785450935364,0.08599823713302612,0.13713084161281586,0.8192772269248962,0.1268003135919571,-0.2752854526042938,0.775519073009491,0.06042405217885971,0.11751636862754822,0.8704248666763306,0.0729481428861618,-0.30985429883003235,0.8016694784164429,-0.03221303969621658
7,-0.017805444076657295,-0.5853341221809387,-0.1964578777551651,-0.005882352124899626,-0.6016064286231995,-0.1834082305431366,-0.003855359274893999,-0.6025469303131104,-0.17226633429527283,-0.006378496065735817,-0.6024394631385803,-0.17613886296749115,-0.030697377398610115,-0.6093013286590576,-0.19780386984348297,-0.027920614928007126,-0.6071606874465942,-0.2118796706199646,-0.024266764521598816,-0.5958550572395325,-0.1905883252620697,0.05009990185499191,-0.5963684320449829,-0.07420039921998978,-0.0968317911028862,-0.5457574129104614,-0.08517830073833466,0.015884486958384514,-0.5719610452651978,-0.14282192289829254,-0.026281200349330902,-0.5394242405891418,-0.1755026876926422,0.13759325444698334,-0.4335673451423645,0.04290151223540306,-0.0782868042588234,-0.5145256519317627,0.0063294838182628155,0.18355083465576172,-0.3281829059123993,-0.09953213483095169,0.12723422050476074,-0.3782230317592621,-0.10087554156780243,0.1708686649799347,-0.46008723974227905,-0.2328546941280365,0.3468456566333771,-0.4084061086177826,-0.09875250607728958,0.15406262874603271,-0.507601797580719,-0.24925513565540314,0.4298931062221527,-0.41136521100997925,-0.1396143138408661,0.15213125944137573,-0.5261251330375671,-0.24246422946453094,0.4589276909828186,-0.4606509208679199,-0.12640520930290222,0.17324058711528778,-0.4605850279331207,-0.2339664250612259,0.3701913356781006,-0.42500072717666626,-0.09544558823108673,0.08674819767475128,0.007732003461569548,0.03565650433301926,-0.08524500578641891,-0.0128846550360322,-0.03445930406451225,0.13137097656726837,0.4255932569503784,-0.03071344830095768,-0.13332083821296692,0.34776216745376587,-0.062211774289608,0.1613006293773651,0.7841507196426392,0.10587789863348007,-0.26111340522766113,0.7397555112838745,0.08418849855661392,0.13802780210971832,0.8194608688354492,0.12538065016269684,-0.2752804160118103,0.7757387161254883,0.05877704173326492,0.11861151456832886,0.8704316020011902,0.07105764001607895,-0.3100515902042389,0.8021016716957092,-0.03337789699435234
8,-0.018320368602871895,-0.5863524675369263,-0.19340485334396362,-0.006251781713217497,-0.6026027202606201,-0.1800084412097931,-0.004246280062943697,-0.6035704016685486,-0.16884851455688477,-0.006775773596018553,-0.6034554243087769,-0.17278827726840973,-0.031163064762949944,-0.6102964878082275,-0.19448573887348175,-0.0283719040453434,-0.6082047820091248,-0.2086462825536728,-0.024714207276701927,-0.5969175696372986,-0.18737328052520752,0.049743328243494034,-0.5964916348457336,-0.0708550214767456,-0.0971425399184227,-0.5466279983520508,-0.0824596956372261,0.015303807333111763,-0.5730721950531006,-0.13989561796188354,-0.026824431493878365,-0.54055255651474,-0.1727219521999359,0.13746541738510132,-0.4341694414615631,0.04356720298528671,-0.07915233075618744,-0.515148937702179,0.006594979204237461,0.18445715308189392,-0.33363205194473267,-0.09948434680700302,0.12735521793365479,-0.3835121989250183,-0.10220041126012802,0.17030352354049683,-0.46022406220436096,-0.23295718431472778,0.3471839427947998,-0.4109650254249573,-0.10441945493221283,0.15300890803337097,-0.50657719373703,-0.24943514168262482,0.4302298426628113,-0.4124775230884552,-0.1464235484600067,0.14981742203235626,-0.5246096253395081,-0.24276457726955414,0.45927175879478455,-0.461184561252594,-0.1331610530614853,0.17214269936084747,-0.46049264073371887,-0.23412585258483887,0.3705589473247528,-0.4268173277378082,-0.10124558210372925,0.08698717504739761,0.007596279494464397,0.03540365770459175,-0.08547307550907135,-0.01275815162807703,-0.03418328985571861,0.13146577775478363,0.42483922839164734,-0.03211958706378937,-0.13330164551734924,0.3475898206233978,-0.06276885420084,0.16200058162212372,0.7840564250946045,0.10459832102060318,-0.26111212372779846,0.7399397492408752,0.085306316614151,0.13875262439250946,0.8194597959518433,0.12413983047008514,-0.2752806842327118,0.7759630084037781,0.06010108068585396,0.11942902207374573,0.8696731925010681,0.06935252994298935,-0.31043514609336853,0.8024264574050903,-0.03164352849125862
9,-0.019000960513949394,-0.5868242383003235,-0.19292446970939636,-0.006793789099901915,-0.6030983328819275,-0.17955054342746735,-0.004803187679499388,-0.6040761470794678,-0.16837795078754425,-0.007337179034948349,-0.6039597988128662,-0.17233774065971375,-0.03175060451030731,-0.6108152866363525,-0.19406838715076447,-0.028944287449121475,-0.6087393164634705,-0.2082739919424057,-0.02528964728116989,-0.5974671840667725,-0.18698276579380035,0.04923168197274208,-0.5965407490730286,-0.07042800635099411,-0.09751054644584656,-0.5472119450569153,-0.0823708325624466,0.014531551860272884,-0.5736318826675415,-0.13942690193653107,-0.027526527643203735,-0.5411385893821716,-0.17233900725841522,0.13718289136886597,-0.43452581763267517,0.04362526163458824,-0.0799945667386055,-0.5155937075614929,0.006214483641088009,0.1846126914024353,-0.3358367681503296,-0.09996667504310608,0.12722313404083252,-0.3857664465904236,-0.1029253676533699,0.1695818305015564,-0.4604322910308838,-0.23332412540912628,0.34744516015052795,-0.4119260013103485,-0.10655749589204788,0.15205521881580353,-0.5062066316604614,-0.24974554777145386,0.4304905831813812,-0.4127996265888214,-0.14883509278297424,0.1484733521938324,-0.5240301489830017,-0.24298200011253357,0.4595421254634857,-0.4613044261932373,-0.13556942343711853,0.17119568586349487,-0.46048134565353394,-0.23446185886859894,0.3708536624908447,-0.42753109335899353,-0.1034151092171669,0.08712194859981537,0.007506517227739096,0.03511790558695793,-0.08560031652450562,-0.012678281404078007,-0.033886104822158813,0.1314697563648224,0.4244333505630493,-0.03277430310845375,-0.13329502940177917,0.34738531708717346,-0.06322871148586273,0.16235430538654327,0.7839727997779846,0.10436353087425232,-0.26123738288879395,0.7400469183921814,0.08558821678161621,0.13910603523254395,0.8194374442100525,0.12396886199712753,-0.27542412281036377,0.7760708928108215,0.060483742505311966,0.11961115151643753,0.8692958354949951,0.06909056752920151,-0.31123456358909607,0.8027350306510925,-0.030973289161920547
