frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,height_ratio
0,0.5955492854118347,0.06750543415546417,0.01867601089179516,0.614368200302124,0.050516340881586075,-0.002675269730389118,0.6176905632019043,0.04955858737230301,0.009885156527161598,0.6175651550292969,0.05114317685365677,0.007525225635617971,0.625617504119873,0.07231666147708893,-0.029835963621735573,0.6232087016105652,0.07740719616413116,-0.049158770591020584,0.6133654117584229,0.07980172336101532,-0.025796180590987206,0.5839740037918091,-0.04461795091629028,-0.017149049788713455,0.5326595306396484,0.031389955431222916,-0.10221794247627258,0.5754756331443787,0.04705604165792465,0.021328434348106384,0.5412808060646057,0.07092960178852081,-0.030994374305009842,0.41854774951934814,-0.14579616487026215,0.06354684382677078,0.5307138562202454,0.11211913824081421,-0.09128923714160919,0.3735252618789673,-0.371986448764801,0.057173240929841995,0.5492968559265137,0.29995569586753845,-0.22345192730426788,0.36568066477775574,-0.5492253303527832,0.07231506705284119,0.6623089909553528,0.4635593593120575,-0.28705456852912903,0.3564234673976898,-0.6311882138252258,0.09066934883594513,0.6935005784034729,0.5289122462272644,-0.3602696359157562,0.378973126411438,-0.6289756894111633,0.0779321938753128,0.7444736957550049,0.5464102029800415,-0.330929160118103,0.3571048676967621,-0.5510493516921997,0.07685729116201401,0.6865336894989014,0.4744974970817566,-0.2798413038253784,-0.027973627671599388,-0.05782514810562134,0.0891333594918251,0.03357238695025444,0.057729072868824005,-0.08762470632791519,-0.31973567605018616,0.1733235865831375,0.12561632692813873,0.05952516198158264,0.3866056799888611,0.01437738910317421,-0.5754557251930237,0.37960487604141235,0.22360314428806305,-0.22163349390029907,0.5667685270309448,0.18431420624256134,-0.6007969379425049,0.3873213529586792,0.24946236610412598,-0.24376283586025238,0.592292308807373,0.16371029615402222,-0.5226294994354248,0.4715038239955902,0.24337151646614075,-0.165676087141037,0.6885706186294556,0.12996867299079895,1.0
1,0.5801814794540405,0.07608451694250107,0.04873700067400932,0.6024855971336365,0.05933907628059387,0.024350371211767197,0.6050497889518738,0.05846809595823288,0.037511542439460754,0.6052429676055908,0.060772188007831573,0.03483707830309868,0.613189697265625,0.08140376210212708,-0.0033181412145495415,0.6110002398490906,0.08569784462451935,-0.02110832929611206,0.6020740270614624,0.09020666033029556,0.0024934227112680674,0.5839559435844421,-0.03710843250155449,0.0034696722868829966,0.5303452610969543,0.04638683795928955,-0.07498946785926819,0.5655996203422546,0.05268149822950363,0.054081276059150696,0.5300040245056152,0.07853454351425171,0.0023177338298410177,0.4231276512145996,-0.14561468362808228,0.07573740184307098,0.5297273993492126,0.11240555346012115,-0.04627041891217232,0.39493468403816223,-0.3741092085838318,0.0805785283446312,0.5363257527351379,0.30579423904418945,-0.17873243987560272,0.39738285541534424,-0.5499039888381958,0.13746574521064758,0.6348327994346619,0.4706200957298279,-0.23184312880039215,0.3935164213180542,-0.631284236907959,0.1593931019306183,0.6694108843803406,0.5363621115684509,-0.3020128309726715,0.41784361004829407,-0.6290323734283447,0.15204182267189026,0.724823534488678,0.5483300685882568,-0.27014824748039246,0.3908689320087433,-0.5506600141525269,0.14428268373012543,0.6603299379348755,0.4784923791885376,-0.22408512234687805,-0.02802998572587967,-0.05816362798213959,0.08624161034822464,0.033669937402009964,0.057924963533878326,-0.0850008875131607,-0.37256795167922974,0.14864329993724823,0.06003150716423988,-0.0072958883829414845,0.3756965398788452,-0.04342499002814293,-0.7064535617828369,0.2822614014148712,0.06447804719209671,-0.2702142596244812,0.5400204062461853,0.06907729804515839,-0.7416684031486511,0.2752821147441864,0.08145865797996521,-0.28976890444755554,0.5615009665489197,0.04577429220080376,-0.696274995803833,0.34136322140693665,0.08128876984119415,-0.22133871912956238,0.6498814225196838,0.04780365526676178,1.0
2,0.5551616549491882,0.09349030256271362,0.0793258473277092,0.5791511535644531,0.08067464083433151,0.05169225484132767,0.5817868113517761,0.07961974292993546,0.06557886302471161,0.581911563873291,0.08277573436498642,0.06235107406973839,0.5878721475601196,0.10656160116195679,0.026409419253468513,0.5863725543022156,0.10984919965267181,0.009601934812963009,0.5772022604942322,0.11563549935817719,0.03236614167690277,0.5823138952255249,-0.008327783085405827,0.014657418243587017,0.5167244672775269,0.09592144191265106,-0.048641301691532135,0.5466564297676086,0.06787648797035217,0.0802813395857811,0.5078949332237244,0.09838518500328064,0.031906601041555405,0.4403762221336365,-0.1377224326133728,0.07489129155874252,0.5195503234863281,0.13680072128772736,-0.001860667485743761,0.4586411714553833,-0.37301135063171387,0.07937418669462204,0.5308424830436707,0.3343542218208313,-0.11438634991645813,0.4956851601600647,-0.5488698482513428,0.1301680952310562,0.6377519369125366,0.4948423504829407,-0.14731037616729736,0.4951072335243225,-0.6253336668014526,0.14990675449371338,0.6696421504020691,0.5721019506454468,-0.20530743896961212,0.5157753229141235,-0.6199685335159302,0.1462448537349701,0.7255367636680603,0.5813710689544678,-0.18592701852321625,0.48547524213790894,-0.5454149842262268,0.13697496056556702,0.6629619002342224,0.5012881755828857,-0.1434311866760254,-0.027451300993561745,-0.06452043354511261,0.0715494379401207,0.03331346809864044,0.06356679648160934,-0.07121334969997406,-0.4136573076248169,0.04941292107105255,0.03163926303386688,0.002299445914104581,0.374277800321579,-0.03041047602891922,-0.7667685747146606,0.10319788008928299,0.024996699765324593,-0.26166123151779175,0.5655917525291443,0.10442162305116653,-0.8026784658432007,0.08276933431625366,0.04005234315991402,-0.2819022238254547,0.5893328189849854,0.08233261853456497,-0.7996442914009094,0.13138630986213684,0.04302281513810158,-0.21207092702388763,0.6553452014923096,0.0706707090139389,1.0
3,0.5360594987869263,0.12394320219755173,0.10006504505872726,0.5575894713401794,0.11361493170261383,0.07101072371006012,0.560479462146759,0.11241616308689117,0.08527415245771408,0.5606591105461121,0.11573924124240875,0.08168184757232666,0.5666103959083557,0.14140138030052185,0.046980567276477814,0.5654881596565247,0.14507503807544708,0.03095586784183979,0.5555523037910461,0.1506529152393341,0.053048837929964066,0.5741377472877502,0.0264794509857893,0.024022359400987625,0.504123330116272,0.14069102704524994,-0.03070889227092266,0.5296075940132141,0.09434887021780014,0.0985339805483818,0.4907887876033783,0.12878288328647614,0.05170794948935509,0.446935772895813,-0.10832919925451279,0.07466363906860352,0.5093109607696533,0.16544879972934723,0.017806287854909897,0.4869423508644104,-0.34351083636283875,0.07957638055086136,0.5167389512062073,0.3591359555721283,-0.09635292738676071,0.5495598912239075,-0.5092040300369263,0.14506027102470398,0.6123553514480591,0.5212779641151428,-0.14355912804603577,0.5553401112556458,-0.5758676528930664,0.16379424929618835,0.6374480724334717,0.6007248759269714,-0.20176562666893005,0.5827202796936035,-0.5606899261474609,0.16169580817222595,0.6939724087715149,0.612237274646759,-0.18591280281543732,0.5430857539176941,-0.49772346019744873,0.15121401846408844,0.636896014213562,0.526644766330719,-0.14157716929912567,-0.026197021827101707,-0.06645828485488892,0.06083066761493683,0.032498203217983246,0.06511098146438599,-0.06029416620731354,-0.4301048815250397,-0.012443113140761852,-0.024142621085047722,0.001261765486560762,0.3684029281139374,-0.0011666128411889076,-0.7721336483955383,-0.08300446718931198,-0.08362297713756561,-0.2700503170490265,0.5655698180198669,0.11219075322151184,-0.8063643574714661,-0.11960890144109726,-0.07399097084999084,-0.29283347725868225,0.5893431305885315,0.08471807092428207,-0.8447234034538269,-0.100138358771801,-0.07528351247310638,-0.2445489466190338,0.6577175855636597,0.12431780993938446,1.0
4,0.5380968451499939,0.1723579615354538,0.10240861028432846,0.5567808151245117,0.16012029349803925,0.07803820073604584,0.5600351691246033,0.15919332206249237,0.09187784790992737,0.5601564049720764,0.162210151553154,0.08860981464385986,0.565715491771698,0.18874119222164154,0.05236246436834335,0.563775360584259,0.1918172836303711,0.03738618269562721,0.5529848337173462,0.19691522419452667,0.058832213282585144,0.5707242488861084,0.07021202147006989,0.03489356487989426,0.49828603863716125,0.17920412123203278,-0.024111300706863403,0.5295161008834839,0.1415473073720932,0.10141068696975708,0.4905779957771301,0.1741848737001419,0.0542089119553566,0.4536007046699524,-0.06409704685211182,0.08832534402608871,0.5032814741134644,0.20309677720069885,0.025343189015984535,0.5262187123298645,-0.26652172207832336,0.1317751407623291,0.5153003334999084,0.4039859473705292,-0.06650649011135101,0.6230095028877258,-0.4158269464969635,0.22621187567710876,0.6140553951263428,0.5466298460960388,-0.09348351508378983,0.6413427591323853,-0.47847357392311096,0.2493142932653427,0.6410808563232422,0.620010495185852,-0.14745210111141205,0.672941267490387,-0.4643820822238922,0.24733838438987732,0.6946799159049988,0.6287038326263428,-0.13125769793987274,0.6215664744377136,-0.4048585891723633,0.23256564140319824,0.6384695172309875,0.5477675199508667,-0.09049872308969498,-0.023965781554579735,-0.07013551890850067,0.05774058774113655,0.03083248808979988,0.06880703568458557,-0.05724446102976799,-0.4116933047771454,-0.06450629979372025,-0.039555758237838745,-0.010679704137146473,0.3689799904823303,0.04160888493061066,-0.7281969785690308,-0.22383694350719452,-0.12075948715209961,-0.30155470967292786,0.5629504323005676,0.16947771608829498,-0.7643900513648987,-0.26604557037353516,-0.11361602693796158,-0.32940787076950073,0.5862156748771667,0.14110282063484192,-0.7544106841087341,-0.267855167388916,-0.11183452606201172,-0.2957116365432739,0.6581341028213501,0.18540999293327332,1.0
5,0.5267485976219177,0.2324913889169693,0.13620418310165405,0.5459597110748291,0.21500162780284882,0.11921178549528122,0.5498035550117493,0.21544881165027618,0.13185837864875793,0.549659013748169,0.21833519637584686,0.13044250011444092,0.5520543456077576,0.2464722990989685,0.08873265236616135,0.5491487383842468,0.24898691475391388,0.0760812908411026,0.5379965901374817,0.2534368336200714,0.09626249969005585,0.5648176074028015,0.11876928061246872,0.08433502912521362,0.48165464401245117,0.21698607504367828,0.00818683858960867,0.520335853099823,0.19891440868377686,0.13785137236118317,0.47807976603507996,0.22636625170707703,0.08615142852067947,0.45572027564048767,-0.013278206810355186,0.14914442598819733,0.4892108142375946,0.23220676183700562,0.043115947395563126,0.5539681911468506,-0.17126654088497162,0.23876804113388062,0.5106608867645264,0.4306929111480713,-0.026422372087836266,0.6610182523727417,-0.2979118525981903,0.38212138414382935,0.6143746972084045,0.5710813999176025,-0.005124411080032587,0.6926798224449158,-0.3532065749168396,0.41579508781433105,0.6459260582923889,0.64098060131073,-0.05339019000530243,0.7219760417938232,-0.34125033020973206,0.41656580567359924,0.6967264413833618,0.6537529826164246,-0.033719513565301895,0.6616336107254028,-0.28932011127471924,0.39078760147094727,0.6405187249183655,0.5711672306060791,0.0014481052057817578,-0.018541840836405754,-0.07108888030052185,0.05980361998081207,0.02673291228711605,0.07006947696208954,-0.05905657634139061,-0.3937392234802246,-0.14260652661323547,-0.011647571809589863,-0.04610813409090042,0.3731783330440521,-0.01614280976355076,-0.5749855041503906,-0.34771862626075745,-0.0636218935251236,-0.3288836181163788,0.5650449395179749,0.046456947922706604,-0.5917614102363586,-0.39320316910743713,-0.054599612951278687,-0.3560468256473541,0.5884137153625488,0.016011105850338936,-0.6291660070419312,-0.4277348816394806,-0.04193274304270744,-0.3238891661167145,0.6861289739608765,0.03320980444550514,1.0
6,0.506884753704071,0.29881203174591064,0.1788276731967926,0.5285941362380981,0.27567753195762634,0.16542913019657135,0.5327830910682678,0.2770284414291382,0.1770656406879425,0.5325726866722107,0.28003135323524475,0.17634442448616028,0.5331854820251465,0.3092317581176758,0.13044357299804688,0.5293145775794983,0.31108903884887695,0.11998510360717773,0.5175294280052185,0.31306466460227966,0.1398390382528305,0.5522474050521851,0.16876187920570374,0.14412739872932434,0.4588620662689209,0.25408127903938293,0.04642839729785919,0.5014751553535461,0.2615261673927307,0.18422392010688782,0.4560207724571228,0.28238147497177124,0.12942539155483246,0.4535291790962219,0.027121329680085182,0.22416074573993683,0.4704526662826538,0.27317503094673157,0.08748625963926315,0.534436047077179,-0.07490426301956177,0.3581245541572571,0.5069212317466736,0.45010969042778015,0.023427436128258705,0.615610659122467,-0.13412797451019287,0.5503585338592529,0.6099350452423096,0.6149988174438477,0.07617903500795364,0.6538569927215576,-0.17130476236343384,0.5881861448287964,0.647501528263092,0.6882606148719788,0.03276524692773819,0.6770722270011902,-0.1646425426006317,0.5942724347114563,0.6900632381439209,0.7100477814674377,0.05961136892437935,0.6145657896995544,-0.1261594146490097,0.5615533590316772,0.6372405290603638,0.6170691847801208,0.08663799613714218,-0.015138446353375912,-0.07067207992076874,0.06013744696974754,0.023672455921769142,0.06996899098157883,-0.059348054230213165,-0.36995989084243774,-0.20354168117046356,-0.009322547353804111,-0.05821358412504196,0.40211471915245056,-0.038566894829273224,-0.33768460154533386,-0.43526923656463623,-0.0313233956694603,-0.3298596739768982,0.5783234238624573,0.035733386874198914,-0.32893243432044983,-0.4847007691860199,-0.018337922170758247,-0.3569626212120056,0.6012827157974243,0.008120427839457989,-0.334957480430603,-0.5657487511634827,0.0012188291875645518,-0.3400307893753052,0.7190855741500854,0.02636563405394554,1.0
7,0.4447084665298462,0.32649168372154236,0.2879716455936432,0.46259185671806335,0.2976662218570709,0.284088134765625,0.4660564661026001,0.29800084233283997,0.2981661260128021,0.46737533807754517,0.3012048006057739,0.2933467924594879,0.47182515263557434,0.33076125383377075,0.2512068450450897,0.4686116576194763,0.33172789216041565,0.24036426842212677,0.4566132426261902,0.33287855982780457,0.2598794400691986,0.46524688601493835,0.188251331448555,0.2771781086921692,0.3941790461540222,0.2555224299430847,0.17928217351436615,0.43125802278518677,0.29121291637420654,0.2999839782714844,0.390411376953125,0.3030880391597748,0.24499540030956268,0.36330166459083557,0.054188381880521774,0.34640634059906006,0.4059714674949646,0.3011575937271118,0.1781788170337677,0.414287805557251,-0.00327106099575758,0.45847994089126587,0.425782173871994,0.44646143913269043,0.06909240037202835,0.44496768712997437,-0.015260224230587482,0.6345154643058777,0.5084421038627625,0.6283404231071472,0.09184368699789047,0.4918025732040405,-0.028811700642108917,0.668190598487854,0.5621839761734009,0.6972860097885132,0.04476649686694145,0.494968980550766,-0.027910670265555382,0.6871048212051392,0.5754929780960083,0.7270820140838623,0.07397180795669556,0.4412500858306885,-0.005920326802879572,0.6571525931358337,0.530119001865387,0.6290770769119263,0.10247188061475754,-0.012789934873580933,-0.07227031141519547,0.06275228410959244,0.021822858601808548,0.0729130357503891,-0.06086231768131256,-0.3464231789112091,-0.2567557692527771,0.0008829977014102042,-0.11470654606819153,0.36102500557899475,-0.14636194705963135,-0.17347413301467896,-0.4645877778530121,0.01570296473801136,-0.346931129693985,0.5422999262809753,-0.0982428714632988,-0.15371932089328766,-0.5070998072624207,0.047340475022792816,-0.3737863302230835,0.5656107664108276,-0.1296253353357315,-0.12291733175516129,-0.6039005517959595,0.0945630744099617,-0.3399057388305664,0.69312584400177,-0.1440337896347046,1.0
8,0.29613980650901794,0.3655969798564911,0.10016322135925293,0.30453619360923767,0.37542134523391724,0.11107207834720612,0.30806225538253784,0.37796300649642944,0.12145918607711792,0.3072056770324707,0.37825438380241394,0.12312139570713043,0.3186861276626587,0.3931901156902313,0.06984022259712219,0.31494230031967163,0.393290638923645,0.06818090379238129,0.30015650391578674,0.3921632468700409,0.08336037397384644,0.37703725695610046,0.3373258411884308,0.22895494103431702,0.3322383463382721,0.31835269927978516,0.05494770035147667,0.32368674874305725,0.34261128306388855,0.13990013301372528,0.29280468821525574,0.3316572606563568,0.07746335119009018,0.3641695976257324,0.17728638648986816,0.2576751708984375,0.42841774225234985,0.3097459375858307,0.1343584507703781,0.38275885581970215,0.28544291853904724,0.38903534412384033,0.4423159956932068,0.4636991024017334,0.009472226724028587,0.37517815828323364,0.3899365961551666,0.586199164390564,0.5145055651664734,0.6432290077209473,0.018518103286623955,0.4373902976512909,0.4149104952812195,0.6220958232879639,0.5694549679756165,0.722187340259552,-0.029947396367788315,0.4363507032394409,0.3984619975090027,0.6171581745147705,0.5870643258094788,0.7430745363235474,0.003936685621738434,0.36608684062957764,0.39573004841804504,0.5905929207801819,0.5369678139686584,0.6488864421844482,0.03034493513405323,-0.0075060660019516945,-0.0624781996011734,0.07351084053516388,0.014541134238243103,0.06633401662111282,-0.071171335875988,-0.27792325615882874,-0.3494910001754761,0.00309771578758955,-0.13584594428539276,0.3991137742996216,-0.11696203798055649,-0.048556629568338394,-0.48584461212158203,0.028387172147631645,-0.4578007757663727,0.5446571707725525,0.008772565983235836,-0.014429615810513496,-0.5256372690200806,0.055068984627723694,-0.49114564061164856,0.5678068399429321,-0.008561532944440842,0.038655515760183334,-0.6225470304489136,0.09121216088533401,-0.46549054980278015,0.7107973098754883,-0.012418165802955627,1.0
9,0.2121107429265976,0.4124170243740082,0.035279035568237305,0.22359241545200348,0.42995554208755493,0.04210426285862923,0.22665052115917206,0.4328521490097046,0.05409848317503929,0.2254333794116974,0.43320685625076294,0.05478827655315399,0.23591089248657227,0.4441496729850769,0.00014231272507458925,0.23236066102981567,0.443688303232193,-0.005442256573587656,0.217012420296669,0.44132718443870544,0.01145987305790186,0.31410691142082214,0.39418843388557434,0.18121160566806793,0.2717141807079315,0.35506170988082886,-0.031448621302843094,0.24942843616008759,0.3896154463291168,0.07123935967683792,0.2181227207183838,0.3716975152492523,0.0056823682971298695,0.30948376655578613,0.21681219339370728,0.2279413789510727,0.40062880516052246,0.3411400020122528,0.03558279573917389,0.23092220723628998,0.2347235232591629,0.36370331048965454,0.4162219166755676,0.4900200366973877,-0.059147533029317856,0.08406896144151688,0.2927778363227844,0.5553299188613892,0.46313247084617615,0.6669177412986755,-0.007140247616916895,0.1112227663397789,0.31397172808647156,0.5990235209465027,0.5051305890083313,0.7438070774078369,-0.06380324810743332,0.09685434401035309,0.3004770874977112,0.5838091969490051,0.517451822757721,0.7723127007484436,-0.038829755038022995,0.0620119571685791,0.29566964507102966,0.5568923950195312,0.4815784692764282,0.6771501302719116,-0.0018985220231115818,-0.004290291573852301,-0.05811845883727074,0.08131983131170273,0.00955247227102518,0.06351171433925629,-0.07902632653713226,-0.21520112454891205,-0.39112210273742676,0.007087394595146179,-0.15344639122486115,0.42084306478500366,-0.04224446788430214,0.0653570219874382,-0.47688254714012146,0.043234169483184814,-0.4978178143501282,0.5356268286705017,0.0947122797369957,0.10793068259954453,-0.5076157450675964,0.06489521265029907,-0.5322147607803345,0.5510919690132141,0.07246777415275574,0.17842532694339752,-0.5773868560791016,0.09481589496135712,-0.5193929672241211,0.7086893320083618,0.07471702247858047,1.0
