frame,body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z,body_14_x,body_14_y,body_14_z,body_15_x,body_15_y,body_15_z,body_16_x,body_16_y,body_16_z,body_17_x,body_17_y,body_17_z,body_18_x,body_18_y,body_18_z,body_19_x,body_19_y,body_19_z,body_20_x,body_20_y,body_20_z,body_21_x,body_21_y,body_21_z,body_22_x,body_22_y,body_22_z,body_23_x,body_23_y,body_23_z,body_24_x,body_24_y,body_24_z,body_25_x,body_25_y,body_25_z,body_26_x,body_26_y,body_26_z,body_27_x,body_27_y,body_27_z,body_28_x,body_28_y,body_28_z,body_29_x,body_29_y,body_29_z,body_30_x,body_30_y,body_30_z,body_31_x,body_31_y,body_31_z,body_32_x,body_32_y,body_32_z,left_hand_0_x,left_hand_0_y,left_hand_0_z,left_hand_1_x,left_hand_1_y,left_hand_1_z,left_hand_2_x,left_hand_2_y,left_hand_2_z,left_hand_3_x,left_hand_3_y,left_hand_3_z,left_hand_4_x,left_hand_4_y,left_hand_4_z,left_hand_5_x,left_hand_5_y,left_hand_5_z,left_hand_6_x,left_hand_6_y,left_hand_6_z,left_hand_7_x,left_hand_7_y,left_hand_7_z,left_hand_8_x,left_hand_8_y,left_hand_8_z,left_hand_9_x,left_hand_9_y,left_hand_9_z,left_hand_10_x,left_hand_10_y,left_hand_10_z,left_hand_11_x,left_hand_11_y,left_hand_11_z,left_hand_12_x,left_hand_12_y,left_hand_12_z,left_hand_13_x,left_hand_13_y,left_hand_13_z,left_hand_14_x,left_hand_14_y,left_hand_14_z,left_hand_15_x,left_hand_15_y,left_hand_15_z,left_hand_16_x,left_hand_16_y,left_hand_16_z,left_hand_17_x,left_hand_17_y,left_hand_17_z,left_hand_18_x,left_hand_18_y,left_hand_18_z,left_hand_19_x,left_hand_19_y,left_hand_19_z,left_hand_20_x,left_hand_20_y,left_hand_20_z,right_hand_0_x,right_hand_0_y,right_hand_0_z,right_hand_1_x,right_hand_1_y,right_hand_1_z,right_hand_2_x,right_hand_2_y,right_hand_2_z,right_hand_3_x,right_hand_3_y,right_hand_3_z,right_hand_4_x,right_hand_4_y,right_hand_4_z,right_hand_5_x,right_hand_5_y,right_hand_5_z,right_hand_6_x,right_hand_6_y,right_hand_6_z,right_hand_7_x,right_hand_7_y,right_hand_7_z,right_hand_8_x,right_hand_8_y,right_hand_8_z,right_hand_9_x,right_hand_9_y,right_hand_9_z,right_hand_10_x,right_hand_10_y,right_hand_10_z,right_hand_11_x,right_hand_11_y,right_hand_11_z,right_hand_12_x,right_hand_12_y,right_hand_12_z,right_hand_13_x,right_hand_13_y,right_hand_13_z,right_hand_14_x,right_hand_14_y,right_hand_14_z,right_hand_15_x,right_hand_15_y,right_hand_15_z,right_hand_16_x,right_hand_16_y,right_hand_16_z,right_hand_17_x,right_hand_17_y,right_hand_17_z,right_hand_18_x,right_hand_18_y,right_hand_18_z,right_hand_19_x,right_hand_19_y,right_hand_19_z,right_hand_20_x,right_hand_20_y,right_hand_20_z,height_ratio
1,0.529246569,0.387802899,-0.16251415,0.531425476,0.378431082,-0.156810179,0.533067226,0.378212273,-0.156795427,0.53443712,0.378286541,-0.156777695,0.526962996,0.378935516,-0.155944169,0.525484204,0.379034281,-0.155974329,0.524155438,0.379145741,-0.15598698,0.536482036,0.381273568,-0.10778591,0.522340238,0.38158071,-0.104576305,0.531942606,0.396148801,-0.143214837,0.526980162,0.3964504,-0.142285064,0.551660776,0.431805551,-0.070321284,0.507537603,0.426860392,-0.059230283,0.559526742,0.485560268,-0.043295026,0.496672302,0.477221578,-0.029443394,0.563278854,0.534557521,-0.087570071,0.488824248,0.521089852,-0.068008713,0.566133499,0.549640298,-0.100955456,0.485602736,0.536583185,-0.080964714,0.563349426,0.550490558,-0.117701098,0.488059044,0.537457347,-0.097628206,0.561413646,0.54590106,-0.095359676,0.490627646,0.532466352,-0.075930595,0.536604047,0.543563008,-0.005485469,0.51006192,0.540464401,0.005466208,0.535267591,0.62019527,0.019615395,0.503591478,0.616226315,0.016004413,0.531082332,0.687177241,0.109322436,0.499140173,0.686431289,0.092136294,0.528517962,0.695348918,0.115155019,0.501886666,0.696670413,0.096488483,0.532827973,0.710016012,0.060604725,0.488691598,0.707289994,0.040019196,0.562413335,0.53331989,9.73E-09,0.561770558,0.537187219,-0.000980959,0.561719835,0.544240534,-0.001191656,0.562087953,0.550534964,-0.00130092,0.562403083,0.555501044,-0.001196919,0.564803839,0.54914254,-0.000407854,0.565317333,0.557756007,-0.001383568,0.563858628,0.560947835,-0.002072655,0.562253237,0.561753988,-0.002289699,0.565155506,0.549625218,-9.56E-05,0.565643013,0.558039904,-0.000693946,0.564243734,0.561128378,-0.001249716,0.562592864,0.562251866,-0.001537044,0.564952254,0.549878538,5.87E-05,0.565094292,0.557551265,-0.000304916,0.563801885,0.560411036,-0.000604696,0.562287867,0.561668694,-0.00073557,0.56440866,0.549772084,0.000101888,0.564485252,0.556122541,3.47E-05,0.563564658,0.559382379,4.60E-05,0.562468827,0.561192334,0.000137214,0.488003075,0.523269057,-3.33E-09,0.490043133,0.530153632,-0.001485717,0.490024179,0.537613451,-0.001532708,0.489406377,0.543676198,-0.001229321,0.488796979,0.547803521,-0.000664812,0.485225022,0.539884269,-0.000324976,0.485262483,0.547883451,-0.000379658,0.485838026,0.552303731,-0.000577969,0.486387998,0.555682242,-0.000686384,0.484419912,0.53957355,0.00050656,0.484260499,0.547495604,0.000501646,0.484953344,0.551704109,0.000248756,0.485648841,0.554994822,6.25E-05,0.484289646,0.539344251,0.001175665,0.484161824,0.546397865,0.001089521,0.484780371,0.550408781,0.000846103,0.485446841,0.553541958,0.000735631,0.484614611,0.539186239,0.001722233,0.484385759,0.545526147,0.001740268,0.484845072,0.549402833,0.001750593,0.485606879,0.552207828,0.001825403,1
2,0.529244304,0.386787802,-0.135889143,0.531359971,0.378420413,-0.129656255,0.532959521,0.378211379,-0.129656225,0.534378469,0.378286481,-0.129644498,0.526962161,0.378908336,-0.128258064,0.525493503,0.37900728,-0.128265768,0.524166048,0.379125804,-0.128259853,0.536476493,0.381272435,-0.085048318,0.522454143,0.381675988,-0.078452952,0.531951129,0.394596219,-0.118885957,0.526980162,0.394477904,-0.116979741,0.551658213,0.431773782,-0.053191699,0.508268237,0.427180082,-0.039744515,0.558960497,0.485564858,-0.037729859,0.49683705,0.478134602,-0.013528934,0.563257933,0.53493917,-0.086952843,0.489590853,0.522958398,-0.05372823,0.566126704,0.550432205,-0.100487076,0.485628247,0.538265765,-0.066674724,0.56365025,0.550704002,-0.117639765,0.48808673,0.538518786,-0.082470447,0.561936557,0.545989215,-0.094910957,0.490699798,0.53375417,-0.061264772,0.536594033,0.541104555,-0.004443668,0.510927141,0.538043857,0.004435797,0.534944534,0.619703412,0.00971287,0.503778875,0.615702748,0.006160938,0.530923367,0.687946677,0.068914518,0.499278724,0.687344491,0.057977393,0.5280779,0.697398245,0.071046107,0.501952529,0.697840571,0.059113488,0.532917798,0.709719777,0.015147025,0.488587528,0.706904292,0.003069337,0.562847018,0.537185252,2.68E-08,0.562487543,0.541438341,-0.001200254,0.562785923,0.548168898,-0.001520447,0.563315988,0.554184556,-0.001608914,0.563752949,0.55888164,-0.001517102,0.565893829,0.551576912,-0.001072709,0.56627667,0.560276389,-0.001802474,0.565011978,0.564333081,-0.00221021,0.563496411,0.56629163,-0.002252721,0.566141069,0.552001178,-0.00050034,0.566378474,0.560264289,-0.0008653,0.565035641,0.563866615,-0.001152222,0.56344825,0.566008508,-0.001267163,0.565685511,0.552271664,-1.81E-05,0.565783679,0.559724033,-0.000235506,0.564510703,0.562914491,-0.000419533,0.563020945,0.564783394,-0.000514593,0.564839005,0.552255988,0.000367036,0.564973056,0.558279455,0.000312319,0.564155161,0.561552703,0.000361866,0.56310612,0.563512087,0.000498597,0.488649666,0.526101291,-4.62E-09,0.49055025,0.532032549,-0.000981414,0.490686446,0.538807273,-0.001171219,0.490474433,0.544285357,-0.00121125,0.490228415,0.548365176,-0.001060983,0.486531436,0.541479051,-0.000468066,0.486309052,0.548966706,-0.001161188,0.486898422,0.553471804,-0.001720478,0.487713784,0.556773722,-0.001999992,0.485611498,0.541276217,-0.000256935,0.485434413,0.548663914,-0.000848239,0.486126393,0.55306381,-0.00125829,0.487128645,0.556363344,-0.001468693,0.485337555,0.541110694,-0.000196431,0.485304713,0.548112988,-0.000773813,0.485907823,0.552221537,-0.000993746,0.486780345,0.555583239,-0.001016952,0.485617667,0.541019619,-0.000234213,0.485479325,0.547382593,-0.000678976,0.485812753,0.551266968,-0.000753781,0.486460447,0.554383397,-0.0006775,1.018181818
3,0.529163361,0.386423439,-0.138602868,0.531251669,0.378409415,-0.132543713,0.532808423,0.378209144,-0.132544473,0.534270883,0.378283054,-0.132535741,0.526899636,0.378906965,-0.131078586,0.525468588,0.379010499,-0.131089568,0.524153829,0.379136086,-0.131090656,0.536457717,0.38123098,-0.087892033,0.522567391,0.381791413,-0.081142589,0.531920195,0.394049078,-0.121453241,0.526927292,0.393848091,-0.119507037,0.551647782,0.431520551,-0.054622542,0.508988738,0.4274005,-0.041438069,0.558408499,0.485595822,-0.035853278,0.497428089,0.479079068,-0.01511138,0.563248515,0.535750449,-0.082284264,0.490617752,0.52416265,-0.054919522,0.566213846,0.551753104,-0.09494137,0.486398816,0.539521217,-0.067500457,0.564208269,0.551585317,-0.112938434,0.488881588,0.539332271,-0.083355062,0.562568367,0.546788156,-0.090254992,0.49136427,0.534702301,-0.062396262,0.536469281,0.539858758,-0.003855118,0.511202693,0.536729038,0.003846719,0.534728765,0.619225383,0.008246011,0.504209399,0.614798725,0.00627717,0.53079921,0.688047707,0.067743406,0.500151634,0.68732965,0.063056901,0.527478516,0.698131144,0.069940686,0.502595842,0.697848797,0.064711109,0.533164382,0.7093876,0.014474292,0.48893106,0.706229746,0.008582676,0.563380539,0.539189339,2.50E-08,0.562625587,0.543299258,-0.001369637,0.562976718,0.550597668,-0.001518278,0.563704252,0.556530416,-0.001410149,0.56412828,0.560954869,-0.001119627,0.566444278,0.552929342,-0.000744978,0.567037106,0.56104809,-0.001350594,0.566136122,0.565293431,-0.00175364,0.564995408,0.567890048,-0.00186063,0.566821933,0.553064942,-7.39E-05,0.567181468,0.560813248,-0.000441053,0.566247642,0.564802349,-0.000796747,0.565038919,0.567812562,-0.000987184,0.566534519,0.553305924,0.000464133,0.566797316,0.560476601,0.000218351,0.565987408,0.564138889,1.51E-05,0.564892173,0.566871047,-7.75E-05,0.565959752,0.553509593,0.000863768,0.566351473,0.5596627,0.000740074,0.56581831,0.563312411,0.000720227,0.565002322,0.565926909,0.000806998,0.489684939,0.529191554,-1.60E-09,0.49166137,0.533828139,-0.001528802,0.491945088,0.540057063,-0.002034218,0.491642326,0.545390606,-0.002278033,0.491476774,0.549445629,-0.002313274,0.487646073,0.543500304,-0.001236186,0.487360597,0.550932884,-0.002234423,0.488160282,0.55554682,-0.003005769,0.489205092,0.558752298,-0.003404266,0.486939877,0.54361701,-0.00081193,0.48697421,0.550762355,-0.001615666,0.487859458,0.555320442,-0.002124491,0.489044756,0.558575928,-0.002392703,0.486825705,0.543711603,-0.000570418,0.48697409,0.550432622,-0.001323606,0.487775505,0.554737687,-0.001591109,0.4888587,0.55816716,-0.001630205,0.487190753,0.543630481,-0.000469869,0.487283677,0.549765229,-0.001119459,0.487819135,0.553657711,-0.001270513,0.488637984,0.556769848,-0.00121286,1.024242424
4,0.528956354,0.386179686,-0.141944349,0.531040132,0.37840727,-0.13590239,0.532564342,0.378215581,-0.135902062,0.534034431,0.378291845,-0.135896116,0.5267362,0.378902704,-0.134555101,0.525333583,0.379010081,-0.134566277,0.5240767,0.379138112,-0.134569958,0.53637737,0.381226927,-0.091065884,0.522589862,0.381878972,-0.08478646,0.531709552,0.393811435,-0.124662668,0.526697934,0.393574297,-0.122862063,0.55145663,0.43129307,-0.057072338,0.509253144,0.427614152,-0.04451802,0.55768162,0.485617071,-0.03692425,0.498098701,0.480394214,-0.018368078,0.563049018,0.53635782,-0.082104512,0.491570354,0.526583374,-0.057925258,0.56618011,0.552519977,-0.094551004,0.487543762,0.541978538,-0.070605747,0.5642488,0.552088678,-0.112568356,0.490211427,0.5414446,-0.08666148,0.562613726,0.547246575,-0.090017661,0.492370427,0.537184775,-0.065504648,0.536387086,0.538645923,-0.003747388,0.511309326,0.535854161,0.003737133,0.534605384,0.618889391,0.007066643,0.504530787,0.614262521,0.006008862,0.53078413,0.688239813,0.066492774,0.501827002,0.68739903,0.061915006,0.527490556,0.698579192,0.068603419,0.503959298,0.697990477,0.063383661,0.53316319,0.709145904,0.012210556,0.490635455,0.705834925,0.006847185,0.562976539,0.541485786,2.74E-08,0.562372565,0.545988202,-0.001256938,0.563043118,0.552840531,-0.001551038,0.563569784,0.558838725,-0.001643267,0.563502073,0.563615739,-0.001553925,0.566499531,0.553794742,-0.000906279,0.56676954,0.562187791,-0.001676866,0.565527439,0.566539049,-0.002159344,0.564151227,0.569090426,-0.002305159,0.566951513,0.553846002,-0.000375243,0.567194462,0.562008321,-0.000938953,0.566003561,0.566117287,-0.001323488,0.564605594,0.568913221,-0.001517915,0.566637456,0.554290235,4.03E-05,0.566818953,0.561854959,-0.000371039,0.56572789,0.565669596,-0.000582599,0.564411342,0.568206012,-0.000656421,0.565883815,0.554948866,0.000333083,0.566122532,0.561457574,0.000121584,0.565388381,0.565199673,0.000119973,0.564403474,0.567547023,0.000221221,0.490678787,0.53077358,-5.24E-09,0.492628008,0.534511864,-0.001815937,0.493080974,0.540564537,-0.002491676,0.492960334,0.546111524,-0.002830505,0.492863089,0.550462842,-0.002934874,0.488737881,0.544333816,-0.001709872,0.488764524,0.552196443,-0.002898741,0.48983863,0.556806803,-0.003759001,0.491078734,0.559789538,-0.004192044,0.487867117,0.544692695,-0.001167441,0.487985373,0.55230701,-0.002194365,0.489357203,0.556914389,-0.002793598,0.491049677,0.55979234,-0.003072366,0.487718672,0.54499042,-0.000813783,0.487893045,0.552067876,-0.001747369,0.489145905,0.556332946,-0.002114289,0.49069345,0.559363961,-0.002177667,0.488179296,0.545113206,-0.000607289,0.488332391,0.551164329,-0.001425708,0.489129961,0.554881155,-0.00169937,0.490251034,0.557655215,-0.001694153,1.036363636
5,0.52837497,0.385907948,-0.130721048,0.530545294,0.378394574,-0.124729842,0.532081723,0.378215432,-0.124732688,0.53355515,0.378292739,-0.12472751,0.52631098,0.378871113,-0.122975871,0.524993837,0.378985107,-0.12297985,0.523904204,0.379127413,-0.122985736,0.53617233,0.38118875,-0.082744919,0.522611201,0.381877959,-0.074358843,0.531277001,0.39361608,-0.114703394,0.526237428,0.393302739,-0.11232131,0.55113107,0.43121773,-0.053097855,0.509487391,0.427664131,-0.037711304,0.556639671,0.485647857,-0.035611607,0.499275178,0.481514871,-0.01488805,0.562165141,0.537048876,-0.076663055,0.493036389,0.529070318,-0.053778972,0.5653283,0.553202748,-0.088507585,0.489073545,0.544404924,-0.06610278,0.563704908,0.552649736,-0.105543703,0.491827875,0.543987632,-0.081788562,0.562116802,0.548019826,-0.084090196,0.493757188,0.540376365,-0.061189536,0.536325514,0.537998736,-0.003941447,0.511381984,0.535438538,0.003928998,0.534605145,0.618573368,0.003669981,0.504873574,0.614126205,0.007423678,0.530794382,0.688636661,0.061184023,0.504052818,0.687154293,0.063978992,0.527498305,0.699056566,0.063107364,0.506175816,0.697579682,0.065617897,0.533229589,0.709011495,0.007172135,0.492726594,0.705396533,0.011155496,0.561460555,0.543420076,2.46E-08,0.560687721,0.547769547,-0.001139452,0.561347842,0.554559946,-0.001578452,0.561996639,0.560083926,-0.001873556,0.562117457,0.564498425,-0.002008554,0.565170586,0.554956853,-0.001226727,0.566072583,0.562890112,-0.002344107,0.564858854,0.567246377,-0.003017539,0.563258767,0.569618642,-0.003242981,0.566072166,0.554494441,-0.000890264,0.566979766,0.562335908,-0.00176273,0.565730333,0.566458404,-0.002168612,0.56414485,0.568982661,-0.002309622,0.56630528,0.554543078,-0.000658307,0.567275703,0.561964154,-0.001333623,0.566169083,0.565946937,-0.001422498,0.564763725,0.568508208,-0.00133694,0.566056073,0.554964542,-0.000540856,0.566888332,0.56144011,-0.000943157,0.566209853,0.5653947,-0.000862761,0.565217733,0.567935467,-0.000652788,0.492263913,0.532396793,-9.33E-09,0.493963867,0.53684932,-0.001764699,0.494143963,0.543362498,-0.002325971,0.494191259,0.549295247,-0.002556328,0.494364798,0.553916752,-0.002552761,0.490040123,0.546171427,-0.001290521,0.490630031,0.554397166,-0.002434787,0.492122352,0.559068978,-0.003345421,0.493638784,0.561751902,-0.003782817,0.48946923,0.546360016,-0.000626603,0.490190595,0.55404681,-0.001498222,0.491753638,0.558610618,-0.002111648,0.493564785,0.561326861,-0.002442572,0.489514351,0.54657042,-0.000168522,0.490209848,0.553808093,-0.001053856,0.491615325,0.557853997,-0.00145868,0.493280143,0.56053251,-0.001538135,0.489945024,0.546710551,0.000160447,0.490415722,0.553109765,-0.000610784,0.491370767,0.556917012,-0.000889039,0.49265641,0.55960542,-0.00089504,1.036363636
6,0.527432859,0.385829628,-0.12876001,0.529777288,0.378403008,-0.122941397,0.531371117,0.378237009,-0.122946002,0.532899857,0.378321499,-0.122941978,0.525694788,0.378869355,-0.120940998,0.524559379,0.378977925,-0.120942593,0.523665071,0.379121482,-0.120948911,0.535881102,0.381177634,-0.081204399,0.522612214,0.381769568,-0.071650468,0.530538976,0.393526673,-0.112736724,0.525504351,0.393167138,-0.110036008,0.550335109,0.4308815,-0.052499715,0.509430587,0.427567899,-0.033525713,0.555425704,0.485697269,-0.035231885,0.500718474,0.481875658,-0.009830832,0.560297728,0.538040519,-0.074583858,0.494872183,0.530919373,-0.049014244,0.562718332,0.555499911,-0.086105607,0.491060168,0.545982897,-0.060909044,0.561401427,0.555125475,-0.102545299,0.493162364,0.545713484,-0.076733202,0.559915721,0.55073446,-0.081672654,0.494981468,0.542200208,-0.056469135,0.536284208,0.536503494,-0.004857972,0.511521518,0.534214973,0.004836393,0.534758806,0.617843449,-0.004189456,0.505180717,0.613716304,0.003588531,0.530815661,0.68859911,0.057179403,0.506216526,0.685908973,0.062845737,0.527508795,0.698940337,0.059552338,0.509090722,0.696122766,0.064901017,0.5333125,0.708739102,0.003309678,0.495158106,0.704800189,0.011155884,0.558092773,0.54305464,2.51E-08,0.558584273,0.546981335,-0.001788283,0.559673548,0.55374372,-0.002210769,0.560164213,0.559941173,-0.002366764,0.560276985,0.564911485,-0.00237564,0.562641025,0.556299567,-0.00047742,0.563089013,0.564005613,-0.001114634,0.561961532,0.568456292,-0.001761721,0.560521543,0.571283877,-0.00211155,0.562273264,0.556450367,0.000326899,0.562482178,0.563775718,-9.41E-05,0.561433375,0.567974627,-0.000811155,0.560068905,0.571304798,-0.001308096,0.561437786,0.556573451,0.000927928,0.561556756,0.563311636,0.000568441,0.560689688,0.567120075,6.08E-05,0.559446871,0.570002496,-0.000272065,0.560316145,0.556550086,0.001360615,0.560619771,0.56231606,0.001160916,0.560096622,0.565643132,0.001051647,0.559256315,0.568085074,0.001037375,0.49507463,0.533323109,-8.46E-09,0.496102393,0.537686408,-0.001988746,0.496090829,0.544494033,-0.002384205,0.496098697,0.550442755,-0.00236433,0.496309131,0.554838181,-0.00211086,0.492042363,0.54727304,-0.000965316,0.492830008,0.555106699,-0.001661843,0.494246393,0.559518099,-0.00237054,0.495680988,0.562446058,-0.002784962,0.492093652,0.547698021,-6.20E-05,0.49311626,0.554830194,-0.000635252,0.494746,0.559164464,-0.001312337,0.496647835,0.562172771,-0.001738257,0.492615134,0.547947943,0.000623753,0.493327886,0.554522932,6.18E-05,0.494685948,0.558477819,-0.000468435,0.496339142,0.56152004,-0.000721963,0.493209273,0.54784584,0.001151022,0.493727297,0.553706467,0.000593001,0.494594961,0.557251394,0.00026803,0.495735019,0.560057104,0.000181614,1.048484848
7,0.526309133,0.385797471,-0.12739177,0.528750241,0.378402472,-0.121726848,0.530462682,0.378237575,-0.121731348,0.532082379,0.378321886,-0.121726207,0.52480638,0.378861368,-0.11935091,0.523929536,0.378963649,-0.119349286,0.523061574,0.37910822,-0.119353391,0.535464644,0.381149322,-0.080351256,0.522458971,0.381698012,-0.068948172,0.529721081,0.393494308,-0.111498483,0.524550259,0.393125474,-0.108272269,0.549933851,0.430791259,-0.05282959,0.509423852,0.427549899,-0.030777369,0.554235339,0.486941069,-0.035659004,0.501663804,0.482177854,-0.007783107,0.558488011,0.540739894,-0.077043362,0.496547341,0.53283006,-0.04792859,0.55974561,0.558837831,-0.089149967,0.493542343,0.548046589,-0.059962068,0.558146656,0.558143616,-0.10568662,0.495310098,0.548039854,-0.075726107,0.556975603,0.553517103,-0.084288158,0.4969033,0.544413686,-0.055390164,0.536202133,0.535544813,-0.006014319,0.511521041,0.533295989,0.005989264,0.534877062,0.617160439,-0.011113754,0.505568504,0.613354802,-0.001586917,0.530843496,0.688786626,0.051404752,0.508539498,0.685657978,0.061101906,0.527520537,0.698860049,0.053826679,0.511828363,0.695472777,0.063560732,0.533324599,0.708742321,-0.00383338,0.497421682,0.703947902,0.010565316,0.555481493,0.542198896,2.78E-08,0.555736721,0.547761858,-0.001973528,0.55632633,0.554504693,-0.002438371,0.556801021,0.560587525,-0.002625577,0.556559682,0.565839887,-0.002659009,0.559834659,0.557064712,5.13E-05,0.559919298,0.564622521,-0.000415989,0.558379352,0.568669856,-0.00118148,0.556814432,0.57096374,-0.001686845,0.559022605,0.557183146,0.000973661,0.558834732,0.564253032,0.000784519,0.557379246,0.568036079,-0.000148676,0.555861652,0.570772767,-0.000894991,0.557790756,0.556914926,0.001653398,0.557405531,0.563096046,0.00147806,0.556265652,0.566684783,0.000837155,0.554852724,0.569200933,0.000321132,0.556295753,0.556197107,0.002149581,0.556237519,0.561500728,0.002089198,0.555348098,0.564712882,0.001998909,0.554233611,0.566932678,0.001955307,0.49548018,0.534731925,-8.81E-09,0.496820927,0.53924346,-0.001505822,0.49742949,0.545455635,-0.001941811,0.49781248,0.551140487,-0.002152748,0.497869849,0.555956483,-0.002140306,0.494093508,0.549316049,-0.000393391,0.494723886,0.556405485,-0.001246136,0.496118814,0.560170352,-0.002094139,0.497543782,0.562394679,-0.00253358,0.493634224,0.549559236,0.000148929,0.494475573,0.556330442,-0.000413336,0.49584946,0.560114384,-0.000992693,0.497506976,0.562368751,-0.001339392,0.493692189,0.549457848,0.000445798,0.494423032,0.555914581,-0.000224316,0.495627761,0.559363663,-0.000642648,0.497146875,0.561725974,-0.000768364,0.493913502,0.549135208,0.000625958,0.494499415,0.555175841,4.15E-05,0.495444,0.558521152,-0.000159489,0.496642023,0.560886025,-0.00015336,1.054545455
8,0.525863945,0.385667324,-0.125342399,0.528267086,0.378389835,-0.119489469,0.530026376,0.378229856,-0.119496338,0.531670868,0.378311694,-0.119492494,0.524321318,0.378814787,-0.117332309,0.523501813,0.37889728,-0.117328204,0.522556603,0.379029214,-0.117328875,0.535034418,0.381119967,-0.077795312,0.522108555,0.381585449,-0.067254595,0.529312193,0.393418133,-0.109341592,0.524029315,0.393012404,-0.106371157,0.549383581,0.430541158,-0.051860645,0.509129465,0.427650571,-0.028268002,0.55281812,0.487228513,-0.03596795,0.502205312,0.483269066,-0.005628066,0.555909872,0.541151941,-0.077304885,0.497773528,0.534577966,-0.046404611,0.556967199,0.558878422,-0.089798011,0.495381534,0.549427688,-0.058570232,0.554887652,0.558116436,-0.105793566,0.496914208,0.549366474,-0.074121699,0.553592861,0.553512275,-0.08421696,0.498311251,0.545493722,-0.053760886,0.536072671,0.535060287,-0.006915207,0.511533141,0.532943666,0.006890821,0.534886479,0.616795659,-0.012962292,0.506156445,0.613071144,-0.002366561,0.530901134,0.688752413,0.053557586,0.510471821,0.684942603,0.063661419,0.527642787,0.698390722,0.056355186,0.514077067,0.69428128,0.066437617,0.533479452,0.708819091,-0.001362526,0.499775767,0.703370988,0.013381834,0.553546667,0.542177737,1.83E-08,0.552138686,0.548305452,-0.000463315,0.552370548,0.555351913,-0.000858943,0.552326024,0.561037302,-0.001321567,0.551554084,0.565493286,-0.001689931,0.556436419,0.556915045,-0.000826028,0.555696845,0.56590265,-0.00203575,0.553584099,0.56968534,-0.002842029,0.551597118,0.571152806,-0.003215307,0.556532264,0.556663156,-0.001036317,0.555716872,0.565901399,-0.002122558,0.553530514,0.569763839,-0.002785803,0.551486194,0.571551919,-0.003112597,0.555728376,0.556503892,-0.001315992,0.555039287,0.565300405,-0.002235746,0.553029835,0.569031119,-0.002661185,0.551135182,0.570744932,-0.002808402,0.554298282,0.556405604,-0.00163572,0.553851604,0.563245535,-0.002253516,0.552606106,0.566577315,-0.002404085,0.551273942,0.568411231,-0.002379585,0.496083021,0.534042597,5.99E-09,0.496008098,0.539035857,-0.000227419,0.496448666,0.545518219,-0.000278604,0.497046202,0.550414801,-0.000406496,0.49719283,0.55442971,-0.000456029,0.497017682,0.548344493,0.000182471,0.496797711,0.554914892,-0.000532595,0.496770501,0.558984697,-0.001112685,0.496844858,0.562050045,-0.001458708,0.497065127,0.54859674,-4.73E-05,0.496803969,0.555145621,-0.000646664,0.49671495,0.559099853,-0.001140118,0.496724069,0.562409461,-0.001446023,0.496815562,0.548489928,-0.000386962,0.496585041,0.554827034,-0.000829592,0.496613264,0.558523715,-0.001014761,0.496810257,0.561537385,-0.001086944,0.496323526,0.547946692,-0.00078238,0.496319294,0.553323209,-0.001049761,0.496458352,0.556679308,-0.001044537,0.496752352,0.559304833,-0.000983831,1.060606061
