frame,body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z,body_14_x,body_14_y,body_14_z,body_15_x,body_15_y,body_15_z,body_16_x,body_16_y,body_16_z,body_17_x,body_17_y,body_17_z,body_18_x,body_18_y,body_18_z,body_19_x,body_19_y,body_19_z,body_20_x,body_20_y,body_20_z,body_21_x,body_21_y,body_21_z,body_22_x,body_22_y,body_22_z,body_23_x,body_23_y,body_23_z,body_24_x,body_24_y,body_24_z,body_25_x,body_25_y,body_25_z,body_26_x,body_26_y,body_26_z,body_27_x,body_27_y,body_27_z,body_28_x,body_28_y,body_28_z,body_29_x,body_29_y,body_29_z,body_30_x,body_30_y,body_30_z,body_31_x,body_31_y,body_31_z,body_32_x,body_32_y,body_32_z,height_ratio
33,0.7281623482704163,0.43904247879981995,-0.1353115737438202,0.7309273481369019,0.43049779534339905,-0.12140420079231262,0.7322434782981873,0.43087249994277954,-0.12141992896795273,0.7335970997810364,0.4312790334224701,-0.12146935611963272,0.7260391116142273,0.4298798739910126,-0.12688781321048737,0.7237697243690491,0.4298785328865051,-0.12691065669059753,0.7214121222496033,0.42997342348098755,-0.12693706154823303,0.7337629199028015,0.4369294047355652,-0.043406784534454346,0.7167747616767883,0.43376997113227844,-0.0677608996629715,0.7292015552520752,0.45051833987236023,-0.10572502017021179,0.7240100502967834,0.44922271370887756,-0.11290141195058823,0.7418670058250427,0.5059217214584351,0.009400737471878529,0.6972394585609436,0.47028040885925293,-0.05805039405822754,0.7314897775650024,0.5683168172836304,0.03197178989648819,0.6802697777748108,0.4038102626800537,-0.09939030557870865,0.7235419750213623,0.6152845025062561,0.002960914047434926,0.7120222449302673,0.35906705260276794,-0.07942761480808258,0.7287799119949341,0.6384648084640503,-0.008830039761960506,0.7209416627883911,0.3469057083129883,-0.10101676732301712,0.7283328771591187,0.6373084187507629,-0.028646381571888924,0.7228786945343018,0.3470049500465393,-0.08825387805700302,0.7268574833869934,0.630824089050293,-0.007683281321078539,0.7202177047729492,0.3529071807861328,-0.07748740166425705,0.721619725227356,0.6355990171432495,0.015444161370396614,0.6925950646400452,0.6309501528739929,-0.015302385203540325,0.7269502282142639,0.7455493807792664,0.016947632655501366,0.6831830739974976,0.7407341003417969,-0.011304703541100025,0.7291284799575806,0.8441026210784912,0.11954627186059952,0.6770749688148499,0.8432701826095581,0.08559877425432205,0.7248705625534058,0.858676016330719,0.12595146894454956,0.6790761351585388,0.8555558323860168,0.09061123430728912,0.7413902282714844,0.870905339717865,0.04750624671578407,0.6673246026039124,0.8705816268920898,0.0016842165496200323,1.0447154471544715
34,0.7276092767715454,0.43979811668395996,-0.14045915007591248,0.7301855087280273,0.4311368465423584,-0.12750405073165894,0.7313344478607178,0.43139591813087463,-0.12751765549182892,0.7325659990310669,0.4317120909690857,-0.12756074965000153,0.7252404689788818,0.4307004511356354,-0.13294371962547302,0.7229279279708862,0.4307260513305664,-0.13296234607696533,0.7206250429153442,0.43082016706466675,-0.13298757374286652,0.7328736782073975,0.4370064437389374,-0.05168842151761055,0.7166627645492554,0.43419331312179565,-0.07578539103269577,0.7289238572120667,0.45053988695144653,-0.11148190498352051,0.7235402464866638,0.4493282437324524,-0.1186908408999443,0.7407227754592896,0.5043978095054626,-0.002022003522142768,0.6972109079360962,0.469991534948349,-0.0639466941356659,0.7286004424095154,0.5666351318359375,0.018069911748170853,0.6802810430526733,0.4036398231983185,-0.11126161366701126,0.7217182517051697,0.618945837020874,-0.0114431232213974,0.7141438722610474,0.3632059097290039,-0.09005527943372726,0.7219811677932739,0.6356745362281799,-0.022761456668376923,0.7234081625938416,0.34890609979629517,-0.11080562323331833,0.7216840386390686,0.6348724365234375,-0.04233085736632347,0.7250112295150757,0.34828856587409973,-0.09622859209775925,0.720167338848114,0.6282159090042114,-0.021785248070955276,0.722238302230835,0.35391050577163696,-0.08734529465436935,0.7209328413009644,0.635676920413971,0.012860404327511787,0.6916921138763428,0.6310502290725708,-0.012715515680611134,0.7264665365219116,0.7454594969749451,0.017746295779943466,0.6808459162712097,0.7405629754066467,-0.011174356564879417,0.7291417717933655,0.8441236615180969,0.11902809143066406,0.6733251810073853,0.8436629772186279,0.08878791332244873,0.7249966263771057,0.8584645390510559,0.1255001425743103,0.6758050322532654,0.8567372560501099,0.094169482588768,0.7411801218986511,0.871246874332428,0.04674715921282768,0.6637614965438843,0.871795117855072,0.007479987107217312,1.0447154471544715
35,0.7273139357566833,0.4403511881828308,-0.1402917504310608,0.7292690277099609,0.43170836567878723,-0.12809108197689056,0.7302951216697693,0.43184569478034973,-0.12810514867305756,0.7313510775566101,0.43202513456344604,-0.12815219163894653,0.724441409111023,0.43155327439308167,-0.13502973318099976,0.7221885323524475,0.43172404170036316,-0.135050967335701,0.7200063467025757,0.4319750964641571,-0.13507749140262604,0.7312560677528381,0.4370182752609253,-0.05301094427704811,0.7158973813056946,0.43540796637535095,-0.08276481181383133,0.7287296056747437,0.45052897930145264,-0.11116605252027512,0.7232819199562073,0.44938406348228455,-0.12041357904672623,0.7387354969978333,0.5022636651992798,0.0017171245999634266,0.6971792578697205,0.4699847400188446,-0.0688997432589531,0.7274199724197388,0.5622947812080383,0.03625549003481865,0.6799944639205933,0.40254655480384827,-0.09726839512586594,0.7205905318260193,0.6178694367408752,0.013257713057100773,0.7151148915290833,0.3639884889125824,-0.03652271255850792,0.7201862335205078,0.6317983269691467,0.003747263690456748,0.7245263457298279,0.35752901434898376,-0.0515618771314621,0.7199400067329407,0.6312146782875061,-0.017147578299045563,0.7256515622138977,0.3599812686443329,-0.03802140802145004,0.7186625003814697,0.6246718764305115,0.0024230831768363714,0.7224498391151428,0.36481553316116333,-0.033135004341602325,0.7203138470649719,0.6357343792915344,0.013911869376897812,0.6913096308708191,0.6311176419258118,-0.013705076649785042,0.7259646654129028,0.7454674243927002,0.019125213846564293,0.6789112091064453,0.740179717540741,-0.01302616111934185,0.7292158007621765,0.8441769480705261,0.11883347481489182,0.6703103184700012,0.843723714351654,0.08016591519117355,0.7250900268554688,0.8585197329521179,0.12510010600090027,0.6720617413520813,0.8570667505264282,0.0852031409740448,0.7412274479866028,0.8718830347061157,0.04633599892258644,0.6606968641281128,0.8723781108856201,-0.0027730066794902086,1.0447154471544715
36,0.7245198488235474,0.4401889443397522,-0.13988709449768066,0.7262178659439087,0.4316186308860779,-0.12765100598335266,0.7275695204734802,0.431706041097641,-0.127666175365448,0.7288731932640076,0.43180230259895325,-0.127713143825531,0.7211934328079224,0.4315453767776489,-0.13425560295581818,0.7189735174179077,0.4316961467266083,-0.13427308201789856,0.7168117761611938,0.4319407045841217,-0.1343039721250534,0.7291039228439331,0.43635958433151245,-0.053462471812963486,0.7128161787986755,0.43555718660354614,-0.0830056220293045,0.726896345615387,0.45030030608177185,-0.11122491955757141,0.7205752730369568,0.4494045376777649,-0.12002968043088913,0.7367572784423828,0.501704216003418,-0.0006201835931278765,0.6961036920547485,0.4699924886226654,-0.069076307117939,0.7252740263938904,0.563652753829956,0.032498229295015335,0.6795929670333862,0.40402573347091675,-0.08679711073637009,0.7212403416633606,0.6205651760101318,0.00840015523135662,0.7137666940689087,0.3706236481666565,-0.01918978802859783,0.7214854955673218,0.6353287100791931,-0.0010125210974365473,0.7230929732322693,0.3678455054759979,-0.0325792022049427,0.7208712697029114,0.6348883509635925,-0.022491969168186188,0.7238929271697998,0.3702010214328766,-0.019855568185448647,0.7192550897598267,0.6283252239227295,-0.0025213181506842375,0.7206821441650391,0.3742111027240753,-0.01598716527223587,0.7198119759559631,0.6363121867179871,0.01398854237049818,0.6903808116912842,0.6315739750862122,-0.013806367293000221,0.7257440090179443,0.7455211877822876,0.021922744810581207,0.6762554049491882,0.7402570247650146,-0.011926090344786644,0.7292360067367554,0.8443133234977722,0.12152083218097687,0.666993260383606,0.8443793058395386,0.08170085400342941,0.7251322269439697,0.8586621284484863,0.1278725415468216,0.668559730052948,0.8584450483322144,0.08664842694997787,0.7413017749786377,0.872047483921051,0.049097657203674316,0.6566086411476135,0.8731147646903992,-0.00164602801669389,1.0406504065040652
37,0.7235318422317505,0.440667986869812,-0.1441344916820526,0.7244738936424255,0.4318302273750305,-0.13163518905639648,0.725702166557312,0.43178632855415344,-0.13164791464805603,0.7269068956375122,0.43180742859840393,-0.1316903829574585,0.7196880578994751,0.4321097135543823,-0.13885383307933807,0.7174698710441589,0.43236175179481506,-0.13887272775173187,0.71529221534729,0.4327283799648285,-0.13890127837657928,0.7265691161155701,0.43594568967819214,-0.05509468540549278,0.7109531760215759,0.4362585246562958,-0.08346542716026306,0.7258798480033875,0.45030730962753296,-0.1144031435251236,0.7196709513664246,0.4498928487300873,-0.12419574707746506,0.7352265119552612,0.501524031162262,0.002772713778540492,0.6946532726287842,0.4700982868671417,-0.0791141539812088,0.7241393327713013,0.5638933181762695,0.0384543314576149,0.6785282492637634,0.40463995933532715,-0.11143019795417786,0.7224379181861877,0.6207295060157776,0.011421953327953815,0.7112711071968079,0.3759515583515167,-0.0894133597612381,0.7230539321899414,0.6374218463897705,0.0026323418132960796,0.7205411791801453,0.3735347390174866,-0.10847307741641998,0.7226483821868896,0.6366338133811951,-0.019641513004899025,0.7215861082077026,0.3763044774532318,-0.09595020115375519,0.7208436131477356,0.630578875541687,0.0001752411189954728,0.7185249328613281,0.37956809997558594,-0.08713788539171219,0.7190696001052856,0.6365510821342468,0.016697240993380547,0.6894559264183044,0.631835401058197,-0.016543885692954063,0.7252095937728882,0.7455345392227173,0.027031535282731056,0.6738182902336121,0.740862250328064,-0.01781814731657505,0.7291437387466431,0.8449999690055847,0.12325344234704971,0.6640169024467468,0.8457574248313904,0.07114174962043762,0.7251592874526978,0.8596057295799255,0.1291152685880661,0.6654080152511597,0.860153317451477,0.07555054128170013,0.7421157360076904,0.8720948100090027,0.05027582123875618,0.6523128151893616,0.8739765286445618,-0.01408186461776495,1.0406504065040652
38,0.7207154631614685,0.4421110153198242,-0.14556840062141418,0.7217661738395691,0.43259018659591675,-0.13301682472229004,0.7230779528617859,0.43229779601097107,-0.13306134939193726,0.7243568897247314,0.43207669258117676,-0.13313980400562286,0.7164465188980103,0.4333224594593048,-0.1404089629650116,0.7141530513763428,0.43366101384162903,-0.14041344821453094,0.7118960022926331,0.43417274951934814,-0.1404644101858139,0.7246462106704712,0.43589094281196594,-0.056314870715141296,0.7083375453948975,0.43732312321662903,-0.08429204672574997,0.7236306667327881,0.45102459192276,-0.11747370660305023,0.7170970439910889,0.45177727937698364,-0.12661167979240417,0.7342501878738403,0.501477837562561,-0.0016335794935002923,0.6921128034591675,0.47017690539360046,-0.07619838416576385,0.7243364453315735,0.5645443797111511,0.028855586424469948,0.6758664846420288,0.40550923347473145,-0.10269545018672943,0.7237116694450378,0.6211669445037842,-0.001971757970750332,0.7090844511985779,0.37740543484687805,-0.06621252000331879,0.7244246006011963,0.6364949941635132,-0.00945780985057354,0.7183343172073364,0.3739374279975891,-0.08492710441350937,0.723831057548523,0.635675311088562,-0.026662571355700493,0.7196809649467468,0.3766520619392395,-0.07352641224861145,0.7219942808151245,0.6291199922561646,-0.01219757180660963,0.7166621685028076,0.38039085268974304,-0.06426632404327393,0.718349277973175,0.6365918517112732,0.01649348810315132,0.6883560419082642,0.6322248578071594,-0.016324352473020554,0.7244340777397156,0.7454137802124023,0.026737786829471588,0.67225182056427,0.7417149543762207,-0.01578867807984352,0.7289684414863586,0.8447931408882141,0.12634003162384033,0.6604295969009399,0.8482350707054138,0.07552926987409592,0.7251731753349304,0.8594092726707458,0.13259395956993103,0.6616755127906799,0.8618409037590027,0.0801960676908493,0.7421686053276062,0.8718488812446594,0.05222673714160919,0.6486046314239502,0.8748957514762878,-0.010296856053173542,1.0406504065040652
39,0.7175124287605286,0.4419941008090973,-0.14644619822502136,0.7185858488082886,0.4325283169746399,-0.13323228061199188,0.7198113203048706,0.43216052651405334,-0.13328999280929565,0.7209976315498352,0.43186450004577637,-0.13336361944675446,0.7135400176048279,0.43327710032463074,-0.14059306681156158,0.7113495469093323,0.4336784780025482,-0.14058083295822144,0.7091690897941589,0.4342467486858368,-0.14062950015068054,0.7212887406349182,0.43572303652763367,-0.058861806988716125,0.7054949402809143,0.4376341700553894,-0.08593198657035828,0.7200053930282593,0.4507601857185364,-0.11861181259155273,0.7137854695320129,0.45176205039024353,-0.1272754967212677,0.731968879699707,0.5021381378173828,-0.0033274381421506405,0.688768744468689,0.47096437215805054,-0.07605020701885223,0.7257823348045349,0.5728719830513,0.027132553979754448,0.6711834669113159,0.40536797046661377,-0.11976289004087448,0.726209282875061,0.628922164440155,-0.004648699425160885,0.7080891132354736,0.3773191273212433,-0.07778152078390121,0.7273754477500916,0.6469817161560059,-0.013902665115892887,0.7158311605453491,0.37269410490989685,-0.10485252737998962,0.7269443869590759,0.6480832099914551,-0.0355793833732605,0.7174460887908936,0.374951034784317,-0.08727104216814041,0.7251604199409485,0.6413094997406006,-0.016028476879000664,0.7150338292121887,0.3790487051010132,-0.06651920080184937,0.7172855138778687,0.6368520855903625,0.016469283029437065,0.68692946434021,0.6325821876525879,-0.016305945813655853,0.7239725589752197,0.7454200983047485,0.028976324945688248,0.6703631281852722,0.7417047619819641,-0.01479099877178669,0.7290074825286865,0.8445551991462708,0.13853555917739868,0.6585702896118164,0.8481343388557434,0.07790636271238327,0.725237250328064,0.85905921459198,0.14541928470134735,0.6597715616226196,0.8615708947181702,0.08292904496192932,0.7420098185539246,0.8712348937988281,0.06192003935575485,0.6464745402336121,0.874732255935669,-0.005925083067268133,1.0406504065040652
40,0.715422511100769,0.44196853041648865,-0.14490363001823425,0.7162079215049744,0.43294432759284973,-0.13060176372528076,0.7170721888542175,0.43255096673965454,-0.13060280680656433,0.7179298400878906,0.4322032630443573,-0.1306380033493042,0.7121565341949463,0.4338246285915375,-0.1370038539171219,0.7102096080780029,0.4342588484287262,-0.13701215386390686,0.7082875967025757,0.4348043203353882,-0.1370229870080948,0.7170277833938599,0.43596822023391724,-0.050839878618717194,0.7038974165916443,0.438105970621109,-0.07887997478246689,0.7165353894233704,0.45062947273254395,-0.11510360985994339,0.7114229202270508,0.4516772925853729,-0.12358486652374268,0.730049192905426,0.5023055076599121,0.001976369647309184,0.684650719165802,0.4717485308647156,-0.06824915111064911,0.7269083261489868,0.5742570161819458,0.02889976277947426,0.6666243076324463,0.40616971254348755,-0.12843561172485352,0.7271956205368042,0.6295916438102722,-0.006892038509249687,0.7012449502944946,0.37520408630371094,-0.12498529255390167,0.7276368737220764,0.6478644609451294,-0.017252715304493904,0.7101926803588867,0.3696134388446808,-0.15209819376468658,0.7273631691932678,0.648267388343811,-0.03884506970643997,0.712055504322052,0.3735675811767578,-0.13533727824687958,0.7258003950119019,0.6418789625167847,-0.018457449972629547,0.7096267342567444,0.37826675176620483,-0.12154433876276016,0.7164324522018433,0.6366750001907349,0.015883417800068855,0.6859347820281982,0.6325453519821167,-0.015743304044008255,0.7229636907577515,0.7449847459793091,0.02997145988047123,0.6683011651039124,0.7416988015174866,-0.014154641889035702,0.7288442254066467,0.8437306880950928,0.13564711809158325,0.6556952595710754,0.8489559888839722,0.07675942033529282,0.7252146601676941,0.8578153848648071,0.14191845059394836,0.6576436161994934,0.8626745343208313,0.08100024610757828,0.7418189644813538,0.8707826733589172,0.059258319437503815,0.6418415904045105,0.8748462796211243,-0.009532024152576923,1.0406504065040652
41,0.7092390656471252,0.44215127825737,-0.12444890290498734,0.71043461561203,0.4334235191345215,-0.10995412617921829,0.711457371711731,0.43296682834625244,-0.10993459075689316,0.7124197483062744,0.4325574040412903,-0.10994390398263931,0.7063084244728088,0.43455106019973755,-0.11246096342802048,0.704456627368927,0.43504947423934937,-0.11247702687978745,0.7026590704917908,0.43560823798179626,-0.11246920377016068,0.7121779322624207,0.4361211061477661,-0.03378346934914589,0.6992594003677368,0.43838849663734436,-0.0449877567589283,0.7106437087059021,0.4505857229232788,-0.09665796160697937,0.7057111859321594,0.4516582787036896,-0.1001887321472168,0.7280776500701904,0.5021314024925232,0.0066544231958687305,0.6807385087013245,0.47332683205604553,-0.038867153227329254,0.7274707555770874,0.5732743144035339,0.007191427052021027,0.6625418066978455,0.40856972336769104,-0.1274675577878952,0.7318515777587891,0.6272468566894531,-0.048019152134656906,0.6929035186767578,0.3728248178958893,-0.1636948138475418,0.73443603515625,0.6456577777862549,-0.06456662714481354,0.7008195519447327,0.36511796712875366,-0.1940477192401886,0.7340610027313232,0.6461230516433716,-0.08622054010629654,0.7029163241386414,0.3689936399459839,-0.18052847683429718,0.732125997543335,0.6397584676742554,-0.05924583226442337,0.7008168697357178,0.37424787878990173,-0.16361716389656067,0.7148091793060303,0.6365886330604553,0.010973307304084301,0.6841520667076111,0.6325246691703796,-0.010914777405560017,0.7223886847496033,0.7450084090232849,0.01868528686463833,0.6660730242729187,0.7419424057006836,-0.013671044260263443,0.7288574576377869,0.8437320590019226,0.11312402039766312,0.6526896953582764,0.850310742855072,0.0691973939538002,0.7252252697944641,0.8577945232391357,0.11778393387794495,0.6557915806770325,0.8648155331611633,0.07217934727668762,0.7414762377738953,0.8706338405609131,0.033136624842882156,0.637959361076355,0.8749459981918335,-0.015963220968842506,1.0406504065040652
42,0.7047820687294006,0.4429415166378021,-0.11238431930541992,0.7055714726448059,0.43443599343299866,-0.09764686971902847,0.7064838409423828,0.43396544456481934,-0.0976206511259079,0.7073647379875183,0.4335234463214874,-0.09762301295995712,0.7018030881881714,0.4357108473777771,-0.09972353279590607,0.7000270485877991,0.4362787902355194,-0.09974592179059982,0.6982876062393188,0.43687599897384644,-0.09973488003015518,0.7071884274482727,0.4367487132549286,-0.022269325330853462,0.6948588490486145,0.43929338455200195,-0.03177954629063606,0.7059059739112854,0.45070505142211914,-0.08506893366575241,0.7014314532279968,0.45196256041526794,-0.08802486956119537,0.7249192595481873,0.5010825991630554,0.013460323214530945,0.6765509843826294,0.47605037689208984,-0.027371011674404144,0.7281047701835632,0.5724979639053345,-0.004698080476373434,0.6557759046554565,0.4138195812702179,-0.12744566798210144,0.7381278872489929,0.6248797178268433,-0.07231910526752472,0.6825359463691711,0.3712298572063446,-0.18972580134868622,0.741425633430481,0.6429388523101807,-0.09015051275491714,0.6898249387741089,0.36103811860084534,-0.22056394815444946,0.7409955263137817,0.6431443095207214,-0.11037043482065201,0.6927758455276489,0.36401131749153137,-0.20740745961666107,0.7386149764060974,0.6369575262069702,-0.08321508765220642,0.6908008456230164,0.36953824758529663,-0.18979865312576294,0.7130440473556519,0.6365089416503906,0.009437239728868008,0.6822445392608643,0.6326772570610046,-0.009396430104970932,0.721316397190094,0.7449957132339478,0.01373179443180561,0.6634697318077087,0.7421020865440369,-0.017042217776179314,0.7288041710853577,0.8437068462371826,0.09913335740566254,0.649827241897583,0.8519488573074341,0.055921927094459534,0.7252134680747986,0.857809841632843,0.10274171829223633,0.6532615423202515,0.867017924785614,0.05804179236292839,0.7413648962974548,0.8705675005912781,0.02004588209092617,0.6328643560409546,0.8764366507530212,-0.027273226529359818,1.0406504065040652
43,0.699548602104187,0.44436123967170715,-0.1194198876619339,0.6991103291511536,0.43556854128837585,-0.10491204261779785,0.6998569965362549,0.4349682629108429,-0.10488250106573105,0.7005853652954102,0.434383749961853,-0.10488878935575485,0.6954489350318909,0.43742451071739197,-0.10816710442304611,0.6937113404273987,0.4382675588130951,-0.10819976776838303,0.6920011043548584,0.43910518288612366,-0.10818588733673096,0.7003128528594971,0.4374243915081024,-0.02891957387328148,0.6888564229011536,0.44190555810928345,-0.043649978935718536,0.7010567784309387,0.45154404640197754,-0.09143974632024765,0.6967276930809021,0.4534749686717987,-0.0958179384469986,0.7211710214614868,0.5001293420791626,0.012567692436277866,0.6724549531936646,0.4799898564815521,-0.03832342103123665,0.7304508686065674,0.5671795606613159,-0.010659841820597649,0.6492791771888733,0.41961994767189026,-0.1372900754213333,0.7443445920944214,0.6119484305381775,-0.08477594703435898,0.6715604066848755,0.36972394585609436,-0.20553451776504517,0.7484528422355652,0.6294932961463928,-0.10308576375246048,0.6769399642944336,0.35609957575798035,-0.23537956178188324,0.7470606565475464,0.6299278140068054,-0.12163319438695908,0.6808587908744812,0.35822567343711853,-0.22452792525291443,0.7446392178535461,0.6236791610717773,-0.09517771750688553,0.679686427116394,0.36462342739105225,-0.20575754344463348,0.7111679911613464,0.6365846395492554,0.010074851103127003,0.6808215975761414,0.6340590715408325,-0.010027976706624031,0.7205479145050049,0.7453498244285583,0.0072601172141730785,0.6618004441261292,0.7424476742744446,-0.025516342371702194,0.7288181185722351,0.8436555862426758,0.08960295468568802,0.6480118632316589,0.8526008725166321,0.049616988748311996,0.7252248525619507,0.8578832745552063,0.09302308410406113,0.6510387659072876,0.8682878613471985,0.051975905895233154,0.7416028380393982,0.8704881072044373,0.013489408418536186,0.6307060122489929,0.8774146437644958,-0.031434472650289536,1.0406504065040652
44,0.6930064558982849,0.4445675015449524,-0.13462132215499878,0.6914159655570984,0.43594029545783997,-0.12184274196624756,0.6918521523475647,0.4354023039340973,-0.12180574238300323,0.6923182010650635,0.43486377596855164,-0.1218269020318985,0.688848078250885,0.43775591254234314,-0.12425801903009415,0.6874565482139587,0.4386691153049469,-0.1242988184094429,0.6860069632530212,0.4396214485168457,-0.12425688654184341,0.6915199756622314,0.43856436014175415,-0.0528605617582798,0.6826432347297668,0.44363394379615784,-0.06535138934850693,0.6939376592636108,0.4517885148525238,-0.10959111154079437,0.69050532579422,0.45391371846199036,-0.1129925400018692,0.7138973474502563,0.49737510085105896,-0.014976879581809044,0.6685990691184998,0.48362088203430176,-0.04864135757088661,0.7314210534095764,0.5529767870903015,-0.04067659750580788,0.6410934329032898,0.4275486469268799,-0.15362295508384705,0.7497625946998596,0.5936132073402405,-0.11849413812160492,0.6571211218833923,0.36960846185684204,-0.23039193451404572,0.7554563283920288,0.609722912311554,-0.1350545734167099,0.6616771221160889,0.3538551926612854,-0.2580552399158478,0.7541107535362244,0.6110191345214844,-0.1537087857723236,0.6649912595748901,0.3550846576690674,-0.2499900907278061,0.7517750263214111,0.6063928604125977,-0.12877531349658966,0.6645021438598633,0.3616831600666046,-0.2317826896905899,0.7084821462631226,0.636296272277832,0.007961439900100231,0.6810516715049744,0.6352409720420837,-0.00792621448636055,0.7190325856208801,0.7453200221061707,0.0005634871777147055,0.659699559211731,0.7426702976226807,-0.024309750646352768,0.7288479208946228,0.8433898091316223,0.07464341819286346,0.6479511857032776,0.8528700470924377,0.04645850136876106,0.7253106832504272,0.8579710721969604,0.07709149271249771,0.6507682800292969,0.8697872161865234,0.04823477193713188,0.7416209578514099,0.8702347874641418,-0.0014504798455163836,0.6303607225418091,0.8772522211074829,-0.03219056501984596,1.0406504065040652
45,0.6893467307090759,0.4450572729110718,-0.12181707471609116,0.6863839626312256,0.4365081191062927,-0.10878662019968033,0.6867457628250122,0.4359859824180603,-0.10877452045679092,0.6871393322944641,0.4354555010795593,-0.10881033539772034,0.6838592886924744,0.4384578764438629,-0.11282189190387726,0.6823825836181641,0.43949761986732483,-0.11285858601331711,0.6808534264564514,0.4406255781650543,-0.11282975971698761,0.6856149435043335,0.4392922818660736,-0.03736905753612518,0.6761670708656311,0.4454691708087921,-0.055290184915065765,0.6905710697174072,0.4522811472415924,-0.09492110460996628,0.6870900988578796,0.4549786150455475,-0.10015954822301865,0.7086189389228821,0.4931155741214752,0.003893012646585703,0.6627385020256042,0.4856052100658417,-0.0380094088613987,0.7325510382652283,0.5392858982086182,-0.0228313896805048,0.6328739523887634,0.43644168972969055,-0.13738805055618286,0.7547473907470703,0.5756774544715881,-0.08170125633478165,0.6421800255775452,0.3701760768890381,-0.20782531797885895,0.7620052099227905,0.5879552960395813,-0.09636455029249191,0.6457128524780273,0.3548573851585388,-0.23452040553092957,0.761830747127533,0.5889501571655273,-0.11627798527479172,0.6485313773155212,0.35562026500701904,-0.2281387746334076,0.7589944005012512,0.5858004689216614,-0.09226754307746887,0.6481148600578308,0.36194169521331787,-0.20976704359054565,0.7077296376228333,0.63527512550354,0.008047861978411674,0.6787149906158447,0.6354400515556335,-0.007992899045348167,0.7183458805084229,0.7452001571655273,-0.0032625289168208838,0.6562814116477966,0.7428885698318481,-0.034843746572732925,0.7288483381271362,0.8438892960548401,0.06492654979228973,0.6464265584945679,0.854698121547699,0.027712928131222725,0.7253890633583069,0.8591132164001465,0.06696436554193497,0.6490084528923035,0.873221218585968,0.028891531750559807,0.7416385412216187,0.8701946139335632,-0.010503727942705154,0.6277498006820679,0.8789266347885132,-0.05001809448003769,1.0447154471544715
46,0.6825354695320129,0.44588109850883484,-0.1309186816215515,0.6789330840110779,0.43768343329429626,-0.12003763765096664,0.6794446110725403,0.4371156394481659,-0.12004800885915756,0.679938554763794,0.4365242123603821,-0.12011277675628662,0.6757991909980774,0.4401455223560333,-0.12171807885169983,0.6741417050361633,0.44149020314216614,-0.12176596373319626,0.6724330186843872,0.44292718172073364,-0.12171919643878937,0.6782810688018799,0.4406888782978058,-0.05085713416337967,0.6682015657424927,0.4484601616859436,-0.05769280344247818,0.6844591498374939,0.4531863033771515,-0.1048612892627716,0.6803277134895325,0.45675382018089294,-0.10598845779895782,0.7047188878059387,0.4908844530582428,-0.007172688376158476,0.6560115814208984,0.4890730679035187,-0.04181807488203049,0.7334409356117249,0.527556836605072,-0.0297002624720335,0.6234169006347656,0.445841521024704,-0.1322488933801651,0.7608099579811096,0.5520237684249878,-0.11735978722572327,0.6277282238006592,0.3752690255641937,-0.21288028359413147,0.7692060470581055,0.5616987347602844,-0.13435916602611542,0.627923309803009,0.3570307791233063,-0.23944252729415894,0.7694228887557983,0.5616136789321899,-0.15377287566661835,0.6309581398963928,0.3558880090713501,-0.23591485619544983,0.766427755355835,0.558871865272522,-0.12840361893177032,0.6315117478370667,0.362285852432251,-0.21644529700279236,0.7059047818183899,0.6349483132362366,0.005071571096777916,0.6756350994110107,0.6375919580459595,-0.004976276773959398,0.7171624898910522,0.7449639439582825,-0.011013930663466454,0.6536343693733215,0.7435385584831238,-0.03568251430988312,0.7289221882820129,0.8444607853889465,0.055225174874067307,0.6451395153999329,0.8546696901321411,0.029312456026673317,0.7257053852081299,0.8599360585212708,0.05688916891813278,0.6489227414131165,0.8739323616027832,0.03053894266486168,0.7418943643569946,0.8698779344558716,-0.023428095504641533,0.6264714002609253,0.8787875175476074,-0.04836956039071083,1.0365853658536586
