frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,0.5022395253181458,0.38416045904159546,-0.14752964675426483,0.5041137337684631,0.3760002851486206,-0.136921688914299,0.505787193775177,0.3758705258369446,-0.13706907629966736,0.5069807171821594,0.3757748603820801,-0.13701783120632172,0.49951061606407166,0.3769287168979645,-0.13953623175621033,0.4976593255996704,0.3775728940963745,-0.13967575132846832,0.4963189661502838,0.3781391680240631,-0.1397438496351242,0.5079777836799622,0.3788370192050934,-0.07507703453302383,0.49362289905548096,0.38183578848838806,-0.08696933835744858,0.5054527521133423,0.39061254262924194,-0.12321541458368301,0.5001218318939209,0.39208099246025085,-0.12754927575588226,0.5208330750465393,0.42799267172813416,-0.032444585114717484,0.4796733558177948,0.4274367094039917,-0.049983467906713486,0.5254946947097778,0.4844408929347992,-0.019459830597043037,0.46834710240364075,0.4820924997329712,-0.05012189596891403,0.5267046689987183,0.5321637988090515,-0.08306156098842621,0.4634912312030792,0.5323041677474976,-0.10916400700807571,0.5278975963592529,0.5500231981277466,-0.09913183748722076,0.4614297151565552,0.5495104789733887,-0.1298067569732666,0.526504397392273,0.5490988492965698,-0.11526069790124893,0.46367523074150085,0.5497596263885498,-0.14271627366542816,0.5248982906341553,0.5437483191490173,-0.09041398018598557,0.46596619486808777,0.5444707870483398,-0.11623096466064453,0.5093709826469421,0.5449855923652649,0.0077406358905136585,0.48578712344169617,0.5448410511016846,-0.007830009795725346,0.5092395544052124,0.6241639256477356,0.044691089540719986,0.4815217852592468,0.6224266290664673,0.015365475788712502,0.5100947022438049,0.6923847198486328,0.14540451765060425,0.48097118735313416,0.694250226020813,0.11526353657245636,0.5081610679626465,0.7019261121749878,0.15139994025230408,0.4826677143573761,0.7020751237869263,0.12227422744035721,0.5189617872238159,0.7098990678787231,0.08932971954345703,0.4752488136291504,0.7124913930892944,0.060453034937381744
1,0.5022946000099182,0.38332587480545044,-0.13036659359931946,0.5042716860771179,0.3756203353404999,-0.12120497226715088,0.5058200359344482,0.37559017539024353,-0.12134493142366409,0.5072103142738342,0.37559401988983154,-0.12131999433040619,0.4997166693210602,0.37623465061187744,-0.12215948849916458,0.4979287385940552,0.3767852187156677,-0.12228496372699738,0.49649378657341003,0.3773404359817505,-0.1223439946770668,0.5080815553665161,0.37882766127586365,-0.0678684264421463,0.49363628029823303,0.3815387487411499,-0.07174091786146164,0.505445659160614,0.3903813064098358,-0.10936298221349716,0.500136137008667,0.39129552245140076,-0.11130335927009583,0.5211336612701416,0.42845073342323303,-0.03406436741352081,0.47960710525512695,0.42744913697242737,-0.033374033868312836,0.5254946351051331,0.48446983098983765,-0.026368526741862297,0.46835097670555115,0.4823465943336487,-0.033750347793102264,0.526769757270813,0.5325224995613098,-0.0836062803864479,0.46348971128463745,0.53297358751297,-0.09128766506910324,0.52786785364151,0.5500129461288452,-0.09981644153594971,0.4613325893878937,0.5497502684593201,-0.10914459824562073,0.5264014005661011,0.5493378043174744,-0.11525986343622208,0.46369102597236633,0.5501070022583008,-0.12311138957738876,0.524848997592926,0.5439553260803223,-0.09059534966945648,0.46597224473953247,0.5449522137641907,-0.09873752295970917,0.5094278454780579,0.544220507144928,0.0010945431422442198,0.48579561710357666,0.5438283085823059,-0.0011868416331708431,0.509227454662323,0.6237744092941284,0.022745151072740555,0.48138028383255005,0.622424840927124,0.01785651221871376,0.5100136995315552,0.6924024224281311,0.09979090094566345,0.480962336063385,0.6939046382904053,0.09640919417142868,0.5080388188362122,0.7022405862808228,0.1033816784620285,0.482665479183197,0.7017062902450562,0.10068739950656891,0.5189500451087952,0.7098913788795471,0.043308600783348083,0.47542688250541687,0.7123379707336426,0.04234142601490021
2,0.5024409294128418,0.38249510526657104,-0.12327359616756439,0.5044268369674683,0.3750954270362854,-0.11408007144927979,0.5058640837669373,0.37510767579078674,-0.11421658098697662,0.5074043869972229,0.3751915693283081,-0.11419365555047989,0.49997302889823914,0.3756541907787323,-0.11507856100797653,0.49823686480522156,0.37625426054000854,-0.11520227789878845,0.49669843912124634,0.37689149379730225,-0.1152598038315773,0.5081711411476135,0.3787107467651367,-0.061429463326931,0.49367812275886536,0.3813383877277374,-0.06522125750780106,0.5054488182067871,0.38998591899871826,-0.10246980935335159,0.5002191066741943,0.39058035612106323,-0.1044413149356842,0.5214505195617676,0.42854610085487366,-0.03238437697291374,0.47958940267562866,0.42731669545173645,-0.02718624658882618,0.5255104303359985,0.4840017259120941,-0.025005774572491646,0.46832162141799927,0.4819784164428711,-0.02676916867494583,0.5268286466598511,0.5318393111228943,-0.07972254604101181,0.4634813666343689,0.5329619646072388,-0.08374292403459549,0.5276857018470764,0.5483169555664062,-0.095991350710392,0.4612291157245636,0.5495869517326355,-0.10128621011972427,0.5262583494186401,0.5482807755470276,-0.11031724512577057,0.4636848568916321,0.5500441789627075,-0.11527617275714874,0.5248193740844727,0.542811393737793,-0.08631004393100739,0.46596667170524597,0.5448707342147827,-0.09118838608264923,0.5094496607780457,0.5431067943572998,-0.00020905505516566336,0.4858020544052124,0.542603075504303,0.00011996282410109416,0.5092286467552185,0.6234838366508484,0.01978948339819908,0.48130589723587036,0.6222434043884277,0.01815979927778244,0.5099363327026367,0.6924368143081665,0.09509409964084625,0.4809577763080597,0.693489134311676,0.09250521659851074,0.5079627633094788,0.7023841142654419,0.09853632748126984,0.48263123631477356,0.7013711929321289,0.09662345796823502,0.5188859701156616,0.7098668217658997,0.03769571706652641,0.47551387548446655,0.7120763063430786,0.037837736308574677
3,0.5025403499603271,0.3816729485988617,-0.12637105584144592,0.5045233964920044,0.3743921220302582,-0.11702759563922882,0.5059067606925964,0.37443605065345764,-0.11716432869434357,0.5075404047966003,0.3746051490306854,-0.11713986098766327,0.5001082420349121,0.37493160367012024,-0.11812572181224823,0.49838393926620483,0.3756096363067627,-0.11825048178434372,0.4968102276325226,0.3763585090637207,-0.11830899864435196,0.5082588195800781,0.3784274160861969,-0.0632697269320488,0.4937026798725128,0.3811122477054596,-0.06761746108531952,0.5054574012756348,0.389477401971817,-0.1051824614405632,0.5002871155738831,0.3899209797382355,-0.10729409754276276,0.5216347575187683,0.42857280373573303,-0.032523028552532196,0.47957056760787964,0.4271722137928009,-0.029021350666880608,0.5255118012428284,0.4836065173149109,-0.025137372314929962,0.4681997299194336,0.48167684674263,-0.027693407610058784,0.5268760919570923,0.5313581228256226,-0.07999864965677261,0.4634394645690918,0.5329412221908569,-0.0838892012834549,0.5275055170059204,0.5475320219993591,-0.09676403552293777,0.46113258600234985,0.5494593381881714,-0.10160558670759201,0.5261451005935669,0.5475925803184509,-0.11080539971590042,0.4636949896812439,0.5499445796012878,-0.11557337641716003,0.5248050689697266,0.5420336127281189,-0.08656366914510727,0.4659675359725952,0.544631838798523,-0.09128810465335846,0.5094544887542725,0.5421213507652283,-0.0005626232014037669,0.4857965111732483,0.5415593385696411,0.0004730226064566523,0.5092242360115051,0.6227343678474426,0.018157649785280228,0.48119837045669556,0.622026264667511,0.017947405576705933,0.5099229216575623,0.692437469959259,0.09441432356834412,0.4809589684009552,0.693084180355072,0.09116260707378387,0.5079349875450134,0.7024072408676147,0.09790781140327454,0.4826263189315796,0.7010897994041443,0.09526657313108444,0.5187674760818481,0.7098168134689331,0.036326147615909576,0.47553345561027527,0.7118437886238098,0.035702332854270935
4,0.5025931596755981,0.3811791241168976,-0.12398079037666321,0.5046018958091736,0.3739200532436371,-0.11455106735229492,0.505949079990387,0.37396496534347534,-0.11468952149152756,0.5076569318771362,0.3741692006587982,-0.11466681957244873,0.5001918077468872,0.3744906187057495,-0.11552490293979645,0.4984782338142395,0.3752051293849945,-0.1156482920050621,0.496896356344223,0.3759876489639282,-0.11570705473423004,0.5084136724472046,0.3781995177268982,-0.06072332710027695,0.49374571442604065,0.3808749318122864,-0.06445641815662384,0.50546795129776,0.38915547728538513,-0.10280661284923553,0.5003330111503601,0.3895202875137329,-0.1047532856464386,0.5218034982681274,0.4285736083984375,-0.03096519224345684,0.47956526279449463,0.42690449953079224,-0.02629034034907818,0.5255247950553894,0.4826684594154358,-0.024828221648931503,0.4680827856063843,0.4803817868232727,-0.025578144937753677,0.5269842743873596,0.5299585461616516,-0.08343199640512466,0.46329787373542786,0.5315068364143372,-0.08254902809858322,0.5273962020874023,0.5460600256919861,-0.10092272609472275,0.46085473895072937,0.5473038554191589,-0.10043112188577652,0.5261265635490417,0.5459769368171692,-0.11446530371904373,0.4636406898498535,0.5480301976203918,-0.11440321803092957,0.5248408913612366,0.5402871966362,-0.08988005667924881,0.4658845365047455,0.5424630045890808,-0.08998993039131165,0.509502649307251,0.5419109463691711,-0.00048323647934012115,0.4857856333255768,0.5413978695869446,0.00039127387572079897,0.5092406272888184,0.6224523186683655,0.02010831981897354,0.4811280071735382,0.6219795346260071,0.01868419162929058,0.5099194645881653,0.6922863125801086,0.098927803337574,0.48095592856407166,0.6928635835647583,0.09468946605920792,0.5079314112663269,0.7022566795349121,0.10272812843322754,0.48261675238609314,0.7008886337280273,0.09915301948785782,0.5187634229660034,0.7097378969192505,0.041793983429670334,0.4755326211452484,0.7116684317588806,0.03996262326836586
5,0.5027793645858765,0.38090407848358154,-0.11906015127897263,0.5047239661216736,0.373601496219635,-0.10952302068471909,0.5060479640960693,0.37364619970321655,-0.10965964198112488,0.5078288316726685,0.37388190627098083,-0.10963626205921173,0.500327467918396,0.37411975860595703,-0.11086907982826233,0.4986344575881958,0.3748502731323242,-0.11099179834127426,0.4970168471336365,0.37565678358078003,-0.1110493615269661,0.5085159540176392,0.3779599368572235,-0.055661268532276154,0.49380066990852356,0.3806769847869873,-0.06109977886080742,0.5055353045463562,0.3889649212360382,-0.09787799417972565,0.500434160232544,0.38929033279418945,-0.10031338781118393,0.5218577980995178,0.4285546839237213,-0.025963837280869484,0.47955435514450073,0.42662447690963745,-0.0240470003336668,0.5255590081214905,0.48180943727493286,-0.020874647423624992,0.4679313898086548,0.4795350134372711,-0.02427341602742672,0.5270439386367798,0.5287526845932007,-0.08117231726646423,0.4632772207260132,0.5297037959098816,-0.08138623088598251,0.52732253074646,0.544915497303009,-0.09850490838289261,0.46076685190200806,0.544657289981842,-0.09927496314048767,0.5260993242263794,0.5447858572006226,-0.11199947446584702,0.4636417329311371,0.5453788042068481,-0.11295173317193985,0.5248569846153259,0.5390447378158569,-0.08765798062086105,0.4658820927143097,0.5400505065917969,-0.08870448172092438,0.5095190405845642,0.5415861010551453,3.494022894301452e-05,0.48577040433883667,0.5411267876625061,-0.00012456475815270096,0.5092707872390747,0.6222054958343506,0.02078934572637081,0.4810817837715149,0.6219542622566223,0.01646898128092289,0.5099190473556519,0.6921890377998352,0.09797510504722595,0.4809534251689911,0.6926551461219788,0.08996367454528809,0.5079314708709717,0.7021524906158447,0.10160883516073227,0.4826146364212036,0.700639545917511,0.0942295640707016,0.5187507271766663,0.709605872631073,0.04076391085982323,0.4755326211452484,0.7114853262901306,0.03498193994164467
6,0.5030185580253601,0.38062629103660583,-0.11641331762075424,0.5048415660858154,0.37335458397865295,-0.10674820095300674,0.5061704516410828,0.3734227120876312,-0.10688301175832748,0.5079831480979919,0.3736952543258667,-0.1068601980805397,0.5005015134811401,0.3737809360027313,-0.10821639746427536,0.4988865554332733,0.3744935095310211,-0.10833872854709625,0.4972088932991028,0.37531307339668274,-0.10839568823575974,0.508572518825531,0.37775611877441406,-0.052411120384931564,0.49390071630477905,0.3804353177547455,-0.058442603796720505,0.5056243538856506,0.38870441913604736,-0.09505820274353027,0.5005778670310974,0.3890138268470764,-0.09766031801700592,0.5219004154205322,0.4284910559654236,-0.02153157629072666,0.4795534312725067,0.4261884391307831,-0.021509001031517982,0.5256059765815735,0.4803584814071655,-0.012530042789876461,0.4678133726119995,0.4769297242164612,-0.01892334781587124,0.5270573496818542,0.5265359878540039,-0.0714525356888771,0.463276207447052,0.5267274379730225,-0.07358243316411972,0.5272587537765503,0.5429695844650269,-0.08799029886722565,0.4607330858707428,0.5413730144500732,-0.09105231612920761,0.5260644555091858,0.543046772480011,-0.10186461359262466,0.4636435806751251,0.542227029800415,-0.10470815747976303,0.5248650312423706,0.5370270609855652,-0.07796751707792282,0.46587878465652466,0.5372532606124878,-0.0807967409491539,0.5095266103744507,0.5412086844444275,0.000495192944072187,0.4857785105705261,0.5407601594924927,-0.0005838061333633959,0.5092986822128296,0.6218259334564209,0.022746657952666283,0.4810743033885956,0.6218206286430359,0.014881032519042492,0.509918749332428,0.6921533942222595,0.10040318220853806,0.48095354437828064,0.6924330592155457,0.08920185267925262,0.5079314112663269,0.7021304368972778,0.10410400480031967,0.48261407017707825,0.7003536224365234,0.09360585361719131,0.518747091293335,0.7095482349395752,0.04336582124233246,0.47558197379112244,0.7110894918441772,0.03444093093276024
7,0.5031995177268982,0.38029658794403076,-0.11937988549470901,0.5049242377281189,0.3731316924095154,-0.10949414223432541,0.5062615871429443,0.3732215166091919,-0.10962824523448944,0.5080835819244385,0.37351328134536743,-0.10960301011800766,0.500664472579956,0.3734983801841736,-0.11123369634151459,0.4991661608219147,0.3741879463195801,-0.11135776340961456,0.49745815992355347,0.37500837445259094,-0.11141521483659744,0.5086312890052795,0.3775770366191864,-0.05391249805688858,0.4940461814403534,0.3802672326564789,-0.061239466071128845,0.5057083964347839,0.3883955180644989,-0.09755145013332367,0.5007105469703674,0.3887072801589966,-0.10052479803562164,0.5219401121139526,0.4284560978412628,-0.020456116646528244,0.47956350445747375,0.425853431224823,-0.02441638708114624,0.5256297588348389,0.479561984539032,-0.008599062450230122,0.467746376991272,0.47519221901893616,-0.01980537362396717,0.5270731449127197,0.5253481268882751,-0.06747313588857651,0.46332108974456787,0.5247684121131897,-0.07166841626167297,0.5272423624992371,0.5418593287467957,-0.08360231667757034,0.46076086163520813,0.5391003489494324,-0.08896753937005997,0.5260611176490784,0.5419997572898865,-0.09792616963386536,0.4636925458908081,0.540432870388031,-0.10257653892040253,0.5248875021934509,0.535891592502594,-0.07413209974765778,0.46588653326034546,0.5357035398483276,-0.07875514775514603,0.5095541477203369,0.5408066511154175,0.0010714806849136949,0.48579421639442444,0.5403470396995544,-0.0011564599117264152,0.5093371272087097,0.6215729713439941,0.024381060153245926,0.4810699224472046,0.6217584609985352,0.010774279944598675,0.509937584400177,0.6920327544212341,0.10311656445264816,0.4809148609638214,0.6923699378967285,0.08592721074819565,0.5079415440559387,0.7020493745803833,0.10686349123716354,0.4825693666934967,0.7002182602882385,0.09038522094488144,0.5187469720840454,0.7095244526863098,0.045188501477241516,0.47561952471733093,0.7109766006469727,0.029769837856292725
8,0.5034260153770447,0.3801307678222656,-0.11377643793821335,0.5050517320632935,0.3729698956012726,-0.10403751581907272,0.5064525008201599,0.37306660413742065,-0.10417100042104721,0.5082987546920776,0.37337085604667664,-0.10414699465036392,0.5008203983306885,0.37332814931869507,-0.10598931461572647,0.4994138777256012,0.37401026487350464,-0.10611185431480408,0.4976952373981476,0.37482914328575134,-0.10616711527109146,0.5087432265281677,0.37741968035697937,-0.049886103719472885,0.49426156282424927,0.3801288902759552,-0.05820513889193535,0.5058718919754028,0.38822266459465027,-0.09250499308109283,0.5008730292320251,0.3885255455970764,-0.09576248377561569,0.5219854116439819,0.4284402132034302,-0.01757849007844925,0.4796018898487091,0.42540180683135986,-0.0228077732026577,0.525701105594635,0.4787382483482361,-0.003951177466660738,0.4675602316856384,0.4731840491294861,-0.018870770931243896,0.5270674824714661,0.5241072773933411,-0.05956408008933067,0.4634424149990082,0.5214267373085022,-0.07089442759752274,0.5271037817001343,0.5405146479606628,-0.07504867017269135,0.4608033001422882,0.5356491804122925,-0.0881367102265358,0.5259323716163635,0.5405296683311462,-0.08910772204399109,0.46381473541259766,0.5375829339027405,-0.10131040960550308,0.5248792171478271,0.5343047380447388,-0.06602362543344498,0.4659556746482849,0.5326882004737854,-0.07781682163476944,0.5096153020858765,0.5406484603881836,0.001521516707725823,0.4858517050743103,0.5402507781982422,-0.0016020338516682386,0.5093701481819153,0.6214377284049988,0.026126958429813385,0.48105955123901367,0.6217316389083862,0.009771455079317093,0.509990930557251,0.6917694807052612,0.10434223711490631,0.4808894395828247,0.6922959089279175,0.08394591510295868,0.507948637008667,0.7019792199134827,0.10793539136648178,0.48256558179855347,0.7001816630363464,0.08828089386224747,0.5187687873840332,0.7094913721084595,0.04685221612453461,0.47561582922935486,0.7106917500495911,0.02825515903532505
9,0.503507137298584,0.3798633813858032,-0.1159660667181015,0.5051080584526062,0.37275415658950806,-0.10616301745176315,0.5065157413482666,0.3728570342063904,-0.10629604756832123,0.5083654522895813,0.37316298484802246,-0.1062716692686081,0.5008911490440369,0.3730986416339874,-0.10796497762203217,0.4995068609714508,0.3737856447696686,-0.10808899998664856,0.4977855980396271,0.3746318519115448,-0.1081455871462822,0.5088354349136353,0.377238005399704,-0.051441047340631485,0.49435871839523315,0.380021870136261,-0.05911500006914139,0.5059303045272827,0.3879576027393341,-0.09447547793388367,0.5009496808052063,0.38828447461128235,-0.09754012525081635,0.5220625996589661,0.428442120552063,-0.018343621864914894,0.4796331524848938,0.42516544461250305,-0.023083800449967384,0.5257219672203064,0.47867289185523987,-0.005173213314265013,0.4673811197280884,0.47227343916893005,-0.018383722752332687,0.5270179510116577,0.5234041810035706,-0.062188539654016495,0.4637073874473572,0.5210981965065002,-0.07114680856466293,0.5268728733062744,0.5398004055023193,-0.07811333239078522,0.46107402443885803,0.5357224345207214,-0.08866415172815323,0.5257548689842224,0.5398759841918945,-0.09217718988656998,0.4643254280090332,0.537231981754303,-0.10181304812431335,0.5248485803604126,0.5334845781326294,-0.06867799907922745,0.4662931561470032,0.5323085188865662,-0.07805920392274857,0.5096368789672852,0.5404250025749207,0.001655674772337079,0.4858531057834625,0.540192186832428,-0.0017340990016236901,0.509385347366333,0.6213785409927368,0.026463767513632774,0.4810499846935272,0.6217291355133057,0.00910219643265009,0.5100031495094299,0.6916467547416687,0.10519717633724213,0.4808661639690399,0.6921680569648743,0.08407647907733917,0.5079301595687866,0.7019487619400024,0.1089472845196724,0.48255446553230286,0.7000725269317627,0.08848374336957932,0.5188742876052856,0.7094782590866089,0.047686707228422165,0.47561562061309814,0.7104775905609131,0.02778720110654831
