frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z
0,0.03925783932209015,-0.6243476867675781,-0.3791615068912506,0.06072147190570831,-0.6407012343406677,-0.3680390417575836,0.06129173934459686,-0.6405494213104248,-0.3569202423095703,0.06020701676607132,-0.6406447291374207,-0.3589935898780823,0.03377971798181534,-0.6508113145828247,-0.37782642245292664,0.033615946769714355,-0.6496056914329529,-0.3905286192893982,0.03900407627224922,-0.6363776326179504,-0.3696843683719635,0.12842011451721191,-0.6241293549537659,-0.2507120966911316,-0.024880092591047287,-0.5824234485626221,-0.2474067062139511,0.07885857671499252,-0.6119107604026794,-0.3255249559879303,0.03922669589519501,-0.5801422595977783,-0.3515848219394684,0.22291605174541473,-0.4667634665966034,-0.12312810122966766,-0.10652830451726913,-0.5234928727149963,-0.05575689300894737,0.2978680729866028,-0.27460187673568726,-0.0948617085814476,-0.15530960261821747,-0.2401553988456726,-0.0917205959558487,0.3373924195766449,-0.06979815661907196,-0.08401283621788025,-0.238372802734375,-0.07043259590864182,-0.22696056962013245,0.33706235885620117,-0.03139914944767952,-0.08240488171577454,-0.23920445144176483,-0.036541830748319626,-0.28364092111587524,0.30684781074523926,-0.02510664239525795,-0.11529719829559326,-0.2111692875623703,-0.06603962928056717,-0.307890385389328,0.331015408039093,-0.038611382246017456,-0.09416615217924118,-0.2274724394083023,-0.0683075338602066,-0.24831640720367432,0.09515213966369629,0.003845668165013194,0.016701873391866684,-0.09287130832672119,-0.006586221978068352,-0.014045963995158672,0.09803654253482819,0.370131254196167,0.05148550122976303,-0.11906946450471878,0.30793899297714233,0.06691159307956696,0.0928594246506691,0.6999632120132446,0.2530025243759155,-0.2000749707221985,0.6729791164398193,0.2559891641139984,0.07111969590187073,0.7354992032051086,0.27721261978149414,-0.2096523493528366,0.7030232548713684,0.23539075255393982,0.07382538914680481,0.7529453635215759,0.21490179002285004,-0.25795209407806396,0.6965698599815369,0.15591290593147278
1,0.03862425312399864,-0.6242494583129883,-0.37907683849334717,0.06044921278953552,-0.6406963467597961,-0.3680030405521393,0.06123904511332512,-0.6405096054077148,-0.3567940890789032,0.060124170035123825,-0.6406078934669495,-0.3589731454849243,0.03368287533521652,-0.6507917642593384,-0.3776647448539734,0.03350420296192169,-0.6496001482009888,-0.3903307616710663,0.038662441074848175,-0.636346697807312,-0.3694990575313568,0.12918388843536377,-0.6228576898574829,-0.25077715516090393,-0.02576560527086258,-0.5831079483032227,-0.24556855857372284,0.07877802848815918,-0.6110053658485413,-0.3255208134651184,0.037939559668302536,-0.5797817707061768,-0.35120707750320435,0.2222868651151657,-0.45373666286468506,-0.12460216879844666,-0.10494309663772583,-0.5231221914291382,-0.04595562070608139,0.29159820079803467,-0.25645124912261963,-0.10151437669992447,-0.15806414186954498,-0.23993875086307526,-0.057556379586458206,0.33632177114486694,-0.03548970818519592,-0.0944712832570076,-0.24181696772575378,-0.06366176903247833,-0.16582515835762024,0.3371354937553406,0.008249585516750813,-0.09428168088197708,-0.24106355011463165,-0.022724926471710205,-0.21466365456581116,0.3077137768268585,0.017657669261097908,-0.1278940737247467,-0.2123207300901413,-0.04591205716133118,-0.24374012649059296,0.33007678389549255,-0.0015307269059121609,-0.10655369609594345,-0.23038102686405182,-0.05877281725406647,-0.18951177597045898,0.09524408727884293,0.005639190319925547,0.014155128039419651,-0.09291016310453415,-0.008212044835090637,-0.011584577150642872,0.09687480330467224,0.39148077368736267,0.02488906867802143,-0.11902788281440735,0.3067649006843567,0.0670342817902565,0.07727761566638947,0.72677081823349,0.21691501140594482,-0.2012089043855667,0.6805832386016846,0.24962615966796875,0.05385472625494003,0.7606784701347351,0.23859809339046478,-0.21107825636863708,0.7124276161193848,0.22659580409526825,0.05927010253071785,0.7794910669326782,0.17657876014709473,-0.2620064616203308,0.7036446332931519,0.14675270020961761
2,0.03774436563253403,-0.6235573291778564,-0.3787063956260681,0.06016160547733307,-0.6403480768203735,-0.36763420701026917,0.06116127222776413,-0.6400153636932373,-0.3562120795249939,0.060000501573085785,-0.6401450634002686,-0.35865703225135803,0.03350374847650528,-0.6504988670349121,-0.3770415186882019,0.03329077735543251,-0.6493781805038452,-0.38966718316078186,0.038226012140512466,-0.636030912399292,-0.3688375949859619,0.12972764670848846,-0.6210863590240479,-0.2505483031272888,-0.026832297444343567,-0.5835924744606018,-0.24308662116527557,0.07846949249505997,-0.6094067692756653,-0.32533466815948486,0.03630732372403145,-0.578972339630127,-0.35038676857948303,0.22057543694972992,-0.44611668586730957,-0.12568451464176178,-0.103816919028759,-0.5230836868286133,-0.04014044255018234,0.28562307357788086,-0.24510154128074646,-0.10767203569412231,-0.1596134752035141,-0.24052205681800842,-0.049312204122543335,0.3363425135612488,-0.018204497173428535,-0.09831513464450836,-0.2426917552947998,-0.05813325196504593,-0.15433986485004425,0.3394327461719513,0.02702878601849079,-0.09744565188884735,-0.24143515527248383,-0.012385104782879353,-0.2027379423379898,0.31263551115989685,0.03784586861729622,-0.13155120611190796,-0.2123069018125534,-0.032235004007816315,-0.2324809432029724,0.33031612634658813,0.016768749803304672,-0.11097719520330429,-0.23099108040332794,-0.05103420093655586,-0.17860352993011475,0.09523814171552658,0.006587952375411987,0.011594146490097046,-0.09287577122449875,-0.009065138176083565,-0.009108119644224644,0.09636952728033066,0.39669787883758545,0.014269847422838211,-0.11876330524682999,0.3046959936618805,0.06718330830335617,0.07075142860412598,0.7364423871040344,0.19637465476989746,-0.19912676513195038,0.6831533312797546,0.24492062628269196,0.04683491215109825,0.7702935338020325,0.21652613580226898,-0.20890140533447266,0.7154266834259033,0.22036710381507874,0.05599098652601242,0.7871160507202148,0.1552239954471588,-0.26194480061531067,0.704653799533844,0.14245885610580444
3,0.03589673712849617,-0.6215776205062866,-0.3830319941043854,0.059376031160354614,-0.6386570334434509,-0.3724741041660309,0.06069835275411606,-0.6380283832550049,-0.3605174124240875,0.059425096958875656,-0.6382306814193726,-0.3634321987628937,0.032883767038583755,-0.6489459872245789,-0.38088545203208923,0.03263137489557266,-0.6479746699333191,-0.3935387134552002,0.03731685131788254,-0.6344484686851501,-0.3725849986076355,0.1303434818983078,-0.6175022721290588,-0.2562186121940613,-0.027224617078900337,-0.5835692882537842,-0.2443283200263977,0.07752881199121475,-0.6063706874847412,-0.3301900327205658,0.034340452402830124,-0.5770080089569092,-0.353567898273468,0.21934743225574493,-0.43949994444847107,-0.1342524290084839,-0.10205461829900742,-0.52262943983078,-0.040539875626564026,0.2789730131626129,-0.2354564368724823,-0.12102333456277847,-0.158864364027977,-0.23966477811336517,-0.047673191875219345,0.33546537160873413,-0.0051152524538338184,-0.11132383346557617,-0.24250242114067078,-0.05053749680519104,-0.14974424242973328,0.3396770656108856,0.04091747850179672,-0.11062676459550858,-0.24106676876544952,-0.002526762429624796,-0.19714689254760742,0.313773512840271,0.05229969695210457,-0.14526209235191345,-0.21158690750598907,-0.021674856543540955,-0.22773855924606323,0.3299107849597931,0.030348537489771843,-0.12448185682296753,-0.2307712882757187,-0.04234083369374275,-0.17456577718257904,0.09523135423660278,0.0073615266010165215,0.00926466565579176,-0.09284889698028564,-0.009774463251233101,-0.006844522897154093,0.09551969915628433,0.40013888478279114,0.006382814142853022,-0.11710938066244125,0.30471542477607727,0.07092682272195816,0.06936080008745193,0.7426019310951233,0.18516755104064941,-0.19405925273895264,0.6863986849784851,0.24529299139976501,0.045630864799022675,0.7766804099082947,0.20485368371009827,-0.20373623073101044,0.7186793088912964,0.2209995985031128,0.053467340767383575,0.792986273765564,0.14229658246040344,-0.26008424162864685,0.7062619924545288,0.14295803010463715
4,0.03230671584606171,-0.6202638745307922,-0.38326478004455566,0.056387607008218765,-0.6377615332603455,-0.372862845659256,0.058106765151023865,-0.6369554996490479,-0.3607858121395111,0.056763771921396255,-0.6372132897377014,-0.3638083338737488,0.029976487159729004,-0.6479038596153259,-0.38103780150413513,0.02974051982164383,-0.6469976305961609,-0.39370647072792053,0.03411222621798515,-0.6333804130554199,-0.37273165583610535,0.13008293509483337,-0.6163429617881775,-0.2572215497493744,-0.029384970664978027,-0.5834744572639465,-0.24431978166103363,0.07507209479808807,-0.604805052280426,-0.33062803745269775,0.031078098341822624,-0.5755982995033264,-0.35367682576179504,0.21805311739444733,-0.4361913800239563,-0.1355215460062027,-0.10154853761196136,-0.5219101905822754,-0.041020866483449936,0.26830849051475525,-0.23036499321460724,-0.12367826700210571,-0.15608642995357513,-0.2361002415418625,-0.051373377442359924,0.3265811502933502,-0.001056405366398394,-0.1147422268986702,-0.23695255815982819,-0.04416605830192566,-0.15689417719841003,0.3338632881641388,0.044552747160196304,-0.11438784748315811,-0.23518098890781403,0.0034735819790512323,-0.20555786788463593,0.3093767464160919,0.05587539076805115,-0.14893680810928345,-0.2049494981765747,-0.015931302681565285,-0.23538920283317566,0.32173681259155273,0.03418882563710213,-0.12785100936889648,-0.22518010437488556,-0.035939060151576996,-0.1814146190881729,0.09527700394392014,0.008042927831411362,0.00875399075448513,-0.09287529438734055,-0.010436142794787884,-0.006356969475746155,0.09539826214313507,0.4010258615016937,0.00520753487944603,-0.11396382749080658,0.30469202995300293,0.07013693451881409,0.06798113882541656,0.7444570660591125,0.17857316136360168,-0.18145664036273956,0.6887653470039368,0.24279183149337769,0.04396109655499458,0.7785850167274475,0.1975695788860321,-0.19016151130199432,0.7211910486221313,0.21801374852657318,0.050702184438705444,0.7941421866416931,0.1318339705467224,-0.246297225356102,0.7092026472091675,0.139653280377388
5,0.028001099824905396,-0.6184568405151367,-0.3866688311100006,0.05289263278245926,-0.636197566986084,-0.37697502970695496,0.05496478080749512,-0.6352334022521973,-0.36459189653396606,0.05347899720072746,-0.6355097889900208,-0.3678702116012573,0.02651718445122242,-0.6464163064956665,-0.3842402994632721,0.026339778676629066,-0.6454625129699707,-0.3968064785003662,0.03052876889705658,-0.6318959593772888,-0.37581244111061096,0.12985657155513763,-0.6142661571502686,-0.2614370882511139,-0.031141432002186775,-0.5831524133682251,-0.24525728821754456,0.07199952751398087,-0.6029500365257263,-0.33403700590133667,0.02753004990518093,-0.5738607048988342,-0.3560112416744232,0.21706721186637878,-0.43310174345970154,-0.13607536256313324,-0.1006830558180809,-0.5211236476898193,-0.0412025973200798,0.26133450865745544,-0.22431200742721558,-0.12222331762313843,-0.15348200500011444,-0.2327699363231659,-0.05220235884189606,0.3184642493724823,0.009424678981304169,-0.10988390445709229,-0.22799821197986603,-0.03664395213127136,-0.1543392837047577,0.3264399766921997,0.05543845519423485,-0.1078265905380249,-0.22411568462848663,0.011290059424936771,-0.20300601422786713,0.30409207940101624,0.0674770250916481,-0.14362981915473938,-0.19207756221294403,-0.0077745020389556885,-0.23234224319458008,0.3143475651741028,0.04512614756822586,-0.12356680631637573,-0.2149578034877777,-0.028223413974046707,-0.17861296236515045,0.09533003717660904,0.00858298409730196,0.008722871541976929,-0.09290395677089691,-0.010924168862402439,-0.006337994243949652,0.09540543705224991,0.4036889970302582,-0.0018951618112623692,-0.10865971446037292,0.30889391899108887,0.05883762985467911,0.06842038035392761,0.7502750158309937,0.1660281866788864,-0.16141419112682343,0.6969888806343079,0.23167945444583893,0.04428354650735855,0.7845225930213928,0.18446196615695953,-0.16869480907917023,0.7295024394989014,0.2069678157567978,0.048194508999586105,0.7998250722885132,0.11623908579349518,-0.22342033684253693,0.7191202044487,0.1278310865163803
6,0.026847902685403824,-0.6184877753257751,-0.38655731081962585,0.05193682760000229,-0.6362137794494629,-0.37676453590393066,0.054106276482343674,-0.6352558135986328,-0.3644355535507202,0.05260930582880974,-0.6355295181274414,-0.36766669154167175,0.025723980739712715,-0.6464693546295166,-0.384150892496109,0.02552074007689953,-0.6455007195472717,-0.39672568440437317,0.029656270518898964,-0.6319348216056824,-0.37573477625846863,0.12973129749298096,-0.6140466332435608,-0.26130881905555725,-0.03155551850795746,-0.5834334492683411,-0.24512891471385956,0.07078594714403152,-0.6030001044273376,-0.33386698365211487,0.026370111852884293,-0.5738921761512756,-0.3558938801288605,0.21588565409183502,-0.43186524510383606,-0.13595789670944214,-0.10047401487827301,-0.5207468271255493,-0.04128076136112213,0.25331005454063416,-0.22059205174446106,-0.12185689061880112,-0.15063127875328064,-0.22755445539951324,-0.048682570457458496,0.30013763904571533,0.015290704555809498,-0.10627687722444534,-0.21176590025424957,-0.02768027037382126,-0.14367955923080444,0.3052752912044525,0.06198272109031677,-0.10445757210254669,-0.20385059714317322,0.02060564234852791,-0.19209787249565125,0.2818027436733246,0.07431144267320633,-0.13954582810401917,-0.16983237862586975,0.001620650407858193,-0.21970275044441223,0.29508766531944275,0.050992414355278015,-0.11951132863759995,-0.19683092832565308,-0.019454730674624443,-0.16702403128147125,0.09535664319992065,0.008900456130504608,0.008584323339164257,-0.09291452169418335,-0.011171995662152767,-0.006227042991667986,0.09544093161821365,0.404540479183197,-0.0005951803177595139,-0.09829020500183105,0.31220340728759766,0.057258374989032745,0.0688880905508995,0.7498637437820435,0.17090767621994019,-0.1399058848619461,0.6993169784545898,0.23300054669380188,0.04472588002681732,0.7840651273727417,0.1899726241827011,-0.14630261063575745,0.7316306233406067,0.20856529474258423,0.04463974013924599,0.7992309331893921,0.12197545915842056,-0.20051363110542297,0.7221226692199707,0.12939639389514923
7,0.02219410054385662,-0.620984673500061,-0.3787451386451721,0.0481906421482563,-0.6384073495864868,-0.36964449286460876,0.05048821121454239,-0.637422502040863,-0.3570444881916046,0.04899522662162781,-0.6376665234565735,-0.360516220331192,0.022321663796901703,-0.6493558883666992,-0.37578752636909485,0.022057663649320602,-0.6482762694358826,-0.38829323649406433,0.026112664490938187,-0.634803295135498,-0.3674895167350769,0.12864409387111664,-0.6143973469734192,-0.2568199634552002,-0.0324992872774601,-0.5868638157844543,-0.23618130385875702,0.06658127903938293,-0.6047753691673279,-0.3276410400867462,0.02227991819381714,-0.5763744711875916,-0.34794777631759644,0.21407641470432281,-0.4321725368499756,-0.1330662965774536,-0.10084786266088486,-0.5208529233932495,-0.03582342341542244,0.24700677394866943,-0.21939906477928162,-0.11587411910295486,-0.1502838432788849,-0.22449688613414764,-0.04014592990279198,0.28118348121643066,0.015556493774056435,-0.10034814476966858,-0.20292878150939941,-0.02377079613506794,-0.13346882164478302,0.28277817368507385,0.062040455639362335,-0.10052672773599625,-0.19207864999771118,0.024248352274298668,-0.1826099455356598,0.2566244900226593,0.073821522295475,-0.13402827084064484,-0.15732809901237488,0.004330923315137625,-0.20826004445552826,0.27463507652282715,0.05082342401146889,-0.11270427703857422,-0.18669305741786957,-0.016103820875287056,-0.15586437284946442,0.0953722596168518,0.00896863266825676,0.00859534926712513,-0.09291862696409225,-0.011200087144970894,-0.00624188594520092,0.09554491192102432,0.4057306945323944,0.0019216646905988455,-0.08928555995225906,0.31742051243782043,0.05583936348557472,0.06925878673791885,0.7491358518600464,0.17732444405555725,-0.12428510934114456,0.7011643648147583,0.2347344011068344,0.04516983777284622,0.7833646535873413,0.19704391062259674,-0.1298549920320511,0.7331968545913696,0.2111017107963562,0.045369938015937805,0.7977389693260193,0.12999659776687622,-0.1814391314983368,0.7238343954086304,0.13158605992794037
8,0.018068581819534302,-0.6220502257347107,-0.37723422050476074,0.04409056529402733,-0.6396319270133972,-0.36852937936782837,0.046499673277139664,-0.6386963129043579,-0.355696439743042,0.04499572888016701,-0.6388975381851196,-0.3592940866947174,0.018506638705730438,-0.6509402990341187,-0.3746333420276642,0.018258558586239815,-0.6497582793235779,-0.38717177510261536,0.02212589606642723,-0.6364065408706665,-0.36638644337654114,0.1250627189874649,-0.6145657896995544,-0.25628843903541565,-0.03542264550924301,-0.5884584188461304,-0.23536017537117004,0.06201836094260216,-0.6053889989852905,-0.32662510871887207,0.017909931018948555,-0.5772973895072937,-0.3466458022594452,0.20852160453796387,-0.4317920207977295,-0.13358494639396667,-0.10310384631156921,-0.5209231972694397,-0.031231589615345,0.23781411349773407,-0.21604780852794647,-0.1150696873664856,-0.1507473737001419,-0.22389309108257294,-0.029312411323189735,0.2535720765590668,0.020949481055140495,-0.09374276548624039,-0.19307252764701843,-0.023414386436343193,-0.11122951656579971,0.2503524124622345,0.06876084953546524,-0.09654835611581802,-0.1763654351234436,0.025796374306082726,-0.15813128650188446,0.2194211184978485,0.08023079484701157,-0.12730351090431213,-0.14047583937644958,0.00485202157869935,-0.18097816407680511,0.24457913637161255,0.05616731569170952,-0.10467425733804703,-0.17461982369422913,-0.016156435012817383,-0.13247299194335938,0.09529740363359451,0.008986273780465126,0.0077524129301309586,-0.09281343966722488,-0.01118866540491581,-0.00547257624566555,0.09554027020931244,0.4070295989513397,0.0001378265005769208,-0.07797209918498993,0.32185015082359314,0.05617520213127136,0.06948275119066238,0.7478938698768616,0.17530255019664764,-0.10673180222511292,0.701570987701416,0.23594209551811218,0.04567815363407135,0.7821172475814819,0.19512741267681122,-0.11208082735538483,0.7333604693412781,0.2127077430486679,0.04531894624233246,0.7971097826957703,0.1254018396139145,-0.16662614047527313,0.7241172790527344,0.13434568047523499
9,0.015481165610253811,-0.6239430904388428,-0.37333717942237854,0.040712032467126846,-0.6418418288230896,-0.36471566557884216,0.04320462420582771,-0.6409945487976074,-0.35164985060691833,0.041777629405260086,-0.6411307454109192,-0.3553925156593323,0.015442991629242897,-0.653016984462738,-0.3709607422351837,0.015130734071135521,-0.651705801486969,-0.3835432827472687,0.018872171640396118,-0.6383771896362305,-0.3628315329551697,0.12178555876016617,-0.6164764761924744,-0.25343310832977295,-0.03844427689909935,-0.5897654294967651,-0.232151597738266,0.05952971428632736,-0.6071658134460449,-0.3234744369983673,0.015434153378009796,-0.5788148641586304,-0.3431023955345154,0.20637668669223785,-0.43201112747192383,-0.13362257182598114,-0.10600104928016663,-0.5205399394035339,-0.02333669736981392,0.23822671175003052,-0.21854254603385925,-0.11243744194507599,-0.15224656462669373,-0.21952053904533386,-0.013228939846158028,0.23703937232494354,0.015575016848742962,-0.08810379356145859,-0.1901024878025055,-0.021636372432112694,-0.08303731679916382,0.22837188839912415,0.06293787807226181,-0.09354370087385178,-0.17046377062797546,0.028297094628214836,-0.12656883895397186,0.19260038435459137,0.07371388375759125,-0.12113235890865326,-0.13741366565227509,0.004915048833936453,-0.1489599049091339,0.22545792162418365,0.05044493451714516,-0.09781335294246674,-0.17188020050525665,-0.015598422847688198,-0.10372377932071686,0.0952160507440567,0.008917265571653843,0.006976705510169268,-0.0926828384399414,-0.011005550622940063,-0.004812177736312151,0.09566212445497513,0.4067116379737854,0.0013831721153110266,-0.06132666766643524,0.3223399519920349,0.06369365006685257,0.06989818811416626,0.747626781463623,0.17828668653964996,-0.09357479214668274,0.7012521028518677,0.2470192015171051,0.04664483293890953,0.7816043496131897,0.19834685325622559,-0.099110908806324,0.7330670356750488,0.22420699894428253,0.045782823115587234,0.7966024279594421,0.12921859323978424,-0.15378151834011078,0.7241141200065613,0.14963611960411072
