frame,0_x,0_y,0_z,1_x,1_y,1_z,2_x,2_y,2_z,3_x,3_y,3_z,4_x,4_y,4_z,5_x,5_y,5_z,6_x,6_y,6_z,7_x,7_y,7_z,8_x,8_y,8_z,9_x,9_y,9_z,10_x,10_y,10_z,11_x,11_y,11_z,12_x,12_y,12_z,13_x,13_y,13_z,14_x,14_y,14_z,15_x,15_y,15_z,16_x,16_y,16_z,17_x,17_y,17_z,18_x,18_y,18_z,19_x,19_y,19_z,20_x,20_y,20_z,21_x,21_y,21_z,22_x,22_y,22_z,23_x,23_y,23_z,24_x,24_y,24_z,25_x,25_y,25_z,26_x,26_y,26_z,27_x,27_y,27_z,28_x,28_y,28_z,29_x,29_y,29_z,30_x,30_y,30_z,31_x,31_y,31_z,32_x,32_y,32_z,height_ratio
0,0.5873824954032898,0.05370356887578964,0.0323621928691864,0.6065956950187683,0.039080340415239334,0.006061138119548559,0.6098492741584778,0.038148123770952225,0.018470749258995056,0.6098588109016418,0.03978272154927254,0.0158766508102417,0.6181522607803345,0.06378090381622314,-0.018305249512195587,0.6158043742179871,0.06897462904453278,-0.0379909873008728,0.6062180995941162,0.07161471247673035,-0.01448878739029169,0.5752618908882141,-0.05045037716627121,-0.024953238666057587,0.5250689387321472,0.039454929530620575,-0.09513314813375473,0.566577672958374,0.034634415060281754,0.029858781024813652,0.5329169034957886,0.06254877895116806,-0.01842975802719593,0.41157451272010803,-0.1484382003545761,0.048388805240392685,0.5238518118858337,0.118350088596344,-0.0804230123758316,0.3692408502101898,-0.3796956241130829,0.03083384782075882,0.5463351607322693,0.2975367605686188,-0.20364665985107422,0.36243265867233276,-0.558140218257904,0.049136269837617874,0.6587667465209961,0.4590221047401428,-0.25902166962623596,0.3526255786418915,-0.6388188004493713,0.06741347163915634,0.6888217329978943,0.5272409915924072,-0.32828816771507263,0.3760186433792114,-0.637319803237915,0.05830947682261467,0.7412126660346985,0.545606791973114,-0.2996937036514282,0.3538028597831726,-0.5600151419639587,0.0552193783223629,0.6833200454711914,0.47052448987960815,-0.2516838014125824,-0.028125280514359474,-0.060898974537849426,0.08276253938674927,0.03390791639685631,0.060557425022125244,-0.08177590370178223,-0.32928723096847534,0.16269616782665253,0.12502773106098175,0.06375579535961151,0.38744157552719116,0.017236867919564247,-0.5750086307525635,0.3659334182739258,0.22382284700870514,-0.22596268355846405,0.5715242624282837,0.18674612045288086,-0.5983753800392151,0.3722459673881531,0.25003600120544434,-0.24861134588718414,0.597041130065918,0.1670473963022232,-0.5187634825706482,0.4477301239967346,0.24792423844337463,-0.1685527265071869,0.6852660775184631,0.1371327042579651,1.0
1,0.5816960334777832,0.073774553835392,0.03315543010830879,0.6018260717391968,0.0544942207634449,0.01008650939911604,0.6041647791862488,0.05394626036286354,0.022249668836593628,0.6045886278152466,0.05561573803424835,0.019694864749908447,0.6101576089859009,0.07709776610136032,-0.017320804297924042,0.6077974438667297,0.08114075660705566,-0.035838834941387177,0.5999113917350769,0.08608050644397736,-0.012565510347485542,0.5761886239051819,-0.04356358200311661,-0.009060163982212543,0.5214712619781494,0.0437656007707119,-0.09208166599273682,0.5655981302261353,0.05068926140666008,0.037089359015226364,0.5289573073387146,0.07775995880365372,-0.015481032431125641,0.41990649700164795,-0.14581230282783508,0.06512412428855896,0.5221028923988342,0.118334099650383,-0.06626838445663452,0.39480021595954895,-0.3791618347167969,0.05601754039525986,0.5302101969718933,0.3045547604560852,-0.17396698892116547,0.3978997468948364,-0.5562291741371155,0.10222984105348587,0.6432293653488159,0.4704461991786957,-0.19750328361988068,0.39568302035331726,-0.6372954249382019,0.11752079427242279,0.6764386296272278,0.537956178188324,-0.2650868594646454,0.4140661954879761,-0.632861852645874,0.11378739774227142,0.7298202514648438,0.5529990792274475,-0.23473577201366425,0.3887498378753662,-0.5551011562347412,0.10741999745368958,0.6687424182891846,0.4796390235424042,-0.1906530112028122,-0.023181112483143806,-0.054664041846990585,0.08329547196626663,0.02943398803472519,0.05441638454794884,-0.08228322863578796,-0.301614910364151,0.2151183784008026,0.05558706074953079,-0.08490007370710373,0.3272169232368469,-0.0886579379439354,-0.5976136326789856,0.373142272233963,0.06890987604856491,-0.4310644268989563,0.39253079891204834,0.02953849360346794,-0.6299349665641785,0.3733963668346405,0.08461426943540573,-0.45856958627700806,0.40473324060440063,0.007127054035663605,-0.5554991364479065,0.44675299525260925,0.07026741653680801,-0.4093864858150482,0.5012361407279968,-0.013862255960702896,1.0
2,0.5573855042457581,0.09549584984779358,0.07563801854848862,0.5806629657745361,0.08164569735527039,0.04872825741767883,0.5831900835037231,0.08068409562110901,0.06246516853570938,0.583358645439148,0.0837152972817421,0.059211425483226776,0.5886011123657227,0.10682281851768494,0.023137222975492477,0.5870289206504822,0.110043466091156,0.0062522292137146,0.5782321095466614,0.11589086055755615,0.02891801856458187,0.5762453675270081,-0.008381574414670467,0.014080891385674477,0.514049768447876,0.09317171573638916,-0.05112271383404732,0.5483910441398621,0.06999370455741882,0.07718003541231155,0.5090893507003784,0.09990569204092026,0.028196388855576515,0.4389943778514862,-0.13555370271205902,0.06744258850812912,0.5167331695556641,0.1381460577249527,-0.0063167354092001915,0.4571756422519684,-0.37377944588661194,0.06202128529548645,0.527035653591156,0.33643755316734314,-0.12027604132890701,0.4945889413356781,-0.5507397651672363,0.12338841706514359,0.6421979665756226,0.497357040643692,-0.15391096472740173,0.4927949011325836,-0.6255448460578918,0.14031988382339478,0.6712896823883057,0.5742866396903992,-0.21309444308280945,0.5128065347671509,-0.6189427971839905,0.13951978087425232,0.7263845205307007,0.5847912430763245,-0.19345040619373322,0.4840830862522125,-0.5448549389839172,0.13000859320163727,0.6671047806739807,0.5041364431381226,-0.15013262629508972,-0.02327759750187397,-0.06231125071644783,0.07138361781835556,0.029514119029045105,0.061283450573682785,-0.07095763832330704,-0.4000333547592163,0.056323785334825516,0.02624545432627201,-0.034385524690151215,0.3303466737270355,-0.06416624784469604,-0.7522355318069458,0.10763879120349884,0.015031173825263977,-0.3570512533187866,0.5270799398422241,0.08438993245363235,-0.7883172035217285,0.08701429516077042,0.029365763068199158,-0.372337281703949,0.5502205491065979,0.06393233686685562,-0.7839455604553223,0.13910216093063354,0.030014771968126297,-0.3274805545806885,0.6114768385887146,0.015381243079900742,0.98
3,0.536903440952301,0.12908855080604553,0.09389678388834,0.5587560534477234,0.11780761182308197,0.0661594495177269,0.5617848634719849,0.11669079214334488,0.08051877468824387,0.5617355704307556,0.11986734718084335,0.07702160626649857,0.5671613216400146,0.14458094537258148,0.041312046349048615,0.5659684538841248,0.1479121297597885,0.025323621928691864,0.5560166239738464,0.1535184383392334,0.04742924124002457,0.573144257068634,0.02886335924267769,0.026070846244692802,0.5032517313957214,0.13625620305538177,-0.03398425504565239,0.5311163663864136,0.09957509487867355,0.09454739838838577,0.4913237392902374,0.13152238726615906,0.046548642218112946,0.44797563552856445,-0.10635782033205032,0.07206705212593079,0.5094185471534729,0.16155219078063965,0.016749393194913864,0.4894229471683502,-0.3409871757030487,0.07835091650485992,0.5161999464035034,0.35728394985198975,-0.09376869350671768,0.5548763275146484,-0.5106561779975891,0.1530543714761734,0.6170582175254822,0.5202300548553467,-0.13570334017276764,0.5619956851005554,-0.5788811445236206,0.17199160158634186,0.6413979530334473,0.5993735790252686,-0.19319455325603485,0.5893932580947876,-0.5643376111984253,0.17013435065746307,0.6977902054786682,0.6107279658317566,-0.17710109055042267,0.548431396484375,-0.4990718364715576,0.15892073512077332,0.6416057348251343,0.5257065892219543,-0.1334451586008072,-0.023177072405815125,-0.0647110566496849,0.06191709265112877,0.02950378879904747,0.06338894367218018,-0.06133653223514557,-0.42475175857543945,-0.016180258244276047,-0.01767876371741295,-0.014989659190177917,0.3412534296512604,-0.014544128440320492,-0.7662413120269775,-0.08617899566888809,-0.06102677062153816,-0.33426767587661743,0.5491875410079956,0.12322143465280533,-0.8003531098365784,-0.12254220247268677,-0.04948940500617027,-0.3509884774684906,0.5735597014427185,0.09777432680130005,-0.8402295112609863,-0.10224501043558121,-0.048325907438993454,-0.2784927487373352,0.627012312412262,0.12578409910202026,0.96
4,0.5364179611206055,0.17154130339622498,0.09870615601539612,0.5554007291793823,0.1596173644065857,0.07417036592960358,0.5586647987365723,0.15863005816936493,0.08808304369449615,0.5587334036827087,0.16165348887443542,0.0847892016172409,0.5640679597854614,0.18796955049037933,0.048602622002363205,0.562139630317688,0.1911037564277649,0.0335875079035759,0.5512797236442566,0.1961463987827301,0.0550948828458786,0.5700721740722656,0.07029654085636139,0.03243144601583481,0.4973941147327423,0.17897523939609528,-0.0270741805434227,0.5286015868186951,0.14094093441963196,0.09796319901943207,0.4891170859336853,0.17320199310779572,0.050733599811792374,0.4545367360115051,-0.06350840628147125,0.08543816208839417,0.5030960440635681,0.20190003514289856,0.021688312292099,0.524421751499176,-0.26536890864372253,0.12457225471735,0.5131421089172363,0.4035894572734833,-0.07403124123811722,0.6203032732009888,-0.4151417911052704,0.21391887962818146,0.6140455007553101,0.5468419790267944,-0.10296747088432312,0.6381608247756958,-0.47738781571388245,0.23594608902931213,0.6404516696929932,0.6204661726951599,-0.1574515402317047,0.6699116826057434,-0.4633215069770813,0.23388084769248962,0.6943396329879761,0.6294707655906677,-0.14107142388820648,0.6187900900840759,-0.4039965867996216,0.21997258067131042,0.6385049223899841,0.5482224225997925,-0.10019624978303909,-0.0217266995459795,-0.06865232437849045,0.05869137868285179,0.028484156355261803,0.06731826066970825,-0.0581437349319458,-0.41010645031929016,-0.06821810454130173,-0.04171695187687874,-0.017810801044106483,0.3461322486400604,0.040159065276384354,-0.7115980386734009,-0.22837316989898682,-0.1276860386133194,-0.3241722285747528,0.5498091578483582,0.172388955950737,-0.741843581199646,-0.27089723944664,-0.12123221158981323,-0.3496052324771881,0.573937714099884,0.14415903389453888,-0.7531450986862183,-0.2709570527076721,-0.12013161182403564,-0.30652451515197754,0.6450100541114807,0.18386968970298767,0.9466666666666667
5,0.531190037727356,0.23459704220294952,0.11827722936868668,0.5505008101463318,0.21798774600028992,0.1009107157588005,0.5541637539863586,0.21816861629486084,0.11416595429182053,0.5540705919265747,0.22096440196037292,0.11223287880420685,0.557049572467804,0.24752651154994965,0.0706353560090065,0.5542782545089722,0.24996772408485413,0.057293765246868134,0.5431848168373108,0.25444215536117554,0.07795629650354385,0.5685892701148987,0.12114550918340683,0.06968463957309723,0.4869564175605774,0.21491800248622894,-0.008246277458965778,0.5249987244606018,0.20103760063648224,0.12091609090566635,0.4829566180706024,0.22728587687015533,0.06850958615541458,0.4593399465084076,-0.012455470860004425,0.1354195475578308,0.49459171295166016,0.22972872853279114,0.02572849951684475,0.5577660202980042,-0.17275884747505188,0.22482971847057343,0.5116910934448242,0.4283560812473297,-0.058733463287353516,0.6665575504302979,-0.29870349168777466,0.3603764474391937,0.6179983615875244,0.5759197473526001,-0.055185675621032715,0.6978518962860107,-0.3554956018924713,0.3933541178703308,0.6443029046058655,0.6465297341346741,-0.10786277800798416,0.7261631488800049,-0.3416813910007477,0.39255404472351074,0.6992401480674744,0.6598941087722778,-0.08816076070070267,0.6666714549064636,-0.288973331451416,0.3681411147117615,0.6429201364517212,0.5773403644561768,-0.0491781085729599,-0.01727697253227234,-0.07092435657978058,0.059741463512182236,0.024991324171423912,0.07006196677684784,-0.059472888708114624,-0.3989391326904297,-0.13798098266124725,-0.0050481026992201805,-0.04670609533786774,0.36260440945625305,-0.006019534543156624,-0.5806944370269775,-0.34766072034835815,-0.03550850227475166,-0.3322887718677521,0.5595187544822693,0.06085978448390961,-0.5974405407905579,-0.3941499888896942,-0.023919541388750076,-0.35862135887145996,0.5836400389671326,0.030516978353261948,-0.6569618582725525,-0.4214872717857361,-0.013444969430565834,-0.3266204595565796,0.6890120506286621,0.05055123195052147,0.9533333333333334
6,0.5009360909461975,0.3092295229434967,0.17221395671367645,0.5232440829277039,0.2860296070575714,0.16168464720249176,0.5275751352310181,0.2873784303665161,0.17356984317302704,0.5272210240364075,0.2903718054294586,0.17270028591156006,0.5278804898262024,0.31762638688087463,0.12467001378536224,0.5240690112113953,0.31940120458602905,0.1142861396074295,0.512062668800354,0.3213171660900116,0.13414670526981354,0.5507920384407043,0.17523857951164246,0.14972537755966187,0.4571787714958191,0.2525995671749115,0.04217040538787842,0.49702921509742737,0.27011042833328247,0.18035829067230225,0.4514300227165222,0.2889104187488556,0.12289103120565414,0.45649999380111694,0.03015298955142498,0.22794079780578613,0.4709581434726715,0.26647233963012695,0.08355893939733505,0.5341199040412903,-0.07044228911399841,0.3614821434020996,0.5074605345726013,0.4436151683330536,0.011568963527679443,0.6144093871116638,-0.13257834315299988,0.5487961173057556,0.6116061806678772,0.6110219955444336,0.05914416164159775,0.6519781947135925,-0.16999493539333344,0.5855392813682556,0.6464874148368835,0.6850588917732239,0.01398451067507267,0.6753548383712769,-0.16487935185432434,0.5913373231887817,0.6913869380950928,0.7058513164520264,0.04151009023189545,0.6133190989494324,-0.12519998848438263,0.5595489144325256,0.638498842716217,0.6133290529251099,0.06969483196735382,-0.01503552496433258,-0.06974904984235764,0.06014849245548248,0.023047877475619316,0.06935025751590729,-0.05962855741381645,-0.3727104961872101,-0.20300377905368805,-0.010400270111858845,-0.052762262523174286,0.40265390276908875,-0.031244156882166862,-0.33939188718795776,-0.43670812249183655,-0.03060574270784855,-0.3319586515426636,0.5746099352836609,0.04700331389904022,-0.3311631381511688,-0.4864942133426666,-0.01755489408969879,-0.35968488454818726,0.5971052050590515,0.01934945583343506,-0.3445706069469452,-0.5655246376991272,0.003835390554741025,-0.34651651978492737,0.7206972241401672,0.037857308983802795,0.98
7,0.44094374775886536,0.33204057812690735,0.27792131900787354,0.45981115102767944,0.3038181960582733,0.2745320498943329,0.46286091208457947,0.30445799231529236,0.2887895703315735,0.4643234312534332,0.3073410987854004,0.28398191928863525,0.46810320019721985,0.3362152874469757,0.24081967771053314,0.4647347629070282,0.3371759355068207,0.23037458956241608,0.4526755213737488,0.3382246494293213,0.24959640204906464,0.46739456057548523,0.19278354942798615,0.2704353928565979,0.39373502135276794,0.25729572772979736,0.16846387088298798,0.42981845140457153,0.29565876722335815,0.29014086723327637,0.3888285458087921,0.3074107766151428,0.23412613570690155,0.36900514364242554,0.05772632360458374,0.34354737401008606,0.40830865502357483,0.30109554529190063,0.16941788792610168,0.4236887991428375,0.001557243405841291,0.4538702964782715,0.4306538999080658,0.4478566646575928,0.06108761206269264,0.45156294107437134,-0.010768329724669456,0.6317616105079651,0.5120226740837097,0.6326242685317993,0.0861697569489479,0.497799813747406,-0.0275863204151392,0.6661380529403687,0.5653409361839294,0.7019357681274414,0.03896329179406166,0.5005835294723511,-0.026130156591534615,0.6844407916069031,0.5790858268737793,0.7325373291969299,0.07029260694980621,0.44742390513420105,-0.0021121837198734283,0.6534775495529175,0.5337275862693787,0.6342939138412476,0.09704704582691193,-0.012128450907766819,-0.07139722257852554,0.06338122487068176,0.020739415660500526,0.07232046872377396,-0.06180939823389053,-0.3500649333000183,-0.2659359276294708,-2.6014686227426864e-05,-0.1179671362042427,0.37014511227607727,-0.13281716406345367,-0.16992749273777008,-0.4663340449333191,0.007510627619922161,-0.34819263219833374,0.5543204545974731,-0.08213014155626297,-0.1499197781085968,-0.5087569952011108,0.03902658447623253,-0.37540924549102783,0.5781344175338745,-0.11356782913208008,-0.1187264546751976,-0.6054204106330872,0.0940137580037117,-0.34291133284568787,0.7141317129135132,-0.12516643106937408,1.02
8,0.2979859411716461,0.36667802929878235,0.10501036792993546,0.30632728338241577,0.37581267952919006,0.11851479113101959,0.30980613827705383,0.37831994891166687,0.12878549098968506,0.3089507222175598,0.37863555550575256,0.1306122988462448,0.32058054208755493,0.39321520924568176,0.07588662952184677,0.31679731607437134,0.3934043049812317,0.07496429979801178,0.30215635895729065,0.39233696460723877,0.08981281518936157,0.37695610523223877,0.33513426780700684,0.19357506930828094,0.3324713408946991,0.315967321395874,0.0677146464586258,0.3247142434120178,0.34300512075424194,0.14692987501621246,0.29403308033943176,0.332098126411438,0.08276627212762833,0.3633885979652405,0.17526696622371674,0.25874099135398865,0.4289216101169586,0.3083510398864746,0.14986222982406616,0.3813740015029907,0.2826501131057739,0.3936399817466736,0.44457659125328064,0.46137699484825134,0.006531474646180868,0.3711492717266083,0.3911170959472656,0.5881752371788025,0.5140780806541443,0.6477196216583252,0.008821521885693073,0.4331725835800171,0.4163733422756195,0.623927116394043,0.5685432553291321,0.7277829647064209,-0.04163696989417076,0.4322029948234558,0.4011319577693939,0.6185960173606873,0.5859991312026978,0.7506816983222961,-0.007882417179644108,0.3620012402534485,0.3973902761936188,0.5923429131507874,0.5362755060195923,0.6545165777206421,0.020280558615922928,-0.007467986550182104,-0.06252435594797134,0.0747397243976593,0.014354865998029709,0.06633366644382477,-0.07241248339414597,-0.27858638763427734,-0.3529338240623474,0.004322464112192392,-0.13682429492473602,0.40363627672195435,-0.09839686751365662,-0.04707127809524536,-0.49014216661453247,0.023854762315750122,-0.4531446695327759,0.5586844086647034,-0.021991092711687088,-0.013154082000255585,-0.53005051612854,0.05057428404688835,-0.4860226809978485,0.5802276730537415,-0.03905104473233223,0.03649798780679703,-0.6275314688682556,0.09232566505670547,-0.4626096487045288,0.7230664491653442,-0.05089152604341507,1.0266666666666666
9,0.20818732678890228,0.40824463963508606,0.033458009362220764,0.21936440467834473,0.4265395700931549,0.04180647432804108,0.22252310812473297,0.4294654428958893,0.05377480015158653,0.22112178802490234,0.429794043302536,0.05454248934984207,0.23197053372859955,0.4402986764907837,-0.000743286160286516,0.22837890684604645,0.43978333473205566,-0.006035536527633667,0.21306508779525757,0.4376084804534912,0.010719756595790386,0.3104454278945923,0.39228320121765137,0.16421429812908173,0.26888683438301086,0.3512359857559204,-0.027950754389166832,0.2462821751832962,0.38589566946029663,0.07068294286727905,0.21510760486125946,0.3675902187824249,0.0047017596662044525,0.3045158088207245,0.21427230536937714,0.22804588079452515,0.3994104564189911,0.33566999435424805,0.04033205658197403,0.2159132957458496,0.22905047237873077,0.36407697200775146,0.4132753014564514,0.48571330308914185,-0.05878555774688721,0.05853058025240898,0.2857685685157776,0.551753580570221,0.45793044567108154,0.6649858951568604,-0.016688434407114983,0.08298519253730774,0.30831247568130493,0.5955531001091003,0.49883198738098145,0.7427703738212585,-0.07311511039733887,0.0685020387172699,0.29386278986930847,0.5798280835151672,0.5125929117202759,0.7714210748672485,-0.045440711081027985,0.035988301038742065,0.28848662972450256,0.55301433801651,0.4763687252998352,0.6756337285041809,-0.010366348549723625,-0.004604300484061241,-0.05779510736465454,0.0830574780702591,0.009767861105501652,0.06322650611400604,-0.08078300952911377,-0.21214957535266876,-0.39917975664138794,0.009612645953893661,-0.1543140709400177,0.42198461294174194,-0.03586955741047859,0.07522282749414444,-0.4885629117488861,0.03326890245079994,-0.5025953650474548,0.539109468460083,0.09032158553600311,0.11841653287410736,-0.5199764370918274,0.055905602872371674,-0.5374372601509094,0.5521064400672913,0.06885465234518051,0.1883229911327362,-0.5909966230392456,0.09193451702594757,-0.524275541305542,0.7218607664108276,0.06772921234369278,1.06
