0,1,0,0.06353295,-0.0001598829,0.003571477,0.9979733,1.272222E-15,8.537736E-08,4.268868E-08,-1.908332E-15,-4.268868E-08,1.28066E-07,0,1.024528E-06,0,-6.830188E-07,8.537732E-08,-1.28066E-07,4.695755E-07,-5.549528E-07,4.268868E-08,0,0,0,0,0,0,0.6000002,6.986515E-07,4.714086E-07,1,3.715074E-07,-2.916971E-06,-8.608897E-07,9.526912E-07,0.6000004,2.378196E-07,-1.178521E-07,1,0.5108351,-1.556803E-06,-9.249217E-07,3.628539E-08,1.262873E-07,-2.73919E-07,4.997838E-06,0.3000008,-7.856809E-07,0.9999996,-8.916177E-07,-8.019135E-06,-2.363883E-06,1.205955E-06,-5.691822E-08,7.366981E-06,0.3000002,-8.053228E-07,1,-9.121281E-07,-7.629936E-06,-2.401231E-06,5.122641E-07,1.272123E-06,-5.122642E-07,-8.537736E-08,0.7999997,-1.270991E-06,0.8000003,0.7999983,0.7999992,-1.211422E-07,0.8000001,0.8000003,0.7999992,-3.295799E-08,0.7999998,0.7999998,0.7999995,3.306911E-08,0.8000001,0.8000001,-7.683962E-07,-9.562264E-07,3.293127E-07,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.8000001,0.7999986,
0,1,0,0.09571317,-0.07785913,0.03507821,0.9917392,1.272222E-15,8.537736E-08,4.268868E-08,-0.347615,-0.09988503,2.840023E-06,-0.04189188,0.08511265,1.065863,-5.976415E-07,1.707546E-07,-5.122641E-07,2.561317E-07,8.537737E-07,-1.067217E-06,0,0,0,0,0,0,0.4754766,-0.06534578,-0.1835439,0.6302961,0.1169247,-0.4752248,-0.07762196,1.157797E-06,0.70277,-0.08072337,-1.28356,0.9000437,1.381454,-0.1604366,-0.4386871,3.628539E-08,-6.246777E-06,-1.198841E-06,-0.3409317,0.173819,-0.488493,0.9287848,0.6387015,-0.3006218,-0.9223738,-1.298447E-06,6.830188E-07,-0.6396016,-0.1700742,0.4692186,0.666191,-0.5638019,-0.06645443,-0.6644049,9.391511E-07,-6.915566E-07,-1.109906E-06,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8000003,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999991,1.115665E-07,0.8000001,0.8000001,-8.537736E-07,4.098113E-07,1.420923E-06,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.799999,0.7999986,
0,1,0,0.09161261,-0.06415223,0.04255498,0.9928145,1.272222E-15,8.537736E-08,4.268868E-08,-0.3632869,-0.06372286,0,-0.04248834,-0.0374155,1.100139,-6.830188E-07,8.537732E-08,-1.28066E-07,-3.841982E-07,1.109906E-06,-8.537737E-08,0,0,0,0,0,0,0.4499036,-0.04612808,-0.1062317,0.6045308,0.05960011,-0.4911231,-0.05122954,1.157797E-06,0.7060766,-0.103997,-1.344626,0.8877027,1.429102,-0.1572,-0.4418572,3.628539E-08,-4.304442E-06,-1.047651E-06,-0.2860039,0.2415527,-0.370153,0.7979009,0.5275181,-0.2128699,-0.7633488,-1.255759E-06,-1.871226E-14,-0.6348421,-0.1893188,0.434657,0.7261281,-0.5793864,-0.1250726,-0.5043655,9.391511E-07,-6.915566E-07,-5.122642E-07,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8000003,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999991,1.115665E-07,0.8000001,0.8000001,-7.683962E-07,-9.562264E-07,1.420923E-06,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.799999,0.7999986,
0,1.005848,0,0.08893582,-0.0507376,0.04601828,0.9936792,1.272222E-15,8.537736E-08,4.268868E-08,-0.3574441,-0.05992585,0,-0.07472982,-0.08620398,1.091681,-6.830188E-07,8.537732E-08,-1.28066E-07,1.707546E-07,-6.830189E-07,3.841981E-07,0,0,0,0,0,0,0.415945,-0.0372483,-0.03269983,0.5779522,0.008550863,-0.4960108,-0.004011997,4.062095E-07,0.7051846,-0.1421526,-1.371397,0.844987,1.460734,-0.1320878,-0.4767406,3.628539E-08,-1.348251E-06,-1.529678E-06,-0.2460016,0.2565953,-0.3850796,0.7602599,0.5758837,-0.1617661,-0.652218,-8.242472E-06,-1.536792E-06,-0.6528907,-0.1860699,0.4214289,0.7318894,-0.6030338,-0.1454757,-0.4595388,-1.43125E-14,-7.683963E-07,-8.537737E-08,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000001,0.7999987,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999991,1.115665E-07,0.8000001,0.8000001,-9.391509E-07,-1.366037E-07,3.293127E-07,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.799999,0.7999982,
0,1.005848,0,0.09316069,-0.03816323,0.04906701,0.9937087,1.272222E-15,8.537736E-08,4.268868E-08,-0.3194635,-0.05184268,-6.873989E-07,-0.1619026,-0.1197402,1.099617,-6.830188E-07,2.561319E-07,-5.976414E-07,7.683954E-07,-1.920991E-06,1.451415E-06,0,0,0,0,0,0,0.3985325,-0.03832432,-0.003059468,0.5909481,-0.008095086,-0.4548088,0.02368009,1.157797E-06,0.6819713,-0.0920815,-1.388198,0.8993666,1.455713,-0.1362751,-0.4100924,1.73156E-07,-1.348251E-06,-1.529678E-06,-0.2701099,0.2288923,-0.368698,0.8403148,0.5981433,-0.1721419,-0.673461,-1.102791E-06,-1.366038E-06,-0.654895,-0.1944701,0.401048,0.7730905,-0.6024522,-0.1325176,-0.4888064,-1.43125E-14,-7.683963E-07,-8.537737E-08,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999992,1.693541E-07,0.8000001,0.7999987,-9.391509E-07,-1.366037E-07,3.293127E-07,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.8000001,0.7999986,
0,1.011696,0,0.09407356,-0.03513739,0.05235859,0.9935664,1.272222E-15,8.537736E-08,4.268868E-08,-0.3414825,-0.03637386,-1.633893E-06,-0.125668,-0.1515018,1.099701,-2.219811E-06,-5.122641E-07,0,8.964628E-07,6.830181E-07,2.347877E-06,0,0,0,0,0,0,0.3533638,-0.03188805,0.04038037,0.5653952,-0.0361337,-0.4464821,0.04698179,1.362769E-06,0.6822018,-0.1382852,-1.473634,0.8618103,1.526587,-0.1109773,-0.4197298,3.628539E-08,-1.874744E-06,-1.849842E-07,-0.2585107,0.2284798,-0.3635357,0.8295857,0.5966004,-0.1166432,-0.631551,3.125167E-06,-1.536792E-06,-0.7029567,-0.1470548,0.3889798,0.6957419,-0.6156272,-0.135581,-0.5125204,-1.43125E-14,-7.683963E-07,-8.537737E-08,-4.268868E-07,0.7999997,-1.270991E-06,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8000003,0.7999995,-1.541002E-07,0.7999998,0.7999997,0.7999992,1.693541E-07,0.8000001,0.8000001,-9.391509E-07,-1.366037E-07,3.293127E-07,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.8000001,0.7999986,
0,1.011696,0,0.09467274,-0.03468716,0.05502607,0.9933811,1.272222E-15,8.537736E-08,4.268868E-08,-0.3443328,-0.02012468,0,-0.1276401,-0.1861392,1.109863,-6.830188E-07,2.561319E-07,-5.976414E-07,-5.976415E-07,-1.28066E-07,3.415094E-07,0,0,0,0,0,0,0.3548977,-0.03509816,0.03077687,0.5862896,-0.02709607,-0.4153543,0.04016308,1.157797E-06,0.6619533,-0.1116233,-1.393418,0.8992979,1.460731,-0.1345413,-0.3608993,3.628539E-08,-4.553459E-06,-5.823448E-06,-0.2893016,0.1805721,-0.4430865,0.937082,0.7287475,-0.14273,-0.6295895,3.125167E-06,-1.536792E-06,-0.7126911,-0.1403282,0.37075,0.7184474,-0.6328654,-0.1093987,-0.5567771,3.415094E-07,3.158962E-07,-5.122642E-07,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8,0.7999992,-3.295799E-08,0.7999998,0.7999998,0.7999991,1.115665E-07,0.7999991,0.7999987,-9.391509E-07,-1.366037E-07,3.293127E-07,-5.366101E-07,0.7999993,1.135708E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999995,-6.605485E-08,0.799999,0.7999986,
0,1.011696,0,0.09466487,-0.03387843,0.05642863,0.9933311,1.272222E-15,8.537736E-08,4.268868E-08,-0.3479833,-0.01327843,8.601203E-08,-0.1246468,-0.2005928,1.10927,-5.976415E-07,1.707546E-07,-5.122641E-07,-5.122641E-07,2.366332E-13,1.323349E-06,0,0,0,0,0,0,0.3354142,-0.03189283,0.04849767,0.5750917,-0.03850146,-0.4120006,0.04875916,1.157797E-06,0.6626159,-0.1491683,-1.442674,0.8856083,1.50237,-0.1376923,-0.3390786,3.628539E-08,-1.170381E-06,4.204835E-06,-0.2942953,0.1872741,-0.3785985,0.9060133,0.6556645,-0.1638513,-0.6144952,-5.951513E-06,-1.479874E-06,-0.7369439,-0.1172102,0.3429044,0.6905447,-0.652502,-0.1140331,-0.5876846,9.391511E-07,-6.915566E-07,-5.122642E-07,-4.268868E-07,0.7999997,-1.270991E-06,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999995,3.306911E-08,0.8000001,0.7999987,-9.391509E-07,-1.366037E-07,1.713646E-06,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.799999,0.7999986,
0,1.017544,0,0.09036815,-0.03416187,0.05653245,0.9937155,1.272222E-15,8.537736E-08,4.268868E-08,-0.3727418,-0.009516877,0,-0.08073979,-0.209581,1.133987,-4.268868E-07,-5.122641E-07,0,1.70755E-07,1.152594E-06,6.403303E-07,0,0,0,0,0,0,0.3337251,-0.0307912,0.05692567,0.569009,-0.04472305,-0.419026,0.05623562,1.157797E-06,0.6603545,-0.2040535,-1.367043,0.845849,1.465651,-0.1432598,-0.3399631,3.628539E-08,-1.348251E-06,-1.529678E-06,-0.3560941,0.1970269,-0.1391336,0.8910084,0.3909657,-0.2114743,-0.6490607,9.498231E-07,-1.479874E-06,-0.7563673,-0.1027428,0.3065048,0.6793012,-0.6515945,-0.1032877,-0.6215634,-1.024528E-06,-7.854717E-07,-8.537737E-08,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000003,0.8000003,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999991,1.115665E-07,0.8000001,0.8000001,-7.683962E-07,-9.562264E-07,9.330525E-07,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999998,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.799999,0.7999986,
0,1.017544,0,0.08791485,-0.0301065,0.05616848,0.9940873,1.272222E-15,8.537736E-08,4.268868E-08,-0.3612362,-0.008770603,-5.163661E-07,-0.1158338,-0.2148231,1.159163,-6.830188E-07,2.561319E-07,-5.976414E-07,4.325554E-13,1.707547E-06,7.257075E-07,0,0,0,0,0,0,0.3708918,-0.04133235,0.02197599,0.6074479,-0.01939751,-0.3977131,0.04450307,1.362769E-06,0.6522479,-0.17178,-1.257447,0.9030252,1.375818,-0.1917713,-0.2499371,1.73156E-07,-1.874744E-06,-1.849842E-07,-0.409353,0.1229142,-0.1386996,1.057436,0.3420075,-0.2772976,-0.8984451,-1.102791E-06,-1.366038E-06,-0.7466685,-0.1377429,0.2638183,0.7651264,-0.6606119,-0.08267247,-0.7140188,-1.024528E-06,-7.854717E-07,-5.122642E-07,-4.268868E-07,0.7999997,-8.818456E-08,0.8000003,0.7999983,0.7999994,3.331411E-07,0.8000001,0.8,0.7999995,-1.541002E-07,0.7999998,0.7999998,0.7999991,1.115665E-07,0.8000001,0.799999,-8.537736E-08,1.366038E-07,2.024663E-06,-5.366101E-07,0.7999997,1.75367E-08,0.8,0.8000001,0.7999995,-7.571389E-08,0.8000003,0.7999982,0.7999997,1.934589E-08,0.8000001,0.8,0.7999994,3.30691E-08,0.8000001,0.7999986,
